VPNummer	Version	l_r	Wdh	StimID	Bild	Stichwort1	Stichwort2	Bed	bek_unbek	BedTrigger	Taste	Tastencode	RT
VP_04	2	r	211	121	handschellen.bmp				bekannt	230	4	201	1184	
VP_04	2	r	211	31	Kurvenmalgeraet.bmp	Nussöl	pressen	falsch	unbekannt	222	2	203	1455	
VP_04	2	r	211	65	drahtbieger.bmp	Bergbaustollen	beleuchten	falsch	unbekannt	222	1	204	1476	
VP_04	2	r	211	62	Selbstreinigendes_Katzenklo.bmp	Tankfüllstand	messen	falsch	unbekannt	222	1	204	968	
VP_04	2	r	211	70	Morse-Geraet.bmp	Feldanbau	häckseln	falsch	unbekannt	222	1	204	993	
VP_04	2	r	211	72	schneekette.bmp	Geschwindigkeit	ermitteln	falsch	unbekannt	222	1	204	792	
VP_04	2	r	211	111	Vakuumpumpe.bmp	Luft	abpumpen	richtig	unbekannt	221	1	204	742	
VP_04	2	r	211	106	uhrwerk.bmp	Uhrzeit	anzeigen	richtig	unbekannt	221	1	204	826	
VP_04	2	r	211	19	Brikettpresse.bmp	Briketts	pressen	richtig	unbekannt	221	2	203	1334	
VP_04	2	r	211	13	paint_scraper.bmp	von Hand	zentrifugieren	falsch	unbekannt	222	1	204	955	
VP_04	2	r	211	98	Mechanische_Erektionshilfe.bmp	Waffe	werfen	falsch	unbekannt	222	1	204	1042	
VP_04	2	r	211	53	toaster.bmp	Toastbrot	rösten	richtig	unbekannt	221	1	204	814	
VP_04	2	r	211	101	pianostimmgeraet.bmp	Eierkarton	pressen	falsch	unbekannt	222	1	204	937	
VP_04	2	r	211	93	Kuenstliches Herz.bmp	Kerzen	löschen	falsch	unbekannt	222	1	204	1226	
VP_04	2	r	211	121	kaefig.bmp				bekannt	230	4	201	1063	
VP_04	2	r	211	48	Flammenwerfer-Aufsatz.bmp	Waffe	entflammen	richtig	unbekannt	221	1	204	1349	
VP_04	2	r	211	121	zirkel.bmp				bekannt	230	4	201	1335	
VP_04	2	r	211	121	dusche.bmp				bekannt	230	4	201	1262	
VP_04	2	r	211	121	schaufel.bmp				bekannt	230	4	201	1176	
VP_04	2	r	211	38	Flaschentrockner.bmp	Bleistift	anspitzen	falsch	unbekannt	222	1	204	1391	
VP_04	2	r	211	121	pinzette.bmp				bekannt	230	4	201	1035	
VP_04	2	r	211	23	Bandagen-Roller.bmp	Bandage	rollen	richtig	unbekannt	221	1	204	1493	
VP_04	2	r	211	11	Elektro-Akkordeon.bmp	Seil	schneiden	falsch	unbekannt	222	1	204	1686	
VP_04	2	r	211	121	nudelholz.bmp				bekannt	230	4	201	1018	
VP_04	2	r	211	121	stempel.bmp				bekannt	230	4	201	1432	
VP_04	2	r	211	121	schluessel.bmp				bekannt	230	4	201	1083	
VP_04	2	r	211	121	trichter.bmp				bekannt	230	4	201	1477	
VP_04	2	r	211	121	radio.bmp				bekannt	230	4	201	1139	
VP_04	2	r	211	8	Eierkarton-Presse.bmp	Tabak	zermahlen	falsch	unbekannt	222	2	203	1567	
VP_04	2	r	211	27	Korngarbengreifer.bmp	Korngarbe	greifen	richtig	unbekannt	221	1	204	1645	
VP_04	2	r	211	74	Brenneisen.bmp	Luftdruck	messen	falsch	unbekannt	222	1	204	1315	
VP_04	2	r	211	121	fernglas.bmp				bekannt	230	4	201	1001	
VP_04	2	r	211	47	filmrolle.bmp	Film	aufspulen	richtig	unbekannt	221	1	204	1088	
VP_04	2	r	211	121	milchschaeumer.bmp				bekannt	230	4	201	1028	
VP_04	2	r	211	115	wagenradschloss.bmp	Kutschrad	anschließen	richtig	unbekannt	221	1	204	1026	
VP_04	2	r	211	39	Thermopneumatische_Uhr.bmp	Körper	untersuchen	falsch	unbekannt	222	1	204	1091	
VP_04	2	r	211	64	brillenglasschneidemaschine.bmp	Saatgut	gleichmäßig aussäen	falsch	unbekannt	222	1	204	983	
VP_04	2	r	211	121	feuerzeug.bmp				bekannt	230	1	204	1176	
VP_04	2	r	211	121	kinderwagen.bmp				bekannt	230	4	201	861	
VP_04	2	r	211	77	tierfalle.bmp	Tier	einfangen	richtig	unbekannt	221	1	204	918	
VP_04	2	r	211	80	Buchbinder.bmp	Buch	binden	richtig	unbekannt	221	1	204	1028	
VP_04	2	r	211	18	glasschneider.bmp	Glas	schneiden	richtig	unbekannt	221	4	201	975	
VP_04	2	r	211	30	Grossfisch-Angelkurbel.bmp	Angelschnur	kurbeln	richtig	unbekannt	221	1	204	803	
VP_04	2	r	211	45	rasierklingenschaerfer.bmp	Kurven	malen	falsch	unbekannt	222	1	204	1116	
VP_04	2	r	211	85	Rituelles_Hackmesser.bmp	altes Ritual	hacken	richtig	unbekannt	221	1	204	1118	
VP_04	2	r	211	121	nagelfeile.bmp				bekannt	230	4	201	944	
VP_04	2	r	211	121	schraubenzieher.bmp				bekannt	230	4	201	788	
VP_04	2	r	211	121	eierschneider.bmp				bekannt	230	4	201	974	
VP_04	2	r	211	88	Ball-Wurfmaschine.bmp	Ball	katapultieren	richtig	unbekannt	221	3	202	1231	
VP_04	2	r	211	121	sieb.bmp				bekannt	230	4	201	1100	
VP_04	2	r	211	121	gluehbirne.bmp				bekannt	230	4	201	690	
VP_04	2	r	211	63	pleximeter.bmp	Schuhe	auf Eis laufen	falsch	unbekannt	222	1	204	908	
VP_04	2	r	211	4	Unkraut-Jaetzange.bmp	Uhr	mit Wärme betreiben	falsch	unbekannt	222	4	201	982	
VP_04	2	r	211	118	Siebenmeilenstiefel.bmp	Schritte	vergrößern	richtig	unbekannt	221	1	204	847	
VP_04	2	r	211	121	klavier.bmp				bekannt	230	4	201	854	
VP_04	2	r	211	81	korkenpresse.bmp	Kork	flach pressen	richtig	unbekannt	221	1	204	900	
VP_04	2	r	211	121	klobuerste.bmp				bekannt	230	4	201	945	
VP_04	2	r	211	121	regenschirm.bmp				bekannt	230	4	201	678	
VP_04	2	r	211	121	naehmaschine.bmp				bekannt	230	4	201	1100	
VP_04	2	r	211	6	Goldmuenzen-Waage.bmp	Farbe	vom Fenster abschleifen	falsch	unbekannt	222	3	202	1099	
VP_04	2	r	211	121	buerste.bmp				bekannt	230	4	201	620	
VP_04	2	r	211	76	galvanometer_2.bmp	Stromstärke	messen	richtig	unbekannt	221	2	203	1137	
VP_04	2	r	211	121	grill.bmp				bekannt	230	4	201	1088	
VP_04	2	r	211	121	flaschenoeffner.bmp				bekannt	230	4	201	677	
VP_04	2	r	211	9	Baum-Klettereisen.bmp	Rotation	Ladung erzeugen	falsch	unbekannt	222	1	204	685	
VP_04	2	r	211	121	buegel.bmp				bekannt	230	4	201	647	
VP_04	2	r	211	82	tablettenteiler.bmp	Tabletten	zerteilen	richtig	unbekannt	221	1	204	1114	
VP_04	2	r	211	89	planimeter.bmp	Zeichnungen	vermessen	richtig	unbekannt	221	4	201	1137	
VP_04	2	r	211	121	locher.bmp				bekannt	230	4	201	867	
VP_04	2	r	211	121	zahnbuerste.bmp				bekannt	230	4	201	905	
VP_04	2	r	211	3	Knochensaege.bmp	Streckenmaß	Sonnenlicht nutzen	falsch	unbekannt	222	1	204	1618	
VP_04	2	r	211	79	tibetischer_leierkasten.bmp	Leierkasten	klingen	richtig	unbekannt	221	2	203	1148	
VP_04	2	r	211	22	anesthesia_inhaler.bmp	Narkosemittel	abgeben	richtig	unbekannt	221	1	204	930	
VP_04	2	r	211	121	waschmaschine.bmp				bekannt	230	4	201	840	
VP_04	2	r	211	121	foehn.bmp				bekannt	230	4	201	975	
VP_04	2	r	211	121	anker.bmp				bekannt	230	1	204	813	
VP_04	2	r	211	25	cork_inserter.bmp	Flaschenkorken	einführen	richtig	unbekannt	221	1	204	1773	
VP_04	2	r	211	2	nudelmaschine.bmp	Kuh	vom Zaun abhalten	falsch	unbekannt	222	4	201	1404	
VP_04	2	r	211	66	Buecher-Offenhalter.bmp	Sprengstoffexplosion	auslösen	falsch	unbekannt	222	2	203	1481	
VP_04	2	r	211	44	Nussoelpressmaschine.bmp	Zeichen	einbrennen	falsch	unbekannt	222	1	204	1367	
VP_04	2	r	211	121	mikrowelle.bmp				bekannt	230	4	201	1116	
VP_04	2	r	211	58	elektrisches_radiergummi.bmp	Radiergummi	mit Strom betreiben	richtig	unbekannt	221	4	201	1168	
VP_04	2	r	211	15	mikroskop.bmp	Katzenklo	sich selbst reinigen	falsch	unbekannt	222	1	204	1065	
VP_04	2	r	211	5	mausefalle.bmp	Brillenglas	zuschneiden	falsch	unbekannt	222	1	204	1219	
VP_04	2	r	211	121	gitarre.bmp				bekannt	230	4	201	646	
VP_04	2	r	211	121	stethoskop.bmp				bekannt	230	1	204	1115	
VP_04	2	r	211	121	taschenmesser.bmp				bekannt	230	4	201	894	
VP_04	2	r	211	121	lineal.bmp				bekannt	230	4	201	789	
VP_04	2	r	211	40	kimkim.bmp	Piano	stimmen	falsch	unbekannt	222	1	204	1723	
VP_04	2	r	211	28	Briefwaage.bmp	Brief	wiegen	richtig	unbekannt	221	2	203	1822	
VP_04	2	r	211	121	pfannenwender.bmp				bekannt	230	4	201	880	
VP_04	2	r	211	103	Kartoffelstampfer.bmp	Nachricht	morsen	falsch	unbekannt	222	1	204	1139	
VP_04	2	r	211	121	gabel.bmp				bekannt	230	4	201	1477	
VP_04	2	r	211	37	Saemaschine.bmp	Fass	öffnen	falsch	unbekannt	222	1	204	1002	
VP_04	2	r	211	121	gewehr.bmp				bekannt	230	2	203	1375	
VP_04	2	r	211	121	handruehrgeraet.bmp				bekannt	230	4	201	970	
VP_04	2	r	211	121	koffer.bmp				bekannt	230	4	201	1174	
VP_04	2	r	211	121	uhr.bmp				bekannt	230	4	201	774	
VP_04	2	r	211	121	rasierpinsel.bmp				bekannt	230	4	201	784	
VP_04	2	r	211	121	rechen.bmp				bekannt	230	4	201	789	
