VPNummer	Version	l_r	Wdh	StimID	Bild	Stichwort1	Stichwort2	Bed	bek_unbek	BedTrigger	Taste	Tastencode	RT
VP_03	1	r	211	15	mikroskop.bmp	Pflanzenteile	vergrößern	richtig	unbekannt	221	0	0	0	
VP_03	1	r	211	110	Becher-Grammophon.bmp	Schlüsselloch	stanzen	falsch	unbekannt	222	1	204	2286	
VP_03	1	r	211	121	ventilator.bmp				bekannt	230	4	201	1265	
VP_03	1	r	211	121	schaufel.bmp				bekannt	230	4	201	1339	
VP_03	1	r	211	121	kopfhoerer.bmp				bekannt	230	4	201	889	
VP_03	1	r	211	14	heizpilz.bmp	Außenbereich	heizen	richtig	unbekannt	221	2	203	1692	
VP_03	1	r	211	104	ninjasterne.bmp	Waffe	werfen	richtig	unbekannt	221	1	204	1486	
VP_03	1	r	211	121	schraubenzieher.bmp				bekannt	230	4	201	924	
VP_03	1	r	211	12	trimmdichgeraet.bmp	Körper	trainieren	richtig	unbekannt	221	3	202	1955	
VP_03	1	r	211	84	pferdeschuh.bmp	Luft	abpumpen	falsch	unbekannt	222	0	0	0	
VP_03	1	r	211	1	galvanometer.bmp	elektrische Spannung	prüfen	richtig	unbekannt	221	1	204	2613	
VP_03	1	r	211	20	orgelpfeife.bmp	Bandage	rollen	falsch	unbekannt	222	2	203	1543	
VP_03	1	r	211	121	waage.bmp				bekannt	230	4	201	1159	
VP_03	1	r	211	40	kimkim.bmp	Tonpott	trommeln	richtig	unbekannt	221	2	203	1849	
VP_03	1	r	211	101	pianostimmgeraet.bmp	Piano	stimmen	richtig	unbekannt	221	1	204	2225	
VP_03	1	r	211	42	pferdeueberschuh.bmp	Pferdehuf	Halt geben	richtig	unbekannt	221	3	202	2945	
VP_03	1	r	211	121	herd.bmp				bekannt	230	4	201	1209	
VP_03	1	r	211	121	hanteln.bmp				bekannt	230	4	201	2070	
VP_03	1	r	211	121	sichel.bmp				bekannt	230	4	201	1603	
VP_03	1	r	211	121	kompass.bmp				bekannt	230	4	201	1288	
VP_03	1	r	211	121	fernseher.bmp				bekannt	230	3	202	2074	
VP_03	1	r	211	35	karbidlampe.bmp	Bergbaustollen	beleuchten	richtig	unbekannt	221	1	204	2272	
VP_03	1	r	211	94	seilschneider.bmp	Seil	schneiden	richtig	unbekannt	221	0	0	0	
VP_03	1	r	211	121	klavier.bmp				bekannt	230	4	201	1373	
VP_03	1	r	211	75	Tabakschneider.bmp	Tabak	zermahlen	richtig	unbekannt	221	1	204	1791	
VP_03	1	r	211	121	nudelholz.bmp				bekannt	230	4	201	925	
VP_03	1	r	211	121	ampel.bmp				bekannt	230	4	201	1430	
VP_03	1	r	211	121	pfanne.bmp				bekannt	230	4	201	958	
VP_03	1	r	211	121	gewehr.bmp				bekannt	230	4	201	1733	
VP_03	1	r	211	121	locher.bmp				bekannt	230	4	201	965	
VP_03	1	r	211	90	elektroschockspiel.bmp	Weinfass	Loch einschlagen	falsch	unbekannt	222	1	204	2650	
VP_03	1	r	211	121	mikrofon.bmp				bekannt	230	4	201	1481	
VP_03	1	r	211	121	fueller.bmp				bekannt	230	4	201	1505	
VP_03	1	r	211	65	drahtbieger.bmp	Draht	wickeln	richtig	unbekannt	221	2	203	2584	
VP_03	1	r	211	9	Baum-Klettereisen.bmp	Baum	erklettern	richtig	unbekannt	221	1	204	1902	
VP_03	1	r	211	26	Huehnereier-Brutautomat.bmp	Windgeschwindigkeit	messen	falsch	unbekannt	222	1	204	2141	
VP_03	1	r	211	67	haecksler.bmp	Feldanbau	häckseln	richtig	unbekannt	221	1	204	1472	
VP_03	1	r	211	121	feuerzeug.bmp				bekannt	230	4	201	1033	
VP_03	1	r	211	87	Maiskolben-Entkoerner.bmp	Brief	wiegen	falsch	unbekannt	222	3	202	1866	
VP_03	1	r	211	16	krawattenaufhaenger.bmp	Zeichnungen	vermessen	falsch	unbekannt	222	0	0	0	
VP_03	1	r	211	10	schreibmaschine.bmp	Buchstaben	tippen	richtig	unbekannt	221	1	204	2273	
VP_03	1	r	211	121	brille.bmp				bekannt	230	4	201	921	
VP_03	1	r	211	121	zirkel.bmp				bekannt	230	1	204	2493	
VP_03	1	r	211	83	hebel_fuer_fassbauer.bmp	Mikroskop-Proben	schneiden	falsch	unbekannt	222	1	204	1838	
VP_03	1	r	211	79	tibetischer_leierkasten.bmp	Fass	anheben	falsch	unbekannt	222	1	204	1576	
VP_03	1	r	211	121	steckdose.bmp				bekannt	230	4	201	1040	
VP_03	1	r	211	68	Roemisches_Senklot.bmp	Schnurlot	absenken	richtig	unbekannt	221	0	0	0	
VP_03	1	r	211	121	regenschirm.bmp				bekannt	230	4	201	902	
VP_03	1	r	211	45	rasierklingenschaerfer.bmp	Rasierklinge	schärfen	richtig	unbekannt	221	2	203	2041	
VP_03	1	r	211	7	Knie-Schraubstock.bmp	Knie	fixieren	richtig	unbekannt	221	1	204	1547	
VP_03	1	r	211	116	Eierwaage.bmp	Leierkasten	klingen	falsch	unbekannt	222	1	204	968	
VP_03	1	r	211	50	Glasresonanz-Cello.bmp	Kork	flach pressen	falsch	unbekannt	222	2	203	2757	
VP_03	1	r	211	121	koffer.bmp				bekannt	230	4	201	1359	
VP_03	1	r	211	108	schluesselloch-cutter.bmp	Automat	Eier ausbrüten	falsch	unbekannt	222	0	0	0	
VP_03	1	r	211	121	reibe.bmp				bekannt	230	4	201	1277	
VP_03	1	r	211	121	sieb.bmp				bekannt	230	4	201	1132	
VP_03	1	r	211	121	spritze.bmp				bekannt	230	4	201	1301	
VP_03	1	r	211	37	Saemaschine.bmp	Saatgut	gleichmäßig aussäen	richtig	unbekannt	221	1	204	2169	
VP_03	1	r	211	41	Sprengstoff-Zuender.bmp	Sprengstoffexplosion	auslösen	richtig	unbekannt	221	1	204	2161	
VP_03	1	r	211	121	klobuerste.bmp				bekannt	230	4	201	853	
VP_03	1	r	211	56	einkufiger_schlitten.bmp	Dampf	zerstäuben	falsch	unbekannt	222	0	0	0	
VP_03	1	r	211	121	tacker.bmp				bekannt	230	4	201	815	
VP_03	1	r	211	111	Vakuumpumpe.bmp	Briketts	pressen	falsch	unbekannt	222	1	204	1403	
VP_03	1	r	211	121	salzstreuer.bmp				bekannt	230	4	201	1935	
