VPNummer	Version	l_r	Wdh	StimID	Bild	Stichwort1	Stichwort2	Bed	bek_unbek	BedTrigger	Taste	Tastencode	RT
VP_12	2	r	211	35	karbidlampe.bmp	Knie	fixieren	falsch	unbekannt	222	4	201	1191	
VP_12	2	r	211	121	hacke.bmp				bekannt	230	4	201	744	
VP_12	2	r	211	73	mechanisches_tachometer.bmp	Mausefalle	zuschnappen	falsch	unbekannt	222	3	202	1440	
VP_12	2	r	211	121	pfeife.bmp				bekannt	230	4	201	619	
VP_12	2	r	211	47	filmrolle.bmp	Film	aufspulen	richtig	unbekannt	221	1	204	986	
VP_12	2	r	211	121	locher.bmp				bekannt	230	4	201	882	
VP_12	2	r	211	25	cork_inserter.bmp	Flaschenkorken	einführen	richtig	unbekannt	221	1	204	1493	
VP_12	2	r	211	121	saege.bmp				bekannt	230	4	201	1248	
VP_12	2	r	211	121	thermometer.bmp				bekannt	230	4	201	607	
VP_12	2	r	211	89	planimeter.bmp	Zeichnungen	vermessen	richtig	unbekannt	221	3	202	1430	
VP_12	2	r	211	121	zirkel.bmp				bekannt	230	4	201	793	
VP_12	2	r	211	121	fueller.bmp				bekannt	230	4	201	761	
VP_12	2	r	211	121	drucker.bmp				bekannt	230	4	201	685	
VP_12	2	r	211	121	lineal.bmp				bekannt	230	4	201	502	
VP_12	2	r	211	121	axt.bmp				bekannt	230	4	201	834	
VP_12	2	r	211	121	zollstock.bmp				bekannt	230	4	201	455	
VP_12	2	r	211	121	giesskanne.bmp				bekannt	230	4	201	622	
VP_12	2	r	211	121	mikrofon.bmp				bekannt	230	4	201	605	
VP_12	2	r	211	121	handruehrgeraet.bmp				bekannt	230	4	201	520	
VP_12	2	r	211	116	Eierwaage.bmp	Eier	wiegen	richtig	unbekannt	221	2	203	2079	
VP_12	2	r	211	121	trichter.bmp				bekannt	230	4	201	724	
VP_12	2	r	211	45	rasierklingenschaerfer.bmp	Kurven	malen	falsch	unbekannt	222	1	204	1987	
VP_12	2	r	211	121	dosenoeffner.bmp				bekannt	230	4	201	872	
VP_12	2	r	211	32	radiofrequenzeinsteller.bmp	Erektion	helfen	falsch	unbekannt	222	1	204	1112	
VP_12	2	r	211	121	anker.bmp				bekannt	230	4	201	980	
VP_12	2	r	211	121	milchschaeumer.bmp				bekannt	230	4	201	792	
VP_12	2	r	211	121	flaschenoeffner.bmp				bekannt	230	4	201	531	
VP_12	2	r	211	121	schaumloeffel.bmp				bekannt	230	4	201	693	
VP_12	2	r	211	78	Messerschleifer.bmp	Messer	schleifen	richtig	unbekannt	221	1	204	1466	
VP_12	2	r	211	121	kaefig.bmp				bekannt	230	4	201	627	
VP_12	2	r	211	34	dosenoeffner_fuer_faesser.bmp	Pflanzenteile	vergrößern	falsch	unbekannt	222	4	201	1423	
VP_12	2	r	211	88	Ball-Wurfmaschine.bmp	Ball	katapultieren	richtig	unbekannt	221	1	204	1345	
VP_12	2	r	211	121	maulschluessel.bmp				bekannt	230	4	201	562	
VP_12	2	r	211	77	tierfalle.bmp	Tier	einfangen	richtig	unbekannt	221	1	204	2316	
VP_12	2	r	211	52	mandelnentferner.bmp	Mandeln	operieren	richtig	unbekannt	221	1	204	1945	
VP_12	2	r	211	8	Eierkarton-Presse.bmp	Tabak	zermahlen	falsch	unbekannt	222	1	204	1312	
VP_12	2	r	211	36	antizaungurt.bmp	Radiofrequenz	einstellen	falsch	unbekannt	222	2	203	1413	
VP_12	2	r	211	27	Korngarbengreifer.bmp	Korngarbe	greifen	richtig	unbekannt	221	1	204	1336	
VP_12	2	r	211	121	schluessel.bmp				bekannt	230	4	201	962	
VP_12	2	r	211	121	klobuerste.bmp				bekannt	230	4	201	650	
VP_12	2	r	211	121	pfanne.bmp				bekannt	230	4	201	488	
VP_12	2	r	211	48	Flammenwerfer-Aufsatz.bmp	Waffe	entflammen	richtig	unbekannt	221	1	204	735	
VP_12	2	r	211	96	kerzenloescher.bmp	Körper	trainieren	falsch	unbekannt	222	1	204	1174	
VP_12	2	r	211	64	brillenglasschneidemaschine.bmp	Saatgut	gleichmäßig aussäen	falsch	unbekannt	222	1	204	1325	
VP_12	2	r	211	84	pferdeschuh.bmp	Pferd	im Moor laufen	richtig	unbekannt	221	1	204	624	
VP_12	2	r	211	121	brecheisen.bmp				bekannt	230	1	204	1158	
VP_12	2	r	211	11	Elektro-Akkordeon.bmp	Seil	schneiden	falsch	unbekannt	222	2	203	1554	
VP_12	2	r	211	121	diabolo.bmp				bekannt	230	4	201	991	
VP_12	2	r	211	121	wecker.bmp				bekannt	230	4	201	518	
VP_12	2	r	211	121	gewehr.bmp				bekannt	230	4	201	1492	
VP_12	2	r	211	119	Muenzspender.bmp	Münzen	aufbewahren	richtig	unbekannt	221	4	201	2521	
VP_12	2	r	211	121	rechen.bmp				bekannt	230	4	201	1072	
VP_12	2	r	211	121	herd.bmp				bekannt	230	4	201	602	
VP_12	2	r	211	121	taschenmesser.bmp				bekannt	230	4	201	699	
VP_12	2	r	211	49	mikrotom.bmp	Mikroskop-Proben	schneiden	richtig	unbekannt	221	1	204	1007	
VP_12	2	r	211	120	loetlampe.bmp	Brenner	löten	richtig	unbekannt	221	1	204	726	
VP_12	2	r	211	121	handy.bmp				bekannt	230	4	201	532	
VP_12	2	r	211	111	Vakuumpumpe.bmp	Luft	abpumpen	richtig	unbekannt	221	4	201	2526	
VP_12	2	r	211	121	waschbecken.bmp				bekannt	230	4	201	963	
VP_12	2	r	211	90	elektroschockspiel.bmp	Elektroschock	spielen	richtig	unbekannt	221	1	204	1250	
VP_12	2	r	211	114	Sonnenlichtsintensitaetsmesser.bmp	Sonnenlicht	Intensität messen	richtig	unbekannt	221	1	204	1287	
VP_12	2	r	211	33	Zaepfchenpresse.bmp	Unkraut	jäten	falsch	unbekannt	222	1	204	1610	
VP_12	2	r	211	3	Knochensaege.bmp	Streckenmaß	Sonnenlicht nutzen	falsch	unbekannt	222	2	203	679	
