VPNummer	Version	l_r	Wdh	StimID	Bild	Stichwort1	Stichwort2	Bed	bek_unbek	BedTrigger	Taste	Tastencode	RT
VP_06	2	l	211	121	trillerpfeife.bmp				bekannt	230	1	201	855	
VP_06	2	l	211	121	brecheisen.bmp				bekannt	230	1	201	1503	
VP_06	2	l	211	121	stethoskop.bmp				bekannt	230	2	202	2649	
VP_06	2	l	211	79	tibetischer_leierkasten.bmp	Leierkasten	klingen	richtig	unbekannt	221	0	0	0	
VP_06	2	l	211	121	brille.bmp				bekannt	230	1	201	956	
VP_06	2	l	211	26	Huehnereier-Brutautomat.bmp	Automat	Eier ausbrüten	richtig	unbekannt	221	2	202	2405	
VP_06	2	l	211	121	taschenmesser.bmp				bekannt	230	1	201	867	
VP_06	2	l	211	121	schaumloeffel.bmp				bekannt	230	1	201	1004	
VP_06	2	l	211	55	feuertuergelenk.bmp	Türgelenk	Feuer überstehen	richtig	unbekannt	221	3	203	2311	
VP_06	2	l	211	108	schluesselloch-cutter.bmp	Schlüsselloch	stanzen	richtig	unbekannt	221	4	204	2388	
VP_06	2	l	211	121	rasenmaeher.bmp				bekannt	230	1	201	831	
VP_06	2	l	211	121	zirkel.bmp				bekannt	230	1	201	2009	
VP_06	2	l	211	121	fernseher.bmp				bekannt	230	1	201	898	
VP_06	2	l	211	121	fahrrad.bmp				bekannt	230	1	201	664	
VP_06	2	l	211	121	trommel.bmp				bekannt	230	1	201	820	
VP_06	2	l	211	109	ziegelformer.bmp	Ziegelsteine	formen	richtig	unbekannt	221	3	203	2565	
VP_06	2	l	211	121	dusche.bmp				bekannt	230	1	201	1136	
VP_06	2	l	211	77	tierfalle.bmp	Tier	einfangen	richtig	unbekannt	221	4	204	2357	
VP_06	2	l	211	121	kaefig.bmp				bekannt	230	1	201	972	
VP_06	2	l	211	28	Briefwaage.bmp	Brief	wiegen	richtig	unbekannt	221	4	204	1623	
VP_06	2	l	211	121	pfanne.bmp				bekannt	230	1	201	1532	
VP_06	2	l	211	121	spritze.bmp				bekannt	230	2	202	1720	
VP_06	2	l	211	3	Knochensaege.bmp	Streckenmaß	Sonnenlicht nutzen	falsch	unbekannt	222	3	203	2881	
VP_06	2	l	211	30	Grossfisch-Angelkurbel.bmp	Angelschnur	kurbeln	richtig	unbekannt	221	3	203	2967	
VP_06	2	l	211	121	thermometer.bmp				bekannt	230	1	201	736	
VP_06	2	l	211	121	aschenbecher.bmp				bekannt	230	1	201	1598	
VP_06	2	l	211	121	schraubenzieher.bmp				bekannt	230	1	201	1039	
VP_06	2	l	211	121	videokassette.bmp				bekannt	230	1	201	981	
VP_06	2	l	211	98	Mechanische_Erektionshilfe.bmp	Waffe	werfen	falsch	unbekannt	222	4	204	2285	
VP_06	2	l	211	121	hammer.bmp				bekannt	230	1	201	581	
VP_06	2	l	211	121	waage.bmp				bekannt	230	1	201	1921	
VP_06	2	l	211	72	schneekette.bmp	Geschwindigkeit	ermitteln	falsch	unbekannt	222	4	204	1995	
VP_06	2	l	211	23	Bandagen-Roller.bmp	Bandage	rollen	richtig	unbekannt	221	4	204	2558	
VP_06	2	l	211	36	antizaungurt.bmp	Radiofrequenz	einstellen	falsch	unbekannt	222	2	202	2549	
VP_06	2	l	211	94	seilschneider.bmp	Akkordeon	spielen	falsch	unbekannt	222	3	203	2564	
VP_06	2	l	211	121	tischtennisschlaeger.bmp				bekannt	230	1	201	757	
VP_06	2	l	211	121	kamm.bmp				bekannt	230	1	201	602	
VP_06	2	l	211	104	ninjasterne.bmp	elektrische Spannung	prüfen	falsch	unbekannt	222	4	204	1392	
