VPNummer	Version	l_r	Wdh	StimID	Bild	Stichwort1	Stichwort2	Bed	bek_unbek	BedTrigger	Taste	Tastencode	RT
VP_07	1	r	211	121	dusche.bmp				bekannt	230	0	0	0	
VP_07	1	r	211	57	Nussknacker.bmp	Ziegelsteine	formen	falsch	unbekannt	222	0	0	0	
VP_07	1	r	211	121	klavier.bmp				bekannt	230	0	0	0	
VP_07	1	r	211	121	zirkel.bmp				bekannt	230	0	0	0	
VP_07	1	r	211	102	Handzentrifuge.bmp	von Hand	zentrifugieren	richtig	unbekannt	221	0	0	0	
VP_07	1	r	211	120	loetlampe.bmp	Flaschenkorken	einführen	falsch	unbekannt	222	0	0	0	
VP_07	1	r	211	73	mechanisches_tachometer.bmp	Geschwindigkeit	ermitteln	richtig	unbekannt	221	0	0	0	
VP_07	1	r	211	119	Muenzspender.bmp	Kutschrad	anschließen	falsch	unbekannt	222	0	0	0	
VP_07	1	r	211	121	kompass.bmp				bekannt	230	0	0	0	
VP_07	1	r	211	3	Knochensaege.bmp	Knochen	sägen	richtig	unbekannt	221	0	0	0	
VP_07	1	r	211	121	buerste.bmp				bekannt	230	0	0	0	
VP_07	1	r	211	121	stempel.bmp				bekannt	230	0	0	0	
VP_07	1	r	211	26	Huehnereier-Brutautomat.bmp	Windgeschwindigkeit	messen	falsch	unbekannt	222	0	0	0	
VP_07	1	r	211	121	eierschneider.bmp				bekannt	230	0	0	0	
VP_07	1	r	211	121	aschenbecher.bmp				bekannt	230	0	0	0	
VP_07	1	r	211	97	Korkenpresse_2.bmp	Korken	formen	richtig	unbekannt	221	0	0	0	
VP_07	1	r	211	104	ninjasterne.bmp	Waffe	werfen	richtig	unbekannt	221	0	0	0	
VP_07	1	r	211	19	Brikettpresse.bmp	Narkosemittel	abgeben	falsch	unbekannt	222	0	0	0	
VP_07	1	r	211	121	schneebesen.bmp				bekannt	230	0	0	0	
VP_07	1	r	211	121	schaufel.bmp				bekannt	230	0	0	0	
VP_07	1	r	211	121	feuerzeug.bmp				bekannt	230	0	0	0	
VP_07	1	r	211	121	kaefig.bmp				bekannt	230	0	0	0	
VP_07	1	r	211	51	dampfzerstaeuber.bmp	Buch	binden	falsch	unbekannt	222	0	0	0	
VP_07	1	r	211	8	Eierkarton-Presse.bmp	Eierkarton	pressen	richtig	unbekannt	221	0	0	0	
VP_07	1	r	211	121	hacke.bmp				bekannt	230	0	0	0	
VP_07	1	r	211	74	Brenneisen.bmp	Zeichen	einbrennen	richtig	unbekannt	221	0	0	0	
VP_07	1	r	211	121	rasierpinsel.bmp				bekannt	230	0	0	0	
VP_07	1	r	211	36	antizaungurt.bmp	Kuh	vom Zaun abhalten	richtig	unbekannt	221	0	0	0	
VP_07	1	r	211	121	pfannenwender.bmp				bekannt	230	0	0	0	
VP_07	1	r	211	112	mundsperrer.bmp	Orgelton	erzeugen	falsch	unbekannt	222	0	0	0	
VP_07	1	r	211	47	filmrolle.bmp	Mund	offen halten	falsch	unbekannt	222	0	0	0	
VP_07	1	r	211	121	buegel.bmp				bekannt	230	0	0	0	
VP_07	1	r	211	121	gabel.bmp				bekannt	230	0	0	0	
VP_07	1	r	211	121	gluehbirne.bmp				bekannt	230	0	0	0	
VP_07	1	r	211	28	Briefwaage.bmp	Korngarbe	greifen	falsch	unbekannt	222	0	0	0	
VP_07	1	r	211	79	tibetischer_leierkasten.bmp	Fass	anheben	falsch	unbekannt	222	0	0	0	
VP_07	1	r	211	121	waschmaschine.bmp				bekannt	230	0	0	0	
VP_07	1	r	211	121	stethoskop.bmp				bekannt	230	0	0	0	
VP_07	1	r	211	31	Kurvenmalgeraet.bmp	Kurven	malen	richtig	unbekannt	221	0	0	0	
VP_07	1	r	211	25	cork_inserter.bmp	Pferd	im Moor laufen	falsch	unbekannt	222	0	0	0	
VP_07	1	r	211	115	wagenradschloss.bmp	Angelschnur	kurbeln	falsch	unbekannt	222	0	0	0	
VP_07	1	r	211	62	Selbstreinigendes_Katzenklo.bmp	Katzenklo	sich selbst reinigen	richtig	unbekannt	221	0	0	0	
VP_07	1	r	211	70	Morse-Geraet.bmp	Nachricht	morsen	richtig	unbekannt	221	0	0	0	
VP_07	1	r	211	121	nagelfeile.bmp				bekannt	230	0	0	0	
VP_07	1	r	211	58	elektrisches_radiergummi.bmp	Münzen	aufbewahren	falsch	unbekannt	222	0	0	0	
VP_07	1	r	211	65	drahtbieger.bmp	Draht	wickeln	richtig	unbekannt	221	0	0	0	
VP_07	1	r	211	121	schraubenzieher.bmp				bekannt	230	0	0	0	
VP_07	1	r	211	43	Bleistiftspitzer.bmp	Bleistift	anspitzen	richtig	unbekannt	221	0	0	0	
VP_07	1	r	211	37	Saemaschine.bmp	Saatgut	gleichmäßig aussäen	richtig	unbekannt	221	0	0	0	
VP_07	1	r	211	121	waage.bmp				bekannt	230	0	0	0	
VP_07	1	r	211	121	tesaroller.bmp				bekannt	230	0	0	0	
VP_07	1	r	211	121	rechen.bmp				bekannt	230	0	0	0	
VP_07	1	r	211	49	mikrotom.bmp	heiße Platten	anheben	falsch	unbekannt	222	0	0	0	
VP_07	1	r	211	121	giesskanne.bmp				bekannt	230	0	0	0	
VP_07	1	r	211	34	dosenoeffner_fuer_faesser.bmp	Fass	öffnen	richtig	unbekannt	221	0	0	0	
VP_07	1	r	211	114	Sonnenlichtsintensitaetsmesser.bmp	Krawatten	aufhängen	falsch	unbekannt	222	0	0	0	
VP_07	1	r	211	121	telefon.bmp				bekannt	230	0	0	0	
VP_07	1	r	211	121	lampe.bmp				bekannt	230	0	0	0	
VP_07	1	r	211	10	schreibmaschine.bmp	Buchstaben	tippen	richtig	unbekannt	221	0	0	0	
VP_07	1	r	211	121	zollstock.bmp				bekannt	230	0	0	0	
VP_07	1	r	211	83	hebel_fuer_fassbauer.bmp	Mikroskop-Proben	schneiden	falsch	unbekannt	222	0	0	0	
VP_07	1	r	211	80	Buchbinder.bmp	Löcher	bohren	falsch	unbekannt	222	0	0	0	
VP_07	1	r	211	32	radiofrequenzeinsteller.bmp	Radiofrequenz	einstellen	richtig	unbekannt	221	0	0	0	
VP_07	1	r	211	121	klobuerste.bmp				bekannt	230	0	0	0	
VP_07	1	r	211	52	mandelnentferner.bmp	Film	aufspulen	falsch	unbekannt	222	0	0	0	
VP_07	1	r	211	95	Fischwaage.bmp	Fisch	wiegen	richtig	unbekannt	221	0	0	0	
VP_07	1	r	211	121	naehmaschine.bmp				bekannt	230	0	0	0	
VP_07	1	r	211	121	reibe.bmp				bekannt	230	0	0	0	
