VPNummer	Version	l_r	Wdh	StimID	Bild	Stichwort1	Stichwort2	Bed	bek_unbek	BedTrigger	Taste	Tastencode	RT
VP_09	1	l	211	15	mikroskop.bmp	Pflanzenteile	vergrößern	richtig	unbekannt	221	4	204	1593	
VP_09	1	l	211	24	weinfassoeffner.bmp	Tier	einfangen	falsch	unbekannt	222	3	203	1704	
VP_09	1	l	211	121	anker.bmp				bekannt	230	1	201	1171	
VP_09	1	l	211	8	Eierkarton-Presse.bmp	Eierkarton	pressen	richtig	unbekannt	221	4	204	1639	
VP_09	1	l	211	22	anesthesia_inhaler.bmp	Nüsse	aufbrechen	falsch	unbekannt	222	3	203	1815	
VP_09	1	l	211	45	rasierklingenschaerfer.bmp	Rasierklinge	schärfen	richtig	unbekannt	221	3	203	1810	
VP_09	1	l	211	113	Autobatterie-Spannungstester.bmp	Becher	Schall auffangen	falsch	unbekannt	222	3	203	1675	
VP_09	1	l	211	121	regenschirm.bmp				bekannt	230	1	201	959	
VP_09	1	l	211	121	schaumloeffel.bmp				bekannt	230	1	201	1287	
VP_09	1	l	211	121	waschmaschine.bmp				bekannt	230	1	201	656	
VP_09	1	l	211	120	loetlampe.bmp	Flaschenkorken	einführen	falsch	unbekannt	222	4	204	1166	
VP_09	1	l	211	66	Buecher-Offenhalter.bmp	Buch	offen halten	richtig	unbekannt	221	4	204	1198	
VP_09	1	l	211	92	Erzeugt_statische_Ladung.bmp	Rotation	Ladung erzeugen	richtig	unbekannt	221	3	203	1365	
VP_09	1	l	211	121	fahrrad.bmp				bekannt	230	1	201	762	
VP_09	1	l	211	9	Baum-Klettereisen.bmp	Baum	erklettern	richtig	unbekannt	221	3	203	1566	
VP_09	1	l	211	121	angel.bmp				bekannt	230	1	201	949	
VP_09	1	l	211	121	thermometer.bmp				bekannt	230	1	201	774	
VP_09	1	l	211	7	Knie-Schraubstock.bmp	Knie	fixieren	richtig	unbekannt	221	4	204	1358	
VP_09	1	l	211	121	kaefig.bmp				bekannt	230	1	201	818	
VP_09	1	l	211	121	waschbecken.bmp				bekannt	230	1	201	816	
VP_09	1	l	211	25	cork_inserter.bmp	Pferd	im Moor laufen	falsch	unbekannt	222	4	204	1811	
VP_09	1	l	211	121	naehmaschine.bmp				bekannt	230	1	201	815	
VP_09	1	l	211	121	gluehbirne.bmp				bekannt	230	1	201	531	
VP_09	1	l	211	30	Grossfisch-Angelkurbel.bmp	Glaskörper	musizieren	falsch	unbekannt	222	4	204	1565	
VP_09	1	l	211	86	Historische_Waschmaschine.bmp	Türgelenk	Feuer überstehen	falsch	unbekannt	222	3	203	1610	
VP_09	1	l	211	69	filar_micrometer.bmp	Sternenbilder	vermessen	richtig	unbekannt	221	4	204	972	
VP_09	1	l	211	121	milchschaeumer.bmp				bekannt	230	1	201	792	
VP_09	1	l	211	121	rechen.bmp				bekannt	230	1	201	547	
VP_09	1	l	211	82	tablettenteiler.bmp	Blumentopf	sich selbst wässern	falsch	unbekannt	222	3	203	2387	
VP_09	1	l	211	121	reibe.bmp				bekannt	230	1	201	1049	
VP_09	1	l	211	99	heliotrop.bmp	Streckenmaß	Sonnenlicht nutzen	richtig	unbekannt	221	4	204	1725	
VP_09	1	l	211	34	dosenoeffner_fuer_faesser.bmp	Fass	öffnen	richtig	unbekannt	221	3	203	1467	
VP_09	1	l	211	121	bohrmaschine.bmp				bekannt	230	1	201	734	
VP_09	1	l	211	52	mandelnentferner.bmp	Film	aufspulen	falsch	unbekannt	222	3	203	1470	
VP_09	1	l	211	58	elektrisches_radiergummi.bmp	Münzen	aufbewahren	falsch	unbekannt	222	3	203	1820	
VP_09	1	l	211	17	grammophonnadel.bmp	Ball	katapultieren	falsch	unbekannt	222	4	204	1590	
VP_09	1	l	211	121	spritze.bmp				bekannt	230	1	201	757	
VP_09	1	l	211	53	toaster.bmp	Autobatterie	Spannung testen	falsch	unbekannt	222	2	202	1644	
VP_09	1	l	211	29	4erbohrer.bmp	Sonnenlicht	Intensität messen	falsch	unbekannt	222	4	204	1352	
VP_09	1	l	211	121	pfeife.bmp				bekannt	230	1	201	672	
VP_09	1	l	211	47	filmrolle.bmp	Mund	offen halten	falsch	unbekannt	222	3	203	1222	
VP_09	1	l	211	121	trichter.bmp				bekannt	230	1	201	1487	
VP_09	1	l	211	121	kompass.bmp				bekannt	230	1	201	864	
VP_09	1	l	211	80	Buchbinder.bmp	Löcher	bohren	falsch	unbekannt	222	4	204	1063	
VP_09	1	l	211	121	drucker.bmp				bekannt	230	1	201	810	
VP_09	1	l	211	19	Brikettpresse.bmp	Narkosemittel	abgeben	falsch	unbekannt	222	3	203	1143	
VP_09	1	l	211	100	Luftdruckmessgeraete.bmp	Luftdruck	messen	richtig	unbekannt	221	4	204	1191	
VP_09	1	l	211	75	Tabakschneider.bmp	Tabak	zermahlen	richtig	unbekannt	221	3	203	1396	
VP_09	1	l	211	121	ampel.bmp				bekannt	230	1	201	713	
VP_09	1	l	211	121	gabel.bmp				bekannt	230	1	201	567	
VP_09	1	l	211	121	tesaroller.bmp				bekannt	230	1	201	641	
VP_09	1	l	211	109	ziegelformer.bmp	Schallplatte	abtasten	falsch	unbekannt	222	4	204	1080	
VP_09	1	l	211	121	pfannenwender.bmp				bekannt	230	1	201	612	
VP_09	1	l	211	97	Korkenpresse_2.bmp	Korken	formen	richtig	unbekannt	221	4	204	1182	
VP_09	1	l	211	121	stethoskop.bmp				bekannt	230	1	201	817	
VP_09	1	l	211	121	kaffeemaschine.bmp				bekannt	230	1	201	680	
VP_09	1	l	211	121	schneebesen.bmp				bekannt	230	1	201	459	
VP_09	1	l	211	14	heizpilz.bmp	Außenbereich	heizen	richtig	unbekannt	221	3	203	1259	
VP_09	1	l	211	18	glasschneider.bmp	Eier	wiegen	falsch	unbekannt	222	1	201	1402	
VP_09	1	l	211	20	orgelpfeife.bmp	Bandage	rollen	falsch	unbekannt	222	4	204	1611	
VP_09	1	l	211	121	tischtennisschlaeger.bmp				bekannt	230	1	201	579	
VP_09	1	l	211	121	feuerzeug.bmp				bekannt	230	1	201	580	
VP_09	1	l	211	121	kehrschaufel.bmp				bekannt	230	1	201	594	
VP_09	1	l	211	121	taschenmesser.bmp				bekannt	230	1	201	627	
VP_09	1	l	211	68	Roemisches_Senklot.bmp	Schnurlot	absenken	richtig	unbekannt	221	3	203	1366	
VP_09	1	l	211	41	Sprengstoff-Zuender.bmp	Sprengstoffexplosion	auslösen	richtig	unbekannt	221	3	203	1631	
VP_09	1	l	211	5	mausefalle.bmp	Mausefalle	zuschnappen	richtig	unbekannt	221	4	204	1290	
VP_09	1	l	211	121	brille.bmp				bekannt	230	1	201	592	
VP_09	1	l	211	91	zaehlgeraet_fuer_lieferungen.bmp	Lieferungen	abzählen	richtig	unbekannt	221	3	203	2677	
VP_09	1	l	211	121	saege.bmp				bekannt	230	1	201	815	
VP_09	1	l	211	38	Flaschentrockner.bmp	Flaschen	trocknen	richtig	unbekannt	221	2	202	1216	
VP_09	1	l	211	115	wagenradschloss.bmp	Angelschnur	kurbeln	falsch	unbekannt	222	3	203	1589	
VP_09	1	l	211	57	Nussknacker.bmp	Ziegelsteine	formen	falsch	unbekannt	222	4	204	2196	
VP_09	1	l	211	121	klobuerste.bmp				bekannt	230	1	201	600	
VP_09	1	l	211	77	tierfalle.bmp	Maiskolben	entkörnen	falsch	unbekannt	222	3	203	2524	
VP_09	1	l	211	121	lineal.bmp				bekannt	230	1	201	745	
VP_09	1	l	211	121	radiergummi.bmp				bekannt	230	3	203	2225	
VP_09	1	l	211	39	Thermopneumatische_Uhr.bmp	Uhr	mit Wärme betreiben	richtig	unbekannt	221	4	204	1410	
VP_09	1	l	211	121	giesskanne.bmp				bekannt	230	1	201	594	
VP_09	1	l	211	121	besen.bmp				bekannt	230	1	201	601	
VP_09	1	l	211	121	axt.bmp				bekannt	230	1	201	427	
VP_09	1	l	211	121	schere.bmp				bekannt	230	1	201	425	
VP_09	1	l	211	121	puerierstab.bmp				bekannt	230	1	201	468	
VP_09	1	l	211	121	herd.bmp				bekannt	230	1	201	618	
VP_09	1	l	211	106	uhrwerk.bmp	altes Ritual	hacken	falsch	unbekannt	222	4	204	988	
VP_09	1	l	211	121	buerste.bmp				bekannt	230	1	201	506	
VP_09	1	l	211	121	klavier.bmp				bekannt	230	1	201	500	
VP_09	1	l	211	121	foehn.bmp				bekannt	230	1	201	410	
VP_09	1	l	211	6	Goldmuenzen-Waage.bmp	Goldmünzen	wiegen	richtig	unbekannt	221	2	202	1526	
VP_09	1	l	211	112	mundsperrer.bmp	Orgelton	erzeugen	falsch	unbekannt	222	4	204	2128	
VP_09	1	l	211	121	korkenzieher.bmp				bekannt	230	1	201	596	
VP_09	1	l	211	121	steckdose.bmp				bekannt	230	1	201	520	
VP_09	1	l	211	121	kopfhoerer.bmp				bekannt	230	1	201	434	
VP_09	1	l	211	121	ventilator.bmp				bekannt	230	1	201	500	
VP_09	1	l	211	121	schalter.bmp				bekannt	230	1	201	377	
VP_09	1	l	211	12	trimmdichgeraet.bmp	Körper	trainieren	richtig	unbekannt	221	4	204	943	
VP_09	1	l	211	121	nagelfeile.bmp				bekannt	230	1	201	600	
VP_09	1	l	211	10	schreibmaschine.bmp	Buchstaben	tippen	richtig	unbekannt	221	4	204	1294	
VP_09	1	l	211	121	raclette-grill.bmp				bekannt	230	1	201	1093	
VP_09	1	l	211	85	Rituelles_Hackmesser.bmp	Spannung	erzeugen	falsch	unbekannt	222	3	203	818	
VP_09	1	l	211	67	haecksler.bmp	Feldanbau	häckseln	richtig	unbekannt	221	4	204	1575	
VP_09	1	l	211	61	schwimmer.bmp	Angel	Köder markieren	richtig	unbekannt	221	4	204	1610	
VP_09	1	l	211	48	Flammenwerfer-Aufsatz.bmp	Uhrzeit	anzeigen	falsch	unbekannt	222	4	204	2361	
VP_09	1	l	211	96	kerzenloescher.bmp	Kerzen	löschen	richtig	unbekannt	221	3	203	1624	
VP_09	1	l	211	121	brecheisen.bmp				bekannt	230	1	201	1336	
VP_09	1	l	211	121	waage.bmp				bekannt	230	1	201	684	
VP_09	1	l	211	121	schluessel.bmp				bekannt	230	1	201	1382	
VP_09	1	l	211	40	kimkim.bmp	Tonpott	trommeln	richtig	unbekannt	221	4	204	1581	
VP_09	1	l	211	121	gewehr.bmp				bekannt	230	3	203	1284	
VP_09	1	l	211	90	elektroschockspiel.bmp	Weinfass	Loch einschlagen	falsch	unbekannt	222	2	202	2593	
VP_09	1	l	211	36	antizaungurt.bmp	Kuh	vom Zaun abhalten	richtig	unbekannt	221	4	204	1681	
VP_09	1	l	211	121	trillerpfeife.bmp				bekannt	230	1	201	716	
VP_09	1	l	211	43	Bleistiftspitzer.bmp	Bleistift	anspitzen	richtig	unbekannt	221	1	201	1249	
VP_09	1	l	211	98	Mechanische_Erektionshilfe.bmp	Erektion	helfen	richtig	unbekannt	221	4	204	810	
VP_09	1	l	211	121	kuchenform.bmp				bekannt	230	1	201	703	
VP_09	1	l	211	121	uhr.bmp				bekannt	230	1	201	516	
VP_09	1	l	211	121	pfanne.bmp				bekannt	230	1	201	493	
VP_09	1	l	211	81	korkenpresse.bmp	Elektroschock	spielen	falsch	unbekannt	222	4	204	724	
VP_09	1	l	211	121	zange.bmp				bekannt	230	1	201	630	
VP_09	1	l	211	121	salzstreuer.bmp				bekannt	230	1	201	545	
VP_09	1	l	211	121	pinzette.bmp				bekannt	230	1	201	537	
VP_09	1	l	211	121	kamm.bmp				bekannt	230	1	201	500	
VP_09	1	l	211	121	zirkel.bmp				bekannt	230	1	201	406	
VP_09	1	l	211	65	drahtbieger.bmp	Draht	wickeln	richtig	unbekannt	221	3	203	1399	
VP_09	1	l	211	88	Ball-Wurfmaschine.bmp	Radiergummi	mit Strom betreiben	falsch	unbekannt	222	4	204	1072	
VP_09	1	l	211	121	wasserkocher.bmp				bekannt	230	1	201	587	
VP_09	1	l	211	111	Vakuumpumpe.bmp	Briketts	pressen	falsch	unbekannt	222	4	204	1846	
VP_09	1	l	211	71	Stampf-Fiedel.bmp	Musikgerät	stampfen	richtig	unbekannt	221	4	204	1265	
VP_09	1	l	211	121	slotmachine.bmp				bekannt	230	1	201	1318	
VP_09	1	l	211	44	Nussoelpressmaschine.bmp	Nussöl	pressen	richtig	unbekannt	221	3	203	1614	
VP_09	1	l	211	27	Korngarbengreifer.bmp	Treibhaus	heizen	falsch	unbekannt	222	3	203	1359	
VP_09	1	l	211	121	sieb.bmp				bekannt	230	1	201	646	
VP_09	1	l	211	42	pferdeueberschuh.bmp	Pferdehuf	Halt geben	richtig	unbekannt	221	4	204	1066	
VP_09	1	l	211	119	Muenzspender.bmp	Kutschrad	anschließen	falsch	unbekannt	222	3	203	2248	
VP_09	1	l	211	102	Handzentrifuge.bmp	von Hand	zentrifugieren	richtig	unbekannt	221	4	204	1076	
VP_09	1	l	211	121	tacker.bmp				bekannt	230	1	201	595	
VP_09	1	l	211	121	lampe.bmp				bekannt	230	1	201	483	
VP_09	1	l	211	121	zollstock.bmp				bekannt	230	1	201	480	
VP_09	1	l	211	84	pferdeschuh.bmp	Luft	abpumpen	falsch	unbekannt	222	4	204	786	
VP_09	1	l	211	107	Windgeschwindigkeitsmesser.bmp	Waffe	entflammen	falsch	unbekannt	222	4	204	784	
