part,condition,subject_id,item_id,RT,P1,N170,N400
I,Informed,sub-02,19,1482,-3.217,-6.486,-5.987
I,Naive,sub-02,10,1037,5.690,9.060,-2.399
I,Naive,sub-02,13,1192,4.171,5.186,-3.495
I,Naive,sub-02,1,1052,1.501,10.419,-6.341
I,Informed,sub-02,27,917,2.631,-0.656,0.005
I,Excl_informed,sub-02,25,983,5.194,1.938,-9.716
I,Excl_informed,sub-02,50,1229,0.764,3.673,4.295
I,Naive,sub-02,15,1065,2.676,9.409,-5.629
I,Excl_informed,sub-02,116,872,4.555,11.569,-3.777
I,Naive,sub-02,62,1356,13.461,7.557,-1.525
I,Informed,sub-02,21,979,5.833,7.471,-1.005
I,Excl_informed,sub-02,46,1006,13.458,5.480,-4.445
I,Excl_informed,sub-02,26,1229,4.278,8.389,-6.546
I,Naive,sub-02,31,1151,2.170,8.321,-6.730
I,Informed,sub-02,30,1166,4.950,7.733,1.492
I,Excl_known,sub-02,52,1542,8.323,6.843,-5.825
I,Excl_known,sub-02,90,1388,3.614,10.727,-4.462
I,Naive,sub-02,74,957,10.028,15.273,-5.315
I,Excl_informed,sub-02,85,920,4.564,6.321,-0.344
I,Naive,sub-02,105,1305,8.006,4.163,1.364
I,Naive,sub-02,38,1203,0.224,2.605,-1.315
I,Informed,sub-02,112,1441,11.342,14.565,-3.346
I,Naive,sub-02,70,1612,9.585,8.444,5.372
I,Excl_informed,sub-02,79,1536,10.706,11.359,1.227
I,Naive,sub-02,42,1119,5.304,8.880,-4.423
I,Excl_naive,sub-02,8,1182,2.515,10.121,-1.757
I,Naive,sub-02,92,2119,15.753,8.912,2.032
I,Naive,sub-02,98,1451,5.269,8.438,2.066
I,Excl_informed,sub-02,23,1358,7.337,0.323,-1.513
I,Excl_informed,sub-02,87,1755,11.551,11.048,-1.883
I,Naive,sub-02,97,2115,0.876,7.831,-2.394
I,Informed,sub-02,86,2007,6.959,5.241,1.407
I,Naive,sub-02,69,858,8.175,2.128,-0.000
I,Informed,sub-02,80,816,5.347,9.304,-6.427
I,Naive,sub-02,45,1424,5.554,2.775,2.741
I,Informed,sub-02,113,1250,0.981,4.754,-1.967
I,Naive,sub-02,66,1243,7.421,9.687,1.178
I,Informed,sub-02,118,1918,4.138,5.420,-0.503
I,Informed,sub-02,60,1814,1.839,16.085,-7.296
I,Naive,sub-02,102,1704,2.480,6.226,-4.860
I,Excl_known,sub-02,41,1239,9.641,17.018,-4.252
I,Excl_naive,sub-02,9,1009,8.017,11.835,-1.218
I,Naive,sub-02,7,989,-0.861,2.084,-2.966
I,Excl_naive,sub-02,12,1141,8.482,2.493,-0.568
I,Excl_informed,sub-02,58,1539,-5.248,-0.762,-3.005
I,Naive,sub-02,100,1644,9.482,1.516,1.359
I,Excl_informed,sub-02,115,1410,-3.862,2.428,-0.486
I,Naive,sub-02,68,1580,-7.592,-4.285,4.209
I,Informed,sub-02,117,1198,4.999,3.195,-0.603
I,Naive,sub-02,2,1662,4.329,8.977,7.589
I,Informed,sub-02,51,1524,-0.141,7.897,1.195
I,Excl_informed,sub-02,83,1269,11.494,6.318,-0.090
I,Excl_naive,sub-02,5,1393,2.883,1.491,0.510
I,Excl_informed,sub-02,22,1507,2.282,-2.238,2.892
I,Naive,sub-02,32,1962,1.486,8.424,-3.237
I,Naive,sub-02,40,1526,4.261,5.036,-2.331
I,Excl_naive,sub-02,34,1239,1.217,5.288,-7.317
I,Naive,sub-02,75,1267,10.004,11.172,8.505
I,Excl_informed,sub-02,76,1005,3.332,7.367,0.031
I,Naive,sub-02,33,729,3.523,7.459,-6.372
I,Informed,sub-02,84,749,8.211,7.203,-1.538
I,Naive,sub-02,3,903,3.384,5.383,3.468
I,Informed,sub-02,56,1089,2.921,1.341,-1.400
I,Informed,sub-02,29,857,1.719,2.992,-1.245
I,Excl_informed,sub-02,109,734,8.069,2.667,6.581
I,Naive,sub-02,95,906,3.410,6.621,1.054
I,Excl_informed,sub-02,108,990,4.784,12.972,2.913
I,Naive,sub-02,96,1050,6.454,1.469,0.815
I,Naive,sub-02,101,1072,2.480,4.270,0.741
I,Informed,sub-02,53,735,2.704,12.821,-1.101
I,Naive,sub-02,36,1022,-2.095,2.183,-2.007
I,Naive,sub-02,99,1233,2.766,4.020,-3.195
I,Excl_informed,sub-02,49,1128,11.615,8.593,0.013
I,Naive,sub-02,104,922,-1.755,5.583,8.443
I,Naive,sub-02,39,820,3.046,7.223,0.635
I,Excl_informed,sub-02,82,1538,8.667,10.153,-9.414
I,Informed,sub-02,88,1007,0.702,0.082,-3.832
I,Excl_informed,sub-02,77,1034,-0.838,5.962,-1.505
I,Naive,sub-02,73,849,4.714,11.821,-0.474
I,Informed,sub-02,57,1036,2.063,3.316,1.684
I,Informed,sub-02,24,1012,-0.681,5.014,4.848
I,Informed,sub-02,47,769,6.194,4.445,2.270
