part,condition,subject_id,item_id,RT,P1,N170,N400
I,Excl_informed,sub-35,38,2126,-7.279,-12.985,-10.231
I,Excl_informed,sub-35,40,1441,3.612,-4.603,0.614
I,Naive,sub-35,78,1280,11.896,-4.252,6.823
I,Naive,sub-35,20,929,0.270,-5.435,-2.148
I,Excl_informed,sub-35,11,813,-2.661,-3.748,9.189
I,Naive,sub-35,81,972,5.206,-5.815,4.612
I,Excl_informed,sub-35,42,737,-3.163,-7.277,3.362
I,Naive,sub-35,26,1746,-7.955,-9.448,8.730
I,Excl_informed,sub-35,91,2818,-4.445,-8.285,2.443
I,Excl_informed,sub-35,105,1281,0.320,-0.477,-0.573
I,Excl_informed,sub-35,35,2870,7.134,-2.015,-3.392
I,Excl_informed,sub-35,14,2366,8.642,5.365,1.408
I,Excl_informed,sub-35,32,1208,-0.793,0.503,-5.606
I,Excl_informed,sub-35,66,1966,1.875,-2.510,2.238
I,Naive,sub-35,22,1985,18.343,2.658,3.183
I,Naive,sub-35,53,1681,1.093,4.731,5.398
I,Naive,sub-35,19,1036,4.614,-8.901,0.968
I,Excl_informed,sub-35,68,898,13.957,-12.862,9.344
I,Excl_informed,sub-35,12,822,-12.259,-11.280,2.016
I,Excl_naive,sub-35,29,755,-2.433,-5.268,2.526
I,Naive,sub-35,84,1176,9.008,-3.668,-2.109
I,Excl_known,sub-35,89,1546,-0.731,-3.107,-2.946
I,Informed,sub-35,8,948,1.422,-3.237,0.525
I,Naive,sub-35,27,1090,0.028,-6.369,4.804
I,Naive,sub-35,58,1089,0.547,-3.811,-0.825
I,Naive,sub-35,30,647,3.131,-1.509,2.278
I,Naive,sub-35,24,847,-4.403,-9.085,4.868
I,Naive,sub-35,115,945,10.332,-1.565,1.612
I,Excl_informed,sub-35,1,934,-10.615,-5.634,-1.282
I,Excl_informed,sub-35,61,951,3.637,-5.689,15.465
I,Naive,sub-35,47,1463,2.546,-7.921,-2.310
I,Naive,sub-35,28,882,-1.405,0.229,-0.096
I,Excl_naive,sub-35,119,2835,6.783,-6.926,2.708
I,Naive,sub-35,76,1882,4.993,6.585,6.665
I,Excl_informed,sub-35,37,1423,-8.917,-8.140,1.235
I,Excl_informed,sub-35,73,1500,5.402,-7.530,-1.561
I,Excl_informed,sub-35,39,1125,5.536,-0.523,0.508
I,Naive,sub-35,49,934,6.411,-4.943,-0.993
I,Naive,sub-35,116,819,14.798,3.916,5.461
I,Naive,sub-35,110,775,8.862,3.211,-0.981
I,Naive,sub-35,16,591,0.553,-8.434,0.767
I,Excl_informed,sub-35,65,641,8.841,5.365,1.364
I,Excl_informed,sub-35,98,815,3.603,-6.358,1.924
I,Informed,sub-35,67,661,-0.546,-4.965,-1.864
I,Excl_informed,sub-35,41,852,7.092,3.874,2.322
I,Naive,sub-35,107,1753,14.581,14.117,-7.213
I,Naive,sub-35,56,1517,10.008,7.324,-10.367
I,Naive,sub-35,25,1003,-0.232,-7.021,-0.072
I,Informed,sub-35,34,728,12.448,1.856,5.939
I,Excl_informed,sub-35,75,657,-1.011,-5.581,-0.946
I,Naive,sub-35,108,778,-4.348,0.980,6.492
I,Excl_informed,sub-35,33,757,14.190,-5.169,3.706
I,Naive,sub-35,111,1204,-4.347,-2.569,-6.222
I,Excl_informed,sub-35,93,847,9.571,-0.129,3.538
I,Naive,sub-35,120,951,3.893,3.967,8.091
I,Excl_informed,sub-35,45,1769,3.063,-4.684,-1.071
I,Excl_informed,sub-35,7,1134,-5.084,-3.576,-2.375
I,Naive,sub-35,85,1753,-2.536,0.698,3.165
I,Informed,sub-35,94,778,5.513,0.817,0.984
I,Excl_informed,sub-35,72,1105,-2.211,-9.882,7.274
I,Excl_informed,sub-35,102,1334,-5.426,6.337,-7.821
I,Naive,sub-35,106,1188,13.608,6.576,-0.720
I,Excl_informed,sub-35,9,1017,1.479,-3.814,-5.275
I,Naive,sub-35,87,938,-5.554,-4.945,10.853
I,Naive,sub-35,54,842,11.710,-1.523,2.149
I,Informed,sub-35,96,1429,6.983,2.010,-0.759
I,Naive,sub-35,118,709,-0.278,-5.702,-4.679
I,Excl_informed,sub-35,63,768,-2.903,-9.851,-0.671
I,Excl_informed,sub-35,95,954,0.123,-8.443,2.701
I,Excl_informed,sub-35,103,942,-2.989,-11.882,5.423
I,Naive,sub-35,83,838,0.573,-3.377,-3.105
I,Naive,sub-35,86,1740,9.318,3.488,-3.358
I,Excl_informed,sub-35,15,1391,-16.262,-9.893,1.860
I,Excl_informed,sub-35,10,900,3.193,-15.486,5.722
I,Excl_naive,sub-35,90,813,2.188,-6.322,-1.498
I,Informed,sub-35,74,998,4.222,4.478,0.905
I,Excl_informed,sub-35,44,2611,-4.456,-0.320,-3.004
I,Excl_informed,sub-35,100,2466,-1.861,-5.752,-8.184
I,Naive,sub-35,17,1392,4.998,-4.654,-3.948
I,Excl_informed,sub-35,43,676,13.534,9.365,6.041
I,Excl_informed,sub-35,6,1979,12.166,9.033,2.622
I,Naive,sub-35,59,837,1.493,0.607,12.634
I,Naive,sub-35,109,691,9.083,9.934,-3.589
I,Naive,sub-35,80,925,13.295,-3.679,-5.211
I,Excl_informed,sub-35,70,632,2.066,-4.551,-3.362
I,Naive,sub-35,77,1038,-16.127,-14.603,-6.301
I,Naive,sub-35,51,1192,0.367,-10.746,4.141
I,Excl_informed,sub-35,69,808,8.398,-0.595,-3.839
I,Naive,sub-35,46,727,5.295,0.930,4.901
I,Excl_naive,sub-35,117,855,2.494,-14.326,2.968
I,Excl_informed,sub-35,99,651,7.044,6.775,-2.041
I,Excl_informed,sub-35,31,572,6.806,2.335,1.438
I,Excl_informed,sub-35,92,1847,4.762,7.143,-3.107
I,Naive,sub-35,57,2246,-8.026,-4.313,1.982
I,Excl_informed,sub-35,3,1239,-0.341,14.620,7.701
I,Naive,sub-35,88,966,3.317,2.159,1.994
I,Excl_informed,sub-35,104,1648,14.052,-2.709,3.579
I,Naive,sub-35,52,1165,1.754,-4.931,4.836
I,Excl_informed,sub-35,71,738,2.820,-2.843,-3.635
I,Excl_informed,sub-35,5,1286,9.817,6.071,3.827
I,Naive,sub-35,21,1018,-0.194,-0.633,-1.280
I,Informed,sub-35,64,1492,2.695,-8.123,3.933
I,Excl_informed,sub-35,4,1144,-6.159,-7.835,5.551
I,Excl_informed,sub-35,62,1679,7.431,-4.891,-0.321
I,Naive,sub-35,50,1041,-6.919,-3.614,-4.896
I,Excl_known,sub-35,101,159,-1.690,-17.229,14.949
I,Naive,sub-35,79,1948,0.752,-1.748,-1.081
I,Excl_informed,sub-35,36,1585,1.787,5.150,3.463
I,Naive,sub-35,48,875,10.181,-5.131,10.029
I,Naive,sub-35,82,1281,9.816,4.050,12.325
I,Naive,sub-35,23,1431,-3.672,-2.458,0.196
I,Naive,sub-35,55,649,8.069,2.329,1.392
I,Informed,sub-35,2,1076,-1.838,-17.621,0.664
I,Informed,sub-35,13,905,6.190,-1.701,-1.879
I,Naive,sub-35,60,793,17.260,9.209,3.467
I,Naive,sub-35,112,773,1.609,-2.680,7.885
I,Naive,sub-35,114,2622,1.067,-2.572,5.008
II,Naive,sub-35,79,1780,7.877,-1.356,0.342
II,Informed,sub-35,8,1778,1.298,-11.475,1.277
II,Informed,sub-35,64,1775,8.109,-2.816,8.704
II,Naive,sub-35,57,1969,0.347,-15.793,5.404
II,Naive,sub-35,55,2490,-2.653,-9.749,12.262
II,Naive,sub-35,26,2146,14.814,-10.249,11.167
II,Excl_informed,sub-35,95,2524,-1.358,-3.420,3.917
II,Naive,sub-35,81,1680,-1.871,-4.857,2.264
II,Naive,sub-35,47,1538,2.358,-14.793,10.258
II,Informed,sub-35,34,1869,0.856,-4.146,0.390
II,Excl_informed,sub-35,61,2088,7.736,0.345,9.062
II,Naive,sub-35,20,2761,0.607,0.351,-7.814
II,Naive,sub-35,60,1560,-1.185,-10.504,15.023
II,Excl_informed,sub-35,6,2950,2.416,3.256,6.186
II,Excl_informed,sub-35,7,1857,14.087,-2.215,16.153
II,Excl_informed,sub-35,36,2287,6.713,-5.049,9.728
II,Excl_informed,sub-35,91,2236,5.957,-9.683,3.133
II,Excl_informed,sub-35,39,2724,-2.325,-6.637,-2.030
II,Excl_informed,sub-35,3,1701,9.462,-3.901,7.245
II,Excl_informed,sub-35,66,2984,0.669,-7.175,4.460
II,Informed,sub-35,2,1064,-5.320,-12.668,5.591
II,Naive,sub-35,116,1670,1.946,8.241,-3.595
II,Naive,sub-35,76,1282,7.373,-9.169,5.819
II,Naive,sub-35,120,1173,4.647,-0.438,-0.154
II,Excl_naive,sub-35,117,2455,-6.764,-11.672,10.758
II,Excl_naive,sub-35,119,0,11.754,-5.527,6.380
II,Informed,sub-35,96,1471,-2.045,-1.820,8.943
II,Naive,sub-35,109,2347,-0.403,-6.763,-0.267
II,Excl_informed,sub-35,5,2430,1.532,-10.196,2.636
II,Naive,sub-35,21,2474,9.716,-4.099,5.392
III,Naive,sub-35,47,1689,-5.706,-15.272,-1.334
III,Naive,sub-35,79,843,0.976,-4.421,-0.116
III,Informed,sub-35,96,797,-1.514,1.677,5.997
III,Naive,sub-35,20,1581,0.054,-3.175,-3.339
III,Naive,sub-35,81,1192,6.500,10.570,-1.136
III,Excl_informed,sub-35,91,1390,2.749,-9.738,20.315
III,Informed,sub-35,2,1408,-8.788,-14.937,6.542
III,Excl_naive,sub-35,117,973,-12.422,-10.918,4.868
III,Excl_informed,sub-35,95,1440,-4.009,-6.405,-1.079
III,Naive,sub-35,57,1060,-4.787,-1.409,5.664
III,Excl_informed,sub-35,7,976,-6.343,0.777,-3.517
III,Excl_informed,sub-35,5,1267,-0.188,0.727,7.503
III,Naive,sub-35,116,2153,5.523,-1.547,-2.905
III,Excl_informed,sub-35,39,1287,-2.083,-3.263,4.991
III,Naive,sub-35,109,1035,-11.022,-0.103,-2.810
III,Excl_naive,sub-35,119,1131,8.224,-10.881,3.609
III,Excl_informed,sub-35,61,1938,7.939,6.164,-3.446
III,Naive,sub-35,21,1450,6.837,0.816,2.049
III,Excl_informed,sub-35,36,1557,-0.781,-8.656,0.735
