part,condition,subject_id,item_id,RT,P1,N170,N400
I,Naive,sub-11,26,1818,3.762,0.652,-4.733
I,Informed,sub-11,66,1924,6.197,-3.165,-0.094
I,Excl_informed,sub-11,63,2141,-2.461,-3.878,1.244
I,Informed,sub-11,40,1702,3.234,-7.896,-5.466
I,Informed,sub-11,41,2155,1.240,1.395,-5.895
I,Informed,sub-11,94,2094,1.889,6.055,-5.566
I,Informed,sub-11,102,2962,4.583,7.881,-8.912
I,Excl_informed,sub-11,62,2935,2.044,2.705,-1.254
I,Naive,sub-11,17,1959,-5.553,0.607,-3.608
I,Excl_known,sub-11,27,1875,1.434,-1.132,-7.265
I,Excl_informed,sub-11,68,2622,-0.976,-2.367,2.206
I,Naive,sub-11,90,2501,-3.811,-5.786,1.137
I,Naive,sub-11,53,2353,-3.392,1.095,-3.207
I,Informed,sub-11,15,2680,6.389,0.245,1.578
I,Naive,sub-11,60,1892,6.378,5.020,-3.509
I,Naive,sub-11,48,0,1.872,2.991,-1.266
I,Informed,sub-11,104,1729,-1.883,-8.171,0.473
I,Excl_informed,sub-11,99,1941,-2.732,5.386,0.342
I,Naive,sub-11,54,2001,4.697,-4.594,1.410
I,Excl_informed,sub-11,61,2108,0.590,6.517,1.426
I,Naive,sub-11,49,1812,-0.838,7.445,-11.258
I,Excl_informed,sub-11,101,1519,-7.176,-1.270,-7.878
I,Excl_known,sub-11,6,2934,6.124,2.860,-1.407
I,Excl_informed,sub-11,7,0,3.394,7.445,-11.222
I,Informed,sub-11,43,2522,3.710,-0.054,-2.168
I,Excl_informed,sub-11,98,2027,-1.137,0.431,-2.442
I,Informed,sub-11,5,2293,-0.738,4.422,-9.321
I,Excl_known,sub-11,120,1323,7.934,2.923,-5.490
I,Naive,sub-11,23,1965,2.969,0.812,-1.335
I,Excl_known,sub-11,35,1445,1.782,2.599,-3.697
I,Excl_informed,sub-11,33,2104,4.586,1.176,-5.706
I,Excl_naive,sub-11,107,2683,-3.357,-6.236,4.315
I,Naive,sub-11,59,1692,1.645,-0.134,-0.896
I,Naive,sub-11,116,1836,6.166,5.693,-9.086
I,Naive,sub-11,86,1929,1.687,1.323,-2.656
I,Informed,sub-11,71,2358,-2.987,-4.505,-0.996
I,Naive,sub-11,82,0,3.472,0.395,-3.375
I,Naive,sub-11,21,2553,1.256,3.138,-5.323
I,Informed,sub-11,37,2183,7.386,-5.024,-2.080
I,Excl_known,sub-11,114,1912,-1.665,2.835,-1.328
I,Informed,sub-11,93,2352,0.814,-0.025,-0.945
I,Naive,sub-11,20,2133,-1.007,1.468,-3.195
I,Naive,sub-11,30,2594,4.245,2.794,-3.117
I,Excl_informed,sub-11,8,1883,-4.918,-4.528,-8.150
I,Naive,sub-11,115,2212,7.954,-0.874,-0.528
I,Naive,sub-11,28,0,1.563,6.368,-2.846
I,Naive,sub-11,22,2442,-1.200,-3.027,-2.919
I,Excl_naive,sub-11,50,0,-2.977,-3.837,-2.576
I,Naive,sub-11,109,1047,5.933,1.823,-2.945
I,Naive,sub-11,113,2406,1.865,1.014,-4.464
I,Naive,sub-11,89,2490,-1.021,1.045,-4.950
I,Informed,sub-11,67,2311,11.897,5.394,-6.734
I,Naive,sub-11,85,1393,-7.576,-2.535,-0.618
I,Naive,sub-11,108,2097,1.942,2.617,-0.908
I,Informed,sub-11,91,2927,-2.167,1.561,-1.664
I,Naive,sub-11,58,1960,6.587,0.478,1.452
I,Naive,sub-11,106,2229,-4.080,-0.163,-4.471
I,Excl_known,sub-11,10,2734,0.770,0.928,0.458
I,Excl_informed,sub-11,39,2921,1.949,-6.009,2.133
I,Naive,sub-11,117,0,8.212,-2.145,-2.201
I,Excl_informed,sub-11,44,1288,3.828,2.064,1.579
I,Excl_informed,sub-11,42,1641,2.848,5.398,-4.462
I,Naive,sub-11,118,2598,-1.458,-1.829,-1.915
I,Naive,sub-11,46,1412,0.299,0.478,-3.922
I,Excl_informed,sub-11,105,2178,0.708,0.543,2.644
I,Naive,sub-11,80,1967,5.942,4.163,-2.123
I,Naive,sub-11,88,1347,1.803,-0.983,0.300
I,Informed,sub-11,4,1603,6.907,2.135,0.724
I,Excl_informed,sub-11,32,2104,4.825,6.053,-3.279
I,Naive,sub-11,56,2057,9.255,-1.098,-1.630
I,Naive,sub-11,84,2100,-2.541,3.126,2.514
I,Naive,sub-11,79,2534,6.301,6.486,-3.656
I,Informed,sub-11,14,1332,-5.853,-3.262,-3.647
I,Excl_informed,sub-11,72,2621,3.070,1.587,0.975
I,Naive,sub-11,110,2005,-2.438,-0.408,-0.610
I,Excl_naive,sub-11,81,1896,1.080,-0.671,-3.783
I,Excl_naive,sub-11,25,2482,0.749,-3.311,-0.948
I,Naive,sub-11,87,1721,1.341,7.443,2.532
I,Informed,sub-11,69,1858,0.520,4.870,-6.653
I,Excl_informed,sub-11,64,1982,1.054,-6.328,4.370
I,Informed,sub-11,103,2067,10.149,0.766,-2.283
I,Excl_informed,sub-11,36,2559,10.077,4.875,0.402
I,Excl_informed,sub-11,3,1842,0.336,-5.303,-1.300
I,Naive,sub-11,76,2064,3.304,-2.195,-0.896
I,Naive,sub-11,19,2054,2.839,0.090,-2.008
I,Naive,sub-11,47,2496,-3.380,-3.903,-5.217
I,Informed,sub-11,9,1408,-7.978,-7.967,0.383
I,Naive,sub-11,55,2771,2.479,0.094,-1.202
I,Naive,sub-11,52,2391,7.336,4.071,-2.612
I,Informed,sub-11,1,1131,2.364,4.027,-4.118
I,Excl_naive,sub-11,119,1984,-0.038,1.735,-2.220
I,Naive,sub-11,112,1978,10.856,5.542,-2.805
I,Naive,sub-11,24,1831,3.689,1.193,4.550
I,Informed,sub-11,2,1192,0.262,-1.731,-0.336
I,Excl_informed,sub-11,95,2788,5.068,-1.892,-8.102
I,Naive,sub-11,78,2849,5.581,6.990,1.025
I,Informed,sub-11,74,1540,6.328,5.540,-1.926
I,Excl_known,sub-11,100,2714,7.047,-0.633,-1.787
I,Excl_informed,sub-11,31,1626,3.495,1.231,-5.831
I,Excl_informed,sub-11,65,1748,1.259,-0.134,2.890
I,Informed,sub-11,70,2191,-3.664,5.364,-6.304
I,Excl_informed,sub-11,73,2344,-5.853,-2.210,-1.243
I,Excl_known,sub-11,18,1173,1.445,2.451,-1.824
I,Excl_informed,sub-11,75,2122,2.325,0.731,-2.239
I,Naive,sub-11,83,1983,2.129,-5.357,6.373
I,Informed,sub-11,96,0,2.988,0.574,-2.136
I,Excl_informed,sub-11,92,1989,0.996,-2.933,0.924
