part,condition,subject_id,item_id,RT,P1,N170,N400
I,Excl_known,sub-14,14,2381,-0.931,-1.969,1.959
I,Excl_informed,sub-14,106,2305,3.016,2.839,-5.167
I,Excl_informed,sub-14,19,1855,14.155,8.997,-0.364
I,Excl_informed,sub-14,20,1666,0.847,-11.612,5.944
I,Excl_informed,sub-14,88,1238,3.371,1.442,-3.863
I,Informed,sub-14,53,1925,13.122,10.429,0.764
I,Informed,sub-14,54,1353,4.210,-0.152,0.883
I,Naive,sub-14,39,1824,11.423,11.531,-0.263
I,Informed,sub-14,112,1479,11.876,3.778,-6.665
I,Naive,sub-14,70,2450,3.502,10.499,-9.539
I,Naive,sub-14,15,2052,3.440,5.308,4.462
I,Excl_informed,sub-14,108,929,1.557,8.216,-0.967
I,Excl_informed,sub-14,58,1792,8.425,1.893,-2.609
I,Informed,sub-14,107,1734,13.422,11.831,-2.177
I,Naive,sub-14,43,1166,11.182,6.093,-2.351
I,Excl_informed,sub-14,29,1360,6.589,5.220,-2.341
I,Excl_informed,sub-14,26,942,2.088,5.214,1.366
I,Naive,sub-14,93,951,4.530,1.857,-2.561
I,Naive,sub-14,33,1424,-2.952,-4.810,1.222
I,Excl_informed,sub-14,49,1585,12.167,11.599,4.208
I,Excl_known,sub-14,50,1486,-0.383,-2.826,-2.355
I,Naive,sub-14,45,1984,9.714,0.546,-0.098
I,Naive,sub-14,98,2010,0.668,-1.631,4.516
I,Excl_informed,sub-14,111,1388,-0.204,3.991,-0.856
I,Naive,sub-14,6,1259,6.012,5.505,4.597
I,Naive,sub-14,99,960,14.412,-1.069,-2.782
I,Excl_known,sub-14,36,1244,5.550,0.738,2.310
I,Naive,sub-14,72,773,12.287,4.576,-1.590
I,Excl_informed,sub-14,87,1184,10.135,2.459,2.150
I,Naive,sub-14,103,840,4.818,2.907,7.936
I,Excl_informed,sub-14,46,873,3.726,-0.209,-0.048
I,Informed,sub-14,60,862,4.664,3.335,5.233
I,Naive,sub-14,10,1095,-2.647,0.694,-2.426
I,Informed,sub-14,89,1131,1.205,5.370,-3.907
I,Excl_informed,sub-14,21,1923,1.025,3.226,0.685
I,Excl_naive,sub-14,92,1763,9.772,-0.453,-5.530
I,Naive,sub-14,32,909,12.548,4.363,-1.098
I,Excl_naive,sub-14,91,871,2.571,-0.258,-1.895
I,Excl_informed,sub-14,52,1671,2.126,-2.697,3.649
I,Naive,sub-14,37,1285,4.871,1.628,-0.110
I,Naive,sub-14,104,918,8.213,8.581,-4.002
I,Naive,sub-14,8,838,0.181,3.589,4.530
I,Excl_informed,sub-14,83,1640,5.547,5.901,9.074
I,Naive,sub-14,2,798,3.369,-1.350,-2.923
I,Excl_informed,sub-14,90,1040,8.726,-2.256,-2.053
I,Naive,sub-14,64,1007,8.882,12.100,0.791
I,Naive,sub-14,62,2066,9.930,-0.126,-3.152
I,Excl_informed,sub-14,25,1259,7.757,3.971,-4.684
I,Informed,sub-14,85,1122,8.198,4.861,-1.240
I,Excl_informed,sub-14,84,839,12.329,4.847,-0.129
I,Naive,sub-14,11,1446,13.473,5.632,5.031
I,Excl_known,sub-14,34,1782,7.103,-1.050,6.298
I,Excl_informed,sub-14,116,1524,8.447,4.656,1.816
I,Excl_informed,sub-14,82,1367,12.325,5.697,-1.316
I,Excl_informed,sub-14,113,1518,3.818,0.059,0.929
I,Naive,sub-14,12,1116,7.443,-0.065,-1.314
I,Excl_informed,sub-14,118,1381,9.697,14.266,-10.077
I,Naive,sub-14,7,967,7.247,4.212,6.117
I,Excl_informed,sub-14,81,1252,1.247,0.305,2.255
I,Naive,sub-14,63,1243,0.856,0.147,3.671
I,Naive,sub-14,65,1241,6.428,6.732,-8.708
I,Informed,sub-14,86,1401,14.149,7.873,-3.169
I,Informed,sub-14,110,1290,-0.465,-8.497,-0.038
I,Naive,sub-14,44,1364,2.135,-0.828,-2.091
I,Excl_informed,sub-14,120,1357,9.296,9.608,-6.033
I,Naive,sub-14,13,875,8.331,2.162,8.945
I,Naive,sub-14,61,874,5.339,-5.707,8.418
I,Excl_known,sub-14,4,641,8.914,3.167,0.012
I,Excl_informed,sub-14,30,898,0.913,5.217,-0.892
I,Naive,sub-14,95,1381,11.593,-1.839,3.353
I,Naive,sub-14,75,1872,15.459,8.953,-3.121
I,Excl_informed,sub-14,24,761,0.933,-0.100,-2.094
I,Excl_informed,sub-14,79,1092,8.412,-0.922,5.363
I,Excl_known,sub-14,22,1242,6.265,2.568,-3.611
I,Naive,sub-14,40,1054,11.345,-7.477,6.301
I,Excl_informed,sub-14,48,1186,4.706,0.480,-1.369
I,Excl_informed,sub-14,47,617,10.392,2.119,-1.270
I,Naive,sub-14,102,850,2.890,-2.204,5.499
I,Excl_informed,sub-14,55,644,11.159,-0.364,2.040
