part,condition,subject_id,item_id,RT,P1,N170,N400
I,Naive,sub-09,85,1135,-2.828,-2.357,5.525
I,Naive,sub-09,57,1550,0.149,-5.288,5.730
I,Naive,sub-09,52,1281,2.125,-6.878,-1.245
I,Informed,sub-09,66,1018,-0.358,-8.304,3.848
I,Excl_informed,sub-09,44,1990,-9.380,-2.044,-0.142
I,Naive,sub-09,50,2163,-4.843,-4.277,4.413
I,Excl_informed,sub-09,104,2383,-1.001,-0.921,2.666
I,Naive,sub-09,86,1932,2.565,-5.736,0.342
I,Informed,sub-09,12,2240,-1.896,-7.362,-0.728
I,Informed,sub-09,9,2240,-10.819,-9.277,3.495
I,Excl_informed,sub-09,31,1866,0.071,4.102,-2.327
I,Excl_informed,sub-09,100,2714,-1.977,-4.104,0.177
I,Excl_informed,sub-09,32,2489,-1.757,-3.953,3.700
I,Excl_known,sub-09,58,1022,-3.334,-3.846,-1.582
I,Naive,sub-09,16,1185,-7.581,-2.432,7.913
I,Informed,sub-09,103,1559,4.475,-3.921,1.688
I,Excl_known,sub-09,67,1745,-1.755,-5.668,-4.227
I,Excl_informed,sub-09,42,899,3.577,-1.897,2.821
I,Naive,sub-09,49,1986,-3.221,-5.434,-3.932
I,Excl_informed,sub-09,68,1255,-1.391,-3.571,-2.515
I,Naive,sub-09,106,1475,0.605,-4.726,-1.312
I,Naive,sub-09,79,1783,-4.908,-4.581,1.473
I,Excl_known,sub-09,13,1404,-1.223,1.498,-0.733
I,Naive,sub-09,82,1508,0.835,-3.403,-1.676
I,Naive,sub-09,117,2889,-3.033,-3.194,-1.532
I,Informed,sub-09,69,946,-5.007,-5.435,4.534
I,Naive,sub-09,115,1160,-1.356,-6.784,2.498
I,Informed,sub-09,96,1646,5.740,-0.421,-2.551
I,Naive,sub-09,53,1121,0.644,-5.618,13.168
I,Naive,sub-09,48,1769,-2.556,-8.794,10.552
I,Naive,sub-09,59,1502,-1.773,-5.700,-4.304
I,Excl_known,sub-09,90,1540,-8.936,-6.996,4.222
I,Naive,sub-09,81,1313,0.100,-2.916,3.900
I,Naive,sub-09,119,1505,-3.497,-1.850,3.515
I,Informed,sub-09,73,1359,11.284,-1.177,3.747
I,Naive,sub-09,22,1437,-7.184,-11.754,9.870
I,Naive,sub-09,120,1543,-5.078,-7.054,-5.112
I,Excl_informed,sub-09,37,798,1.994,0.474,-1.399
I,Excl_informed,sub-09,1,987,7.505,1.200,-1.124
I,Informed,sub-09,33,1438,2.465,-0.495,-1.241
I,Informed,sub-09,10,1881,-3.432,-3.713,2.052
I,Excl_informed,sub-09,15,1647,-0.801,-3.947,5.844
I,Naive,sub-09,47,1369,-3.656,-3.348,2.454
I,Naive,sub-09,111,2253,-4.915,-1.532,2.990
I,Excl_naive,sub-09,18,1297,2.763,-3.714,3.286
I,Excl_informed,sub-09,4,946,-1.154,-8.746,-2.075
I,Naive,sub-09,17,879,-0.807,-7.813,10.563
I,Informed,sub-09,74,710,-4.094,-3.955,4.509
I,Informed,sub-09,2,1040,-5.573,-6.585,4.318
I,Informed,sub-09,35,828,-1.630,2.674,-4.082
I,Naive,sub-09,109,1526,-4.932,-0.027,-2.736
I,Naive,sub-09,23,1412,6.114,-3.510,-1.157
I,Informed,sub-09,34,1263,-1.535,-7.646,-1.978
I,Naive,sub-09,54,1514,3.179,0.994,-0.182
I,Excl_informed,sub-09,7,877,-3.966,-3.812,1.830
I,Excl_informed,sub-09,95,1595,6.160,-2.847,0.265
I,Excl_informed,sub-09,63,1077,-7.040,-3.819,0.849
I,Informed,sub-09,41,1661,-1.450,-3.135,-0.279
I,Excl_known,sub-09,76,882,-8.069,-5.522,17.153
I,Naive,sub-09,116,1206,4.431,-7.826,5.756
I,Naive,sub-09,80,1165,-1.571,-0.107,1.703
I,Naive,sub-09,51,1965,0.113,-0.602,3.344
I,Naive,sub-09,107,1689,-2.069,-0.074,3.422
I,Excl_informed,sub-09,105,1902,-1.981,-3.945,0.928
I,Naive,sub-09,89,1715,-7.334,-10.105,8.242
I,Excl_naive,sub-09,83,1033,3.101,-3.221,-0.514
I,Excl_informed,sub-09,91,1128,-9.517,-11.626,4.764
I,Excl_informed,sub-09,39,1694,-9.687,-3.699,1.561
I,Naive,sub-09,25,1129,6.882,-2.800,-3.159
I,Naive,sub-09,56,1505,5.214,-2.492,-3.452
I,Informed,sub-09,3,1203,7.720,-2.670,3.159
I,Naive,sub-09,24,1925,-1.373,-7.854,5.663
I,Naive,sub-09,118,1412,3.834,-2.341,8.594
I,Naive,sub-09,108,1545,0.653,-4.078,6.263
I,Naive,sub-09,87,1429,-5.214,-5.710,6.931
I,Excl_informed,sub-09,102,849,-1.618,-4.867,5.909
I,Excl_informed,sub-09,43,914,-2.688,-11.449,10.182
I,Excl_informed,sub-09,64,751,-5.016,-3.484,-2.525
I,Informed,sub-09,71,2107,3.188,-0.725,1.500
I,Excl_informed,sub-09,97,1641,-1.102,-4.348,5.279
I,Excl_informed,sub-09,36,684,0.668,-5.768,15.511
I,Naive,sub-09,114,1140,-2.147,-1.557,3.879
I,Naive,sub-09,46,664,1.661,-0.637,8.352
I,Excl_informed,sub-09,62,2076,2.121,-6.045,4.955
I,Informed,sub-09,70,1169,2.230,-3.066,3.049
I,Naive,sub-09,84,1605,3.746,0.760,5.747
I,Excl_informed,sub-09,40,1430,0.426,-6.036,-0.885
I,Excl_known,sub-09,61,1076,0.646,-5.033,-4.108
I,Excl_known,sub-09,26,1236,-1.426,-4.513,0.026
I,Naive,sub-09,77,1098,-7.225,-1.415,2.662
I,Naive,sub-09,30,1539,-3.450,-4.843,0.904
I,Informed,sub-09,14,933,0.564,-5.933,2.724
I,Excl_informed,sub-09,94,1780,-0.115,-1.493,7.336
I,Excl_known,sub-09,93,739,1.594,1.552,5.366
I,Informed,sub-09,38,786,-3.145,-1.433,0.973
I,Naive,sub-09,78,1074,8.252,0.844,-0.676
I,Excl_informed,sub-09,98,997,-1.930,-4.753,0.569
I,Excl_informed,sub-09,6,904,2.020,-5.374,1.152
I,Excl_informed,sub-09,65,1200,2.316,-3.875,6.266
I,Naive,sub-09,29,1779,2.154,-1.944,1.555
I,Excl_informed,sub-09,75,1880,5.450,-2.158,-1.167
I,Naive,sub-09,19,1086,-7.291,-8.643,-0.140
I,Naive,sub-09,28,0,-0.237,-4.041,3.929
I,Excl_informed,sub-09,5,1663,7.967,-2.171,6.221
I,Naive,sub-09,21,1773,-0.066,1.179,1.226
I,Excl_informed,sub-09,92,2317,-4.251,2.628,1.808
I,Excl_informed,sub-09,99,1847,-1.960,0.360,-2.904
I,Naive,sub-09,110,1191,2.394,-7.681,4.702
I,Naive,sub-09,112,989,-3.200,-8.932,3.470
I,Naive,sub-09,113,1305,-0.033,3.371,-7.469
I,Naive,sub-09,60,2219,2.148,-1.705,5.349
I,Naive,sub-09,27,1547,1.772,-1.739,8.468
I,Excl_informed,sub-09,101,2332,1.089,-3.943,7.031
I,Excl_naive,sub-09,20,1523,5.015,1.151,3.774
I,Excl_informed,sub-09,11,1912,-2.677,-5.048,1.545
I,Naive,sub-09,88,1840,0.240,-2.629,10.143
I,Excl_informed,sub-09,45,1534,2.813,-2.772,1.228
I,Informed,sub-09,8,1320,0.010,-2.244,-5.481
I,Excl_informed,sub-09,72,688,7.480,0.925,4.868
I,Naive,sub-09,55,2796,4.164,-6.810,1.314
II,Excl_informed,sub-09,40,0,-0.912,0.972,5.106
II,Naive,sub-09,49,2424,2.063,-6.303,3.998
II,Informed,sub-09,12,2426,-1.372,-5.242,9.394
II,Excl_naive,sub-09,83,0,4.085,-3.585,4.911
II,Naive,sub-09,80,2293,-3.656,-9.564,7.597
II,Informed,sub-09,34,1009,-0.996,-7.442,6.511
II,Informed,sub-09,71,1829,-2.360,-3.254,5.734
II,Naive,sub-09,111,2001,-5.258,-7.305,1.976
II,Naive,sub-09,47,2396,-4.470,-10.897,6.780
