part,condition,subject_id,item_id,RT,P1,N170,N400
I,Informed,sub-25,91,1714,12.708,-0.388,-3.389
I,Excl_informed,sub-25,12,1341,11.024,3.468,1.081
I,Naive,sub-25,76,1619,12.759,7.876,0.364
I,Naive,sub-25,114,1126,14.989,0.378,2.967
I,Naive,sub-25,21,1677,11.836,11.146,-1.637
I,Naive,sub-25,118,1517,10.774,10.693,-3.441
I,Naive,sub-25,80,1615,14.559,10.121,4.368
I,Informed,sub-25,74,933,17.411,7.271,7.307
I,Naive,sub-25,52,1765,10.922,2.681,-7.414
I,Informed,sub-25,64,1761,16.270,11.457,7.173
I,Naive,sub-25,78,2113,15.559,11.162,-2.936
I,Informed,sub-25,34,1124,14.802,0.702,11.252
I,Excl_naive,sub-25,110,2069,16.037,8.955,-1.339
I,Naive,sub-25,19,1743,17.827,6.531,-2.522
I,Excl_informed,sub-25,41,1845,10.723,9.970,-3.918
I,Excl_informed,sub-25,97,1487,1.836,2.550,-0.676
I,Informed,sub-25,2,1384,-0.654,1.480,2.633
I,Informed,sub-25,44,1803,17.644,8.897,-2.457
I,Excl_informed,sub-25,99,2173,13.967,14.882,4.335
I,Informed,sub-25,43,1264,8.622,3.483,7.524
I,Excl_informed,sub-25,42,982,4.909,7.023,7.847
I,Naive,sub-25,119,1811,19.895,12.727,8.504
I,Informed,sub-25,37,1345,11.496,6.740,0.829
I,Naive,sub-25,112,1182,8.872,7.727,8.103
I,Naive,sub-25,46,1324,9.216,8.568,6.403
I,Naive,sub-25,88,1638,2.449,3.222,0.329
I,Naive,sub-25,24,1871,14.427,9.683,3.267
I,Excl_naive,sub-25,116,1006,19.250,10.393,-3.401
I,Naive,sub-25,49,1993,10.913,7.350,4.090
I,Excl_informed,sub-25,13,1389,20.436,14.080,7.535
I,Naive,sub-25,16,1608,6.920,5.183,4.339
I,Naive,sub-25,29,0,8.997,10.090,5.653
I,Naive,sub-25,59,1371,9.951,5.908,7.597
I,Informed,sub-25,96,1530,12.650,6.171,3.102
I,Naive,sub-25,22,1610,22.469,17.531,8.717
I,Naive,sub-25,107,2420,12.065,7.801,-0.247
I,Naive,sub-25,85,1172,13.087,12.235,1.109
I,Naive,sub-25,56,1497,12.594,12.655,-4.441
I,Naive,sub-25,108,1055,9.788,8.545,3.012
I,Naive,sub-25,51,2882,20.080,13.824,0.899
I,Excl_naive,sub-25,77,1425,12.872,9.668,6.880
I,Naive,sub-25,27,1764,7.369,4.416,10.734
I,Excl_informed,sub-25,95,1744,12.700,7.160,8.576
I,Informed,sub-25,8,1112,22.238,6.432,0.965
I,Informed,sub-25,35,1160,14.048,8.738,1.018
I,Naive,sub-25,117,1678,6.133,5.087,9.518
I,Informed,sub-25,73,1251,10.054,5.866,6.844
I,Excl_known,sub-25,82,2132,13.255,15.958,3.414
I,Excl_informed,sub-25,1,1961,14.002,9.122,2.417
I,Informed,sub-25,62,1472,7.949,3.136,1.803
I,Naive,sub-25,50,929,4.624,6.843,-0.585
I,Informed,sub-25,72,1178,8.362,6.049,-5.232
I,Informed,sub-25,15,1514,7.729,5.234,-12.132
I,Excl_known,sub-25,79,1014,24.704,11.399,4.177
I,Informed,sub-25,94,1136,16.161,7.036,5.449
I,Excl_naive,sub-25,83,2227,14.656,3.825,0.820
I,Naive,sub-25,106,977,13.010,7.698,2.007
I,Informed,sub-25,68,1059,7.090,6.227,2.614
I,Naive,sub-25,47,1482,15.126,7.579,-3.168
I,Naive,sub-25,54,1195,13.601,10.417,-0.945
I,Naive,sub-25,28,1271,12.349,6.103,6.002
I,Informed,sub-25,14,1373,3.484,-1.122,2.423
I,Informed,sub-25,100,1741,5.677,3.158,4.697
I,Naive,sub-25,57,1292,14.463,8.668,3.218
I,Excl_informed,sub-25,101,2219,6.468,0.797,8.508
I,Excl_informed,sub-25,105,1488,15.414,3.440,5.772
I,Naive,sub-25,23,797,5.003,3.031,-1.272
I,Informed,sub-25,67,809,7.839,4.908,3.124
I,Naive,sub-25,25,1609,16.399,7.015,2.665
I,Informed,sub-25,63,1341,13.059,4.604,7.077
I,Excl_informed,sub-25,32,1433,13.779,10.365,4.091
I,Informed,sub-25,7,1393,2.634,2.205,6.373
I,Informed,sub-25,75,1429,17.064,9.152,0.118
I,Excl_informed,sub-25,6,1680,10.268,7.441,-0.455
I,Excl_naive,sub-25,120,1037,11.421,9.501,4.703
I,Informed,sub-25,11,1408,14.397,8.051,5.146
I,Informed,sub-25,102,912,19.992,11.462,8.795
I,Excl_naive,sub-25,60,1165,12.704,5.267,6.405
I,Excl_informed,sub-25,36,1127,10.322,7.991,7.223
I,Informed,sub-25,33,1310,14.279,10.119,-0.614
I,Informed,sub-25,40,2002,13.606,12.465,-3.083
I,Informed,sub-25,66,944,15.277,10.512,6.752
I,Naive,sub-25,111,2315,0.992,5.730,0.432
I,Informed,sub-25,38,1328,17.689,12.604,14.621
I,Informed,sub-25,92,2506,9.321,9.497,6.032
