part,condition,subject_id,item_id,RT,P1,N170,N400
I,Informed,sub-32,19,0,3.574,9.445,-7.981
I,Naive,sub-32,91,2518,0.906,2.247,5.537
I,Excl_informed,sub-32,81,2349,1.566,2.105,1.016
I,Naive,sub-32,71,2507,3.043,2.071,-3.034
I,Excl_informed,sub-32,55,2451,-0.770,-0.667,-5.048
I,Informed,sub-32,120,2262,13.390,4.413,3.565
I,Informed,sub-32,117,2657,2.605,-0.086,-4.540
I,Naive,sub-32,35,0,-0.144,-1.075,5.984
I,Excl_naive,sub-32,96,2342,5.392,0.791,-2.779
I,Naive,sub-32,105,0,-0.542,3.177,2.004
I,Informed,sub-32,48,372,-1.040,4.414,-0.781
I,Naive,sub-32,13,2240,-3.143,-4.452,2.758
I,Naive,sub-32,94,1968,2.610,2.939,-6.385
I,Naive,sub-32,92,2330,3.803,6.747,-0.963
I,Informed,sub-32,17,2175,2.093,-0.551,-1.560
I,Naive,sub-32,74,2159,-1.180,4.248,-3.340
I,Naive,sub-32,41,0,-0.642,4.668,-3.570
I,Excl_informed,sub-32,108,2260,3.592,4.894,1.557
I,Excl_informed,sub-32,87,0,4.609,-1.682,1.041
I,Informed,sub-32,78,2806,-1.148,4.613,1.061
I,Informed,sub-32,79,2653,-0.489,0.895,-3.417
I,Informed,sub-32,88,0,2.827,4.249,1.903
I,Excl_informed,sub-32,22,2533,5.749,3.749,0.060
I,Naive,sub-32,45,2687,6.329,5.593,-3.929
I,Naive,sub-32,95,2014,3.319,5.900,-1.887
I,Naive,sub-32,15,0,-2.843,3.036,-3.743
I,Naive,sub-32,1,2300,-1.033,-1.479,2.172
I,Naive,sub-32,2,0,-5.498,-4.531,-6.763
I,Informed,sub-32,119,2510,0.288,2.818,3.102
I,Naive,sub-32,3,2462,-0.316,8.474,-6.655
I,Excl_informed,sub-32,54,2817,3.874,6.317,-5.652
I,Informed,sub-32,110,2117,-10.152,12.478,-6.767
I,Naive,sub-32,61,2133,1.182,3.849,0.565
I,Naive,sub-32,102,0,-4.431,3.006,-8.800
I,Excl_informed,sub-32,76,2408,-5.761,3.553,-4.048
I,Naive,sub-32,14,0,0.391,-1.835,1.105
I,Naive,sub-32,68,2305,-0.550,1.355,-3.323
I,Excl_known,sub-32,20,2546,-5.454,3.036,-7.433
I,Naive,sub-32,8,2567,-4.541,5.888,-6.991
I,Naive,sub-32,42,1842,-4.589,0.837,-1.197
I,Naive,sub-32,67,1937,3.514,0.613,-1.924
I,Informed,sub-32,80,2489,-3.775,4.119,-0.778
I,Excl_informed,sub-32,106,1892,-2.169,3.115,-0.025
I,Excl_informed,sub-32,24,1900,-1.353,9.199,-4.328
I,Naive,sub-32,75,1739,-1.125,3.589,-2.341
I,Excl_informed,sub-32,82,2781,-2.859,10.973,2.275
I,Excl_informed,sub-32,112,2588,5.578,7.476,-3.535
I,Naive,sub-32,97,2224,-4.168,2.707,1.089
I,Naive,sub-32,65,1889,4.565,-1.614,1.565
I,Naive,sub-32,40,2674,1.313,2.931,-1.098
I,Naive,sub-32,63,1845,-2.536,6.728,-18.010
I,Informed,sub-32,26,2838,-3.387,-3.619,-5.939
I,Informed,sub-32,28,0,4.183,5.069,-1.267
I,Excl_informed,sub-32,56,2202,-7.338,3.337,-9.215
I,Informed,sub-32,83,2045,7.955,-1.293,1.841
I,Informed,sub-32,52,0,-0.947,1.085,-6.740
I,Naive,sub-32,69,1311,-0.472,2.324,2.693
I,Naive,sub-32,99,2313,1.309,-2.663,2.045
I,Excl_naive,sub-32,39,0,-1.689,-4.287,0.589
I,Informed,sub-32,77,2515,1.051,-18.035,11.503
I,Informed,sub-32,50,1800,-6.288,3.075,-1.460
I,Naive,sub-32,10,1393,0.459,1.717,-16.334
I,Naive,sub-32,37,2216,-3.340,-2.812,-1.488
I,Naive,sub-32,101,2871,11.189,2.056,0.857
I,Naive,sub-32,6,1845,10.814,-1.578,-1.011
I,Naive,sub-32,66,2074,-2.703,0.220,-0.711
I,Excl_informed,sub-32,114,2890,2.084,1.004,-2.634
I,Excl_known,sub-32,60,1984,3.450,3.328,-1.533
I,Informed,sub-32,86,2770,2.629,1.602,3.211
I,Naive,sub-32,104,0,2.072,5.379,-4.541
I,Naive,sub-32,43,2573,5.073,3.635,2.464
I,Naive,sub-32,103,1562,-3.107,-3.990,1.444
I,Naive,sub-32,98,2716,4.056,-1.326,-2.568
I,Excl_informed,sub-32,23,2213,5.980,6.619,-2.556
I,Excl_naive,sub-32,34,1576,-1.032,-1.055,-2.099
I,Excl_known,sub-32,18,1225,1.886,7.913,-0.432
I,Excl_informed,sub-32,107,2399,-1.843,3.463,-1.627
I,Naive,sub-32,33,0,3.419,8.495,-2.309
I,Excl_informed,sub-32,25,2492,3.461,9.943,-1.040
I,Naive,sub-32,64,2194,-10.797,4.693,-0.695
I,Excl_informed,sub-32,90,2479,11.104,6.049,-2.597
I,Naive,sub-32,4,2275,-0.528,-1.234,0.534
I,Naive,sub-32,7,1269,5.095,5.594,2.065
I,Excl_informed,sub-32,59,1778,3.249,-1.849,6.621
I,Excl_known,sub-32,100,2069,0.874,3.277,4.145
I,Naive,sub-32,11,1956,0.527,5.307,-0.155
I,Excl_known,sub-32,57,1475,2.065,1.466,3.091
I,Naive,sub-32,62,2109,-2.433,8.636,-9.805
I,Excl_known,sub-32,53,2207,1.985,3.849,1.810
I,Naive,sub-32,31,2449,10.393,4.686,-0.507
I,Excl_informed,sub-32,118,1529,1.056,-2.563,0.214
I,Excl_informed,sub-32,115,2550,2.437,-1.768,0.379
I,Excl_informed,sub-32,51,1126,2.848,5.558,-0.556
I,Naive,sub-32,44,2650,-0.885,2.131,0.650
I,Naive,sub-32,38,2575,-6.036,7.062,-8.028
I,Informed,sub-32,21,0,-6.822,0.448,7.287
I,Naive,sub-32,73,1483,1.150,-1.065,6.108
I,Naive,sub-32,93,2425,-10.789,4.226,0.378
I,Excl_informed,sub-32,85,2033,4.624,-0.705,-2.574
I,Excl_informed,sub-32,29,2011,-5.803,-0.017,-5.110
I,Informed,sub-32,16,1376,2.012,0.759,4.328
