part,condition,subject_id,item_id,RT,P1,N170,N400
I,Naive,sub-28,31,1455,4.056,-8.154,-0.868
I,Naive,sub-28,65,1476,-1.860,-6.760,0.585
I,Naive,sub-28,62,968,-0.808,-8.684,-1.666
I,Naive,sub-28,70,993,4.907,-7.590,-3.541
I,Naive,sub-28,72,792,-0.805,-8.487,-5.412
I,Informed,sub-28,111,742,-7.521,-13.961,-5.592
I,Excl_informed,sub-28,106,826,-0.661,-12.342,0.629
I,Excl_informed,sub-28,19,1334,2.335,-7.960,1.259
I,Naive,sub-28,13,955,-3.693,-13.513,4.347
I,Naive,sub-28,98,1042,14.056,-2.990,-0.700
I,Excl_informed,sub-28,53,814,-0.044,-5.360,-4.718
I,Naive,sub-28,101,937,-1.409,-8.866,1.333
I,Naive,sub-28,93,1226,2.041,-11.618,-2.256
I,Excl_informed,sub-28,48,1349,0.559,-11.984,0.711
I,Naive,sub-28,38,1391,-0.424,-8.785,2.430
I,Excl_informed,sub-28,23,1493,10.089,3.303,-4.040
I,Naive,sub-28,11,1686,2.314,1.510,-4.889
I,Excl_informed,sub-28,47,1088,-6.028,-11.264,-2.469
I,Excl_informed,sub-28,115,1026,-2.136,-5.590,-1.660
I,Naive,sub-28,64,983,1.343,-3.896,-5.920
I,Excl_informed,sub-28,77,918,6.641,-2.575,-5.067
I,Excl_informed,sub-28,80,1028,5.927,-4.464,-2.298
I,Excl_known,sub-28,18,975,3.045,-6.644,0.236
I,Informed,sub-28,30,803,0.897,-6.294,-0.083
I,Naive,sub-28,45,1116,-4.225,-14.144,-2.535
I,Excl_informed,sub-28,85,1118,-9.843,-9.782,3.569
I,Informed,sub-28,88,1231,-1.324,-1.490,-1.420
I,Naive,sub-28,63,908,1.565,-9.691,-1.078
I,Excl_known,sub-28,4,982,2.324,-11.012,-6.437
I,Excl_informed,sub-28,118,847,2.399,-1.356,-0.222
I,Excl_informed,sub-28,81,900,7.514,0.430,-4.794
I,Naive,sub-28,6,1099,3.861,-10.089,4.918
I,Excl_informed,sub-28,76,1137,1.106,-5.911,-4.026
I,Naive,sub-28,9,685,-0.064,-15.409,-3.110
I,Excl_informed,sub-28,82,1114,10.453,0.191,-5.177
I,Excl_known,sub-28,89,1137,5.229,-9.871,-2.515
I,Naive,sub-28,3,1618,3.561,-3.981,4.611
I,Excl_informed,sub-28,79,1148,5.298,0.661,-3.243
I,Excl_informed,sub-28,22,930,3.286,-6.894,-6.302
I,Informed,sub-28,25,1773,-0.333,-4.800,-5.573
I,Excl_known,sub-28,2,1404,6.538,-4.147,2.636
I,Naive,sub-28,66,1481,1.516,-10.543,-1.477
I,Naive,sub-28,44,1367,1.333,-6.715,-0.567
I,Excl_known,sub-28,58,1168,4.867,-0.541,-2.135
I,Naive,sub-28,15,1065,5.440,-5.058,-2.200
I,Naive,sub-28,5,1219,2.963,-1.756,-0.083
I,Naive,sub-28,40,1723,0.989,-7.845,-0.990
I,Excl_informed,sub-28,28,1822,0.956,-6.348,-3.472
I,Naive,sub-28,103,1139,6.350,-6.058,2.649
I,Naive,sub-28,37,1002,2.051,-5.501,-0.686
I,Naive,sub-28,95,1065,-1.015,-13.543,-0.230
I,Excl_informed,sub-28,78,1002,6.373,-4.719,-0.911
I,Excl_informed,sub-28,84,856,2.015,-9.026,-1.514
I,Naive,sub-28,68,1003,1.016,-17.113,10.949
I,Naive,sub-28,102,734,9.002,-3.643,-4.188
I,Excl_informed,sub-28,24,808,1.802,-1.537,-4.086
I,Excl_naive,sub-28,1,1037,-1.187,-9.148,-4.699
I,Excl_informed,sub-28,29,1080,2.283,-7.865,-3.539
I,Naive,sub-28,14,669,3.559,-7.226,-8.320
I,Informed,sub-28,117,1458,-1.333,-5.186,0.729
I,Excl_known,sub-28,96,831,-6.628,-6.283,-0.354
I,Naive,sub-28,104,1003,6.015,-8.387,-1.461
I,Excl_informed,sub-28,107,1733,3.339,2.777,0.622
I,Naive,sub-28,99,815,-4.558,-7.465,-0.653
I,Excl_informed,sub-28,49,678,2.772,0.688,-6.780
I,Naive,sub-28,92,1213,3.903,2.441,-3.144
I,Excl_informed,sub-28,108,792,1.419,-3.885,-3.924
I,Naive,sub-28,97,1284,1.291,-9.461,-0.086
I,Excl_informed,sub-28,120,1326,-2.632,-9.380,-4.338
I,Naive,sub-28,7,891,9.675,-4.998,1.434
I,Excl_informed,sub-28,110,970,-3.954,-5.580,-3.672
I,Naive,sub-28,69,1055,8.634,-2.607,1.260
I,Excl_informed,sub-28,86,1222,4.120,0.130,-3.298
I,Excl_informed,sub-28,16,828,0.754,-10.394,3.106
I,Naive,sub-28,10,950,6.292,0.794,-6.369
I,Excl_informed,sub-28,54,2173,-3.561,-3.264,-5.830
I,Naive,sub-28,105,1657,0.213,-10.842,2.382
I,Excl_informed,sub-28,119,1416,-7.145,-11.132,-5.750
I,Excl_informed,sub-28,83,980,0.547,-8.154,1.804
I,Naive,sub-28,12,868,3.362,-5.153,0.829
I,Naive,sub-28,61,932,2.757,-8.489,-4.768
I,Excl_informed,sub-28,60,715,2.508,-6.446,-1.864
I,Excl_known,sub-28,17,938,3.690,-5.797,-5.115
I,Naive,sub-28,35,1030,10.838,-2.115,6.238
I,Naive,sub-28,100,776,-0.687,-16.656,-5.102
I,Excl_informed,sub-28,51,699,1.032,-7.338,-9.176
I,Naive,sub-28,91,644,-3.772,-10.025,-8.112
I,Excl_informed,sub-28,114,469,3.763,-2.544,-4.075
I,Naive,sub-28,73,1560,-1.804,-12.828,7.382
I,Excl_known,sub-28,113,1326,-4.579,-4.313,-5.151
I,Excl_informed,sub-28,46,702,1.509,0.356,0.046
I,Excl_informed,sub-28,112,720,3.083,-1.427,1.360
I,Excl_informed,sub-28,59,1030,3.573,-1.952,2.048
I,Excl_informed,sub-28,90,1179,4.877,-5.157,-0.954
I,Naive,sub-28,34,1766,3.044,-12.238,0.696
I,Naive,sub-28,94,635,8.809,-3.260,-3.686
I,Excl_informed,sub-28,21,729,0.994,-11.796,4.542
I,Excl_informed,sub-28,109,688,3.875,-8.560,1.957
I,Excl_informed,sub-28,116,1233,0.681,-0.524,-7.521
I,Excl_informed,sub-28,56,1218,5.523,-3.571,-3.969
I,Excl_informed,sub-28,87,1794,9.414,2.815,0.286
I,Excl_informed,sub-28,55,1446,-1.402,-8.460,-5.762
I,Naive,sub-28,32,1076,1.874,4.010,-0.497
I,Naive,sub-28,67,1212,0.648,2.080,-3.663
I,Excl_informed,sub-28,20,1721,6.741,-7.437,-1.357
I,Naive,sub-28,42,874,-1.301,-7.707,-1.648
I,Naive,sub-28,41,1438,-0.945,-10.837,0.185
I,Excl_informed,sub-28,26,1508,7.220,-9.876,2.074
I,Naive,sub-28,33,1526,2.574,-6.995,0.396
I,Naive,sub-28,43,864,9.131,-6.935,4.701
I,Naive,sub-28,36,1755,5.390,-5.863,6.077
I,Excl_informed,sub-28,50,2027,-2.207,-0.802,1.603
I,Naive,sub-28,75,683,4.117,-5.689,2.957
I,Excl_informed,sub-28,52,1505,2.037,-1.820,-6.630
I,Excl_informed,sub-28,57,1126,6.785,-8.447,-1.778
I,Naive,sub-28,71,1084,-2.923,-9.809,-1.313
II,Naive,sub-28,104,1766,2.844,-3.357,-0.965
II,Naive,sub-28,9,1654,3.421,-14.054,4.644
II,Informed,sub-28,88,1299,2.533,-11.699,2.846
II,Excl_informed,sub-28,59,1701,7.358,-7.593,-5.013
II,Naive,sub-28,45,2419,-2.149,-15.177,5.260
II,Excl_informed,sub-28,27,2137,-4.573,-18.361,4.854
II,Excl_naive,sub-28,1,2473,-7.551,-16.440,7.703
II,Excl_informed,sub-28,119,2463,-3.485,-9.159,7.676
II,Excl_informed,sub-28,86,2581,-5.035,-16.028,1.426
II,Excl_informed,sub-28,29,2400,-1.944,-7.974,6.660
II,Excl_informed,sub-28,118,2405,-0.965,-11.507,7.677
II,Naive,sub-28,37,1988,-5.486,-18.655,7.106
II,Informed,sub-28,111,1750,-6.756,-8.658,2.645
II,Naive,sub-28,95,2630,-1.232,-8.884,-0.260
II,Naive,sub-28,94,2831,0.565,-17.697,9.301
II,Naive,sub-28,68,1960,4.227,-13.191,1.680
II,Naive,sub-28,32,2875,-1.184,-17.511,1.928
II,Excl_informed,sub-28,22,2418,2.239,-5.170,4.873
II,Excl_known,sub-28,96,0,-4.496,-6.908,4.821
II,Excl_known,sub-28,4,2148,-0.152,-11.925,2.662
II,Excl_informed,sub-28,57,1710,0.693,-18.969,2.487
II,Excl_informed,sub-28,87,0,1.008,-0.481,6.146
II,Naive,sub-28,97,2654,-2.111,-11.783,7.226
II,Excl_informed,sub-28,80,1807,4.431,-15.858,7.765
II,Naive,sub-28,42,1996,2.411,-11.061,12.298
II,Excl_informed,sub-28,106,1944,-2.551,-13.555,0.544
II,Naive,sub-28,15,1812,4.692,-9.176,-4.595
II,Excl_informed,sub-28,120,1609,-7.190,-7.126,0.497
II,Excl_informed,sub-28,47,1547,2.518,-11.870,6.025
II,Naive,sub-28,74,1118,-4.217,-6.068,2.447
III,Informed,sub-28,111,1679,5.615,-8.263,2.670
III,Excl_informed,sub-28,119,901,1.421,-13.907,-2.447
III,Excl_informed,sub-28,22,1092,-3.259,-5.865,4.618
III,Naive,sub-28,94,725,-1.861,-11.806,-0.613
III,Excl_naive,sub-28,1,1157,1.228,-12.810,-1.715
III,Excl_informed,sub-28,27,1358,-3.296,-12.787,-1.308
III,Naive,sub-28,15,1405,5.108,-7.656,-5.094
III,Excl_informed,sub-28,47,1301,3.288,-11.633,-0.745
III,Naive,sub-28,95,1196,-0.200,-3.847,-1.945
III,Excl_informed,sub-28,87,1209,5.090,-13.688,-1.814
III,Excl_informed,sub-28,106,1606,1.582,-6.210,-0.952
III,Naive,sub-28,97,1293,-1.482,-8.768,-1.943
III,Excl_informed,sub-28,118,1364,-2.805,-13.454,0.789
III,Excl_informed,sub-28,59,1405,4.289,-6.501,2.810
III,Excl_informed,sub-28,86,1625,5.595,-11.796,-0.216
III,Naive,sub-28,74,968,-1.021,-12.429,0.170
III,Excl_informed,sub-28,57,1605,3.253,-11.899,-0.386
III,Excl_informed,sub-28,80,1714,1.560,-8.231,2.885
III,Naive,sub-28,9,1443,9.805,1.823,-1.357
III,Naive,sub-28,37,1272,3.074,-3.607,3.787
III,Naive,sub-28,32,1139,0.092,-7.449,2.075
III,Naive,sub-28,104,1467,-3.558,-2.198,0.183
III,Naive,sub-28,42,1495,3.411,-0.044,-5.235
III,Excl_informed,sub-28,120,1495,9.264,-5.133,2.243
III,Naive,sub-28,45,1558,-2.606,-11.823,-0.933
III,Informed,sub-28,88,2362,-4.708,-2.923,2.806
III,Naive,sub-28,68,1611,0.428,-9.249,2.359
III,Excl_informed,sub-28,29,1357,-3.328,-13.730,4.620
III,Excl_known,sub-28,4,1333,-1.768,-5.605,-1.936
III,Excl_known,sub-28,96,1658,-3.148,-5.405,1.667
II,Excl_informed,sub-28,54,2697,-1.483,-15.686,7.699
II,Naive,sub-28,92,1506,-5.182,-10.223,-1.711
II,Excl_informed,sub-28,112,1679,-1.918,-12.853,12.146
II,Naive,sub-28,70,2171,-1.795,-8.694,2.741
II,Naive,sub-28,98,1656,0.824,-10.712,3.075
II,Naive,sub-28,8,1457,1.330,-10.210,-3.345
II,Excl_known,sub-28,2,1572,-3.803,-26.843,2.627
II,Naive,sub-28,64,1741,-6.874,-10.008,-0.981
II,Excl_informed,sub-28,78,1771,2.225,-8.501,5.666
