part,condition,subject_id,item_id,RT,P1,N170,N400
I,Excl_naive,sub-29,26,0,-3.522,-6.770,-8.560
I,Excl_informed,sub-29,3,1489,1.707,0.016,-1.445
I,Informed,sub-29,74,1641,-3.959,-0.737,0.221
I,Naive,sub-29,76,2266,5.506,0.203,2.148
I,Excl_informed,sub-29,36,1313,2.505,0.036,-3.395
I,Naive,sub-29,19,1787,0.584,-1.747,4.277
I,Naive,sub-29,18,1575,-5.352,-0.132,-2.529
I,Excl_informed,sub-29,32,912,-1.420,-0.295,3.206
I,Excl_informed,sub-29,37,0,4.842,10.422,-0.009
I,Naive,sub-29,28,1084,1.292,5.794,5.047
I,Excl_informed,sub-29,101,1364,1.858,3.021,-0.879
I,Naive,sub-29,46,758,7.666,-3.358,4.852
I,Excl_informed,sub-29,68,1786,4.351,9.510,-5.333
I,Informed,sub-29,103,1748,-4.802,-7.016,2.162
I,Naive,sub-29,24,1671,3.023,-0.556,2.108
I,Naive,sub-29,106,793,-5.842,3.310,2.678
I,Naive,sub-29,49,1469,2.832,4.568,3.935
I,Excl_informed,sub-29,1,1435,0.230,-1.005,2.260
I,Naive,sub-29,29,1535,-2.554,-0.436,-3.682
I,Naive,sub-29,55,1108,7.086,3.284,0.823
I,Informed,sub-29,104,1401,-0.220,-2.440,6.344
I,Excl_informed,sub-29,92,1757,8.025,5.789,-1.622
I,Naive,sub-29,25,1103,7.397,2.186,-8.469
I,Excl_informed,sub-29,73,705,4.990,0.275,-0.646
I,Excl_informed,sub-29,13,1155,-6.765,-3.778,-2.608
I,Naive,sub-29,119,2213,4.561,-4.906,0.203
I,Naive,sub-29,90,1813,5.364,-1.441,5.142
I,Informed,sub-29,4,980,-0.791,3.610,2.159
I,Naive,sub-29,107,1203,1.659,-4.154,-1.360
I,Excl_informed,sub-29,67,1183,2.630,-2.002,2.406
I,Excl_informed,sub-29,100,1252,-5.035,-6.777,-6.342
I,Excl_informed,sub-29,91,1463,0.305,-1.541,-4.298
I,Excl_informed,sub-29,95,1830,13.804,3.926,-2.597
I,Excl_informed,sub-29,15,1691,-6.352,-1.506,0.881
I,Naive,sub-29,118,1475,4.829,-2.110,3.034
I,Naive,sub-29,77,1713,-7.169,0.614,-1.566
I,Naive,sub-29,23,1103,1.730,2.102,-8.245
I,Excl_informed,sub-29,5,1234,6.315,-5.446,5.735
I,Naive,sub-29,58,1829,5.937,5.125,-0.264
I,Naive,sub-29,114,777,6.514,2.170,0.424
I,Excl_informed,sub-29,44,1538,-1.936,2.620,0.376
I,Naive,sub-29,47,1116,-0.379,-6.058,4.862
I,Naive,sub-29,82,2204,-0.107,-0.415,-2.544
I,Naive,sub-29,16,1326,-3.313,-4.357,-0.028
I,Naive,sub-29,89,1022,0.172,-1.467,1.685
I,Naive,sub-29,85,968,0.461,-1.552,-3.103
I,Excl_informed,sub-29,66,1494,-0.341,-2.211,-6.731
I,Naive,sub-29,59,2150,4.562,2.922,-3.421
I,Naive,sub-29,51,1858,-9.605,-4.970,0.926
I,Excl_informed,sub-29,31,959,3.263,-0.316,-1.639
I,Naive,sub-29,109,1215,5.433,5.514,-1.761
I,Excl_informed,sub-29,34,2190,-3.995,1.160,9.474
I,Naive,sub-29,113,1675,-1.417,-6.400,3.266
I,Informed,sub-29,38,652,-1.838,-1.340,7.602
I,Naive,sub-29,53,771,2.244,-0.328,6.582
I,Excl_informed,sub-29,105,884,0.024,-3.317,-1.866
I,Naive,sub-29,52,1244,7.260,4.771,-1.002
I,Naive,sub-29,112,883,-0.313,3.025,0.470
I,Excl_informed,sub-29,72,810,-1.684,0.593,2.234
I,Naive,sub-29,54,607,2.523,1.080,0.578
I,Excl_informed,sub-29,98,950,6.535,0.760,0.932
I,Informed,sub-29,11,1642,1.849,2.179,-7.892
I,Excl_naive,sub-29,81,1066,1.840,-0.032,1.862
I,Excl_informed,sub-29,65,1236,4.554,-1.036,2.445
I,Excl_informed,sub-29,33,932,8.004,1.601,0.086
I,Naive,sub-29,120,793,0.659,-3.331,2.673
I,Naive,sub-29,116,606,5.769,4.441,3.002
I,Excl_informed,sub-29,41,826,0.462,-0.891,-0.922
I,Informed,sub-29,63,1230,-3.039,-4.912,-5.694
I,Informed,sub-29,94,1348,8.719,9.714,3.335
I,Naive,sub-29,87,750,5.963,2.101,3.461
I,Informed,sub-29,39,1634,-3.468,4.907,-9.726
I,Naive,sub-29,48,1118,-1.105,-8.208,3.425
I,Excl_informed,sub-29,70,1002,7.712,3.013,-0.348
I,Naive,sub-29,30,809,-0.007,0.203,2.215
I,Excl_informed,sub-29,8,654,4.335,3.312,8.870
I,Naive,sub-29,22,1861,-5.572,-6.023,-0.916
I,Informed,sub-29,42,703,1.462,-1.256,7.432
I,Excl_informed,sub-29,69,1161,2.176,-4.808,4.869
I,Excl_known,sub-29,96,2401,1.934,-1.090,4.792
I,Excl_informed,sub-29,75,900,0.692,1.640,0.846
I,Naive,sub-29,27,2507,-10.347,-15.237,1.696
I,Naive,sub-29,50,1080,-8.907,-10.338,2.598
I,Excl_informed,sub-29,62,2122,0.350,-4.303,2.130
I,Naive,sub-29,78,1109,7.656,1.505,1.226
I,Excl_informed,sub-29,102,625,-3.911,-3.439,0.912
I,Naive,sub-29,86,870,4.151,-1.499,-4.429
I,Excl_informed,sub-29,12,1303,3.130,3.363,-2.851
I,Informed,sub-29,35,1009,4.292,-1.209,2.279
I,Naive,sub-29,88,978,5.288,-1.875,-7.415
I,Excl_known,sub-29,40,1250,4.762,2.611,-4.712
I,Excl_informed,sub-29,97,673,0.714,-3.887,-2.551
I,Excl_informed,sub-29,71,1068,-3.469,1.743,-5.950
I,Naive,sub-29,115,583,3.482,4.609,7.037
I,Excl_informed,sub-29,99,871,0.369,1.317,2.677
I,Excl_naive,sub-29,110,1527,0.500,0.910,1.130
I,Naive,sub-29,108,857,6.555,4.116,-2.096
I,Informed,sub-29,10,763,-2.941,-0.937,2.158
I,Naive,sub-29,56,797,4.575,3.261,1.859
I,Excl_informed,sub-29,45,1738,10.252,-1.038,6.887
I,Naive,sub-29,57,1500,2.628,-4.994,0.080
I,Excl_informed,sub-29,9,825,9.790,3.109,4.033
I,Informed,sub-29,2,1477,2.886,-4.753,1.356
I,Naive,sub-29,83,1621,7.524,-1.597,-2.311
I,Excl_informed,sub-29,93,925,1.236,-2.046,-0.396
I,Naive,sub-29,21,990,2.177,0.223,1.726
I,Naive,sub-29,60,854,0.822,1.805,5.730
I,Naive,sub-29,20,912,1.592,2.564,-2.860
I,Excl_informed,sub-29,6,1202,7.563,3.762,-0.369
I,Informed,sub-29,61,905,5.086,4.177,-6.301
I,Naive,sub-29,84,537,-0.794,-2.420,3.550
I,Naive,sub-29,17,631,-0.998,-2.146,-1.757
I,Naive,sub-29,80,1047,-5.200,-5.168,1.132
