part,condition,subject_id,item_id,RT,P1,N170,N400
I,Naive,sub-15,107,2572,-3.289,-3.232,-1.868
I,Excl_informed,sub-15,31,2366,1.697,-0.791,-0.655
I,Naive,sub-15,87,2535,5.477,2.287,2.185
I,Naive,sub-15,78,0,-2.070,-0.949,-3.075
I,Naive,sub-15,83,1801,0.222,1.357,-3.035
I,Naive,sub-15,20,1364,0.944,1.676,-3.018
I,Naive,sub-15,30,1453,-1.327,-1.022,4.019
I,Naive,sub-15,52,1380,-0.936,0.535,-1.868
I,Naive,sub-15,108,1386,-1.683,-3.178,0.850
I,Excl_informed,sub-15,100,1519,3.661,-3.740,0.017
I,Excl_informed,sub-15,45,1404,0.485,-0.862,-0.342
I,Naive,sub-15,84,1619,4.122,-4.513,-2.815
I,Informed,sub-15,12,1625,0.401,-4.204,-3.953
I,Excl_informed,sub-15,37,1351,6.245,3.416,2.249
I,Naive,sub-15,19,1199,2.522,0.695,1.365
I,Naive,sub-15,111,1324,-2.292,-0.062,-3.721
I,Naive,sub-15,86,1077,-4.940,-1.524,0.914
I,Excl_informed,sub-15,7,1140,2.281,3.793,-5.759
I,Excl_informed,sub-15,94,1112,4.668,4.376,1.440
I,Naive,sub-15,80,1274,3.417,0.069,2.562
I,Naive,sub-15,16,993,4.615,2.638,1.473
I,Excl_informed,sub-15,3,1558,2.188,4.395,-6.932
I,Excl_informed,sub-15,75,1762,2.562,2.496,3.891
I,Informed,sub-15,99,1980,0.986,3.695,3.984
I,Excl_informed,sub-15,8,1830,0.637,-0.843,-0.877
I,Excl_informed,sub-15,4,1695,-6.303,-1.882,0.357
I,Excl_informed,sub-15,39,1323,3.967,0.434,-1.932
I,Excl_informed,sub-15,72,1584,0.166,1.756,-2.361
I,Excl_informed,sub-15,1,1299,4.804,2.822,-1.629
I,Excl_informed,sub-15,97,1607,0.035,0.337,-1.171
I,Naive,sub-15,18,1878,3.266,3.275,-2.029
I,Naive,sub-15,48,1244,6.761,-2.131,-1.379
I,Naive,sub-15,47,940,6.227,-2.489,6.823
I,Excl_known,sub-15,105,1441,0.766,-1.721,1.817
I,Informed,sub-15,15,1278,4.484,0.109,-2.014
I,Naive,sub-15,119,1888,3.846,1.029,-3.294
I,Naive,sub-15,115,1295,8.369,3.807,0.799
I,Informed,sub-15,14,1666,-0.727,-2.226,-4.205
I,Excl_informed,sub-15,68,1280,8.219,3.698,1.231
I,Excl_naive,sub-15,120,1070,4.774,1.546,-0.899
I,Naive,sub-15,53,1135,-1.300,-1.442,-2.908
I,Excl_informed,sub-15,9,1286,0.659,-3.498,-0.939
I,Naive,sub-15,90,1163,3.130,2.908,-3.083
I,Naive,sub-15,85,1341,6.787,1.845,0.426
I,Excl_informed,sub-15,71,1103,4.017,2.073,-3.387
I,Excl_informed,sub-15,11,1078,8.111,1.104,-0.314
I,Naive,sub-15,77,1257,2.846,1.503,-2.940
I,Naive,sub-15,55,1281,3.223,-0.339,-7.934
I,Naive,sub-15,106,1150,7.440,2.787,-1.007
I,Naive,sub-15,118,1575,2.661,-0.997,-0.986
