part,condition,subject_id,item_id,RT,P1,N170,N400
I,Informed,sub-39,39,1151,6.006,5.821,-0.776
I,Informed,sub-39,68,983,2.267,2.413,-6.130
I,Informed,sub-39,105,1125,4.157,-3.567,-5.926
I,Naive,sub-39,47,947,-5.263,-3.311,-3.109
I,Informed,sub-39,95,1161,9.473,6.968,-6.775
I,Informed,sub-39,6,1270,8.767,4.493,-2.254
I,Informed,sub-39,4,1369,3.974,-1.327,-3.932
I,Excl_known,sub-39,84,1861,11.103,6.339,2.639
I,Informed,sub-39,63,1663,6.999,0.391,3.486
I,Naive,sub-39,78,1569,5.463,9.851,1.693
I,Excl_informed,sub-39,71,1621,-1.465,0.027,-3.658
I,Naive,sub-39,19,1110,1.866,-1.794,-1.317
I,Excl_informed,sub-39,93,883,7.200,2.897,-0.910
I,Naive,sub-39,53,1612,7.092,2.424,-0.790
I,Informed,sub-39,101,1435,8.677,-7.681,3.257
I,Informed,sub-39,33,1783,6.643,-0.269,-2.342
I,Excl_naive,sub-39,118,1311,6.261,2.013,-0.912
I,Naive,sub-39,85,1993,2.357,-5.332,-3.427
I,Informed,sub-39,31,1628,3.395,6.863,-2.552
I,Naive,sub-39,30,2077,-1.844,-1.165,-0.321
I,Informed,sub-39,3,712,10.028,-1.074,6.683
I,Informed,sub-39,103,2172,4.396,-0.217,-1.122
I,Excl_informed,sub-39,104,1280,7.376,-0.223,-6.290
I,Naive,sub-39,110,1304,13.361,4.395,1.495
I,Informed,sub-39,69,1372,3.863,1.816,-3.568
I,Excl_informed,sub-39,13,1285,10.474,7.277,-2.163
I,Excl_naive,sub-39,120,630,9.293,4.885,-8.436
I,Naive,sub-39,81,1937,8.195,-0.159,2.583
I,Naive,sub-39,116,1921,-1.654,0.573,-0.052
I,Informed,sub-39,74,1669,15.500,-0.683,5.038
I,Informed,sub-39,75,634,14.090,3.268,-4.184
I,Naive,sub-39,50,1369,-0.039,3.892,-0.182
I,Informed,sub-39,96,2469,7.152,-4.787,-2.159
I,Naive,sub-39,111,1441,6.916,3.553,2.584
I,Informed,sub-39,67,2453,0.445,1.176,-3.733
I,Informed,sub-39,1,955,4.996,1.109,-2.994
I,Informed,sub-39,73,2562,8.435,5.391,-6.436
I,Informed,sub-39,70,2713,-2.243,-2.538,-3.917
I,Informed,sub-39,64,908,9.269,0.036,1.648
I,Informed,sub-39,32,1210,3.593,1.484,2.448
I,Naive,sub-39,49,1005,6.841,-5.735,3.907
I,Informed,sub-39,91,0,12.339,-1.313,-3.847
I,Informed,sub-39,65,1444,9.347,0.519,-3.778
I,Excl_known,sub-39,40,1213,10.672,-1.059,1.846
I,Informed,sub-39,100,1522,0.131,-5.590,-1.293
I,Informed,sub-39,94,735,9.717,8.541,6.144
I,Excl_informed,sub-39,2,832,4.697,-1.656,0.024
I,Excl_naive,sub-39,59,1889,0.608,2.518,-0.358
I,Naive,sub-39,57,1431,2.291,2.867,-4.076
I,Naive,sub-39,90,931,6.105,-1.826,5.264
I,Excl_informed,sub-39,12,1072,8.225,4.202,5.194
I,Informed,sub-39,43,557,0.889,-2.538,-6.332
I,Excl_naive,sub-39,89,707,3.205,-4.105,-2.019
I,Informed,sub-39,38,1081,0.696,1.432,4.163
I,Informed,sub-39,7,1528,-4.085,-2.931,5.818
I,Naive,sub-39,60,564,4.037,-0.706,-0.591
I,Informed,sub-39,42,1393,12.650,-0.237,-1.205
I,Naive,sub-39,106,1043,2.253,-1.984,-8.703
I,Excl_informed,sub-39,61,874,6.251,1.649,-1.888
I,Excl_informed,sub-39,34,2841,7.699,-0.162,-3.574
I,Excl_informed,sub-39,45,727,8.675,-0.291,8.618
I,Naive,sub-39,20,932,5.336,1.661,-4.627
I,Naive,sub-39,48,506,5.736,2.268,-0.910
I,Naive,sub-39,56,1119,6.527,-2.923,3.293
I,Excl_informed,sub-39,8,702,-9.343,-7.762,-1.624
I,Naive,sub-39,86,544,14.453,0.940,4.639
I,Informed,sub-39,99,505,3.219,-3.118,6.356
I,Naive,sub-39,52,569,11.193,0.619,2.183
I,Excl_informed,sub-39,9,430,11.775,0.677,-2.489
I,Informed,sub-39,14,932,11.627,1.466,3.294
I,Naive,sub-39,77,1027,0.587,-8.711,-7.778
I,Naive,sub-39,119,616,1.081,0.627,2.075
I,Naive,sub-39,115,1567,14.688,-2.184,-1.055
I,Naive,sub-39,51,1008,6.122,-0.190,3.010
I,Excl_known,sub-39,25,559,3.214,-7.203,1.593
I,Naive,sub-39,23,507,6.052,3.186,-1.292
I,Informed,sub-39,102,478,-0.110,-2.582,2.590
I,Informed,sub-39,15,1489,-2.882,-7.170,2.102
I,Excl_known,sub-39,80,1115,0.560,-2.001,2.821
I,Naive,sub-39,29,2332,-2.247,0.820,2.338
I,Informed,sub-39,92,752,11.501,0.489,2.129
I,Naive,sub-39,107,2528,4.528,2.913,-6.845
I,Naive,sub-39,117,1198,3.046,3.688,-7.693
I,Informed,sub-39,11,1491,7.121,4.197,-1.126
I,Informed,sub-39,10,768,7.727,0.229,4.657
I,Excl_informed,sub-39,72,806,12.112,-1.831,11.368
I,Naive,sub-39,55,917,7.829,-0.592,2.464
I,Informed,sub-39,5,1404,2.494,-5.538,-8.329
I,Informed,sub-39,37,693,5.721,-2.291,8.498
I,Naive,sub-39,46,808,0.954,-2.410,-1.608
I,Excl_informed,sub-39,36,569,11.608,0.614,0.777
I,Naive,sub-39,22,1758,5.401,1.031,-1.450
I,Naive,sub-39,28,952,-4.991,0.819,-1.934
I,Naive,sub-39,58,2658,2.804,-3.549,-0.774
I,Naive,sub-39,113,1600,-1.346,-2.476,5.142
I,Informed,sub-39,44,891,7.727,3.064,-7.756
I,Naive,sub-39,18,1192,5.432,-0.959,-1.548
I,Informed,sub-39,62,1180,-2.402,-3.344,-0.258
I,Naive,sub-39,83,0,7.321,-4.986,0.362
I,Naive,sub-39,114,1276,-0.077,-2.837,-2.377
I,Naive,sub-39,79,1777,6.684,3.260,-4.068
