part,condition,subject_id,item_id,RT,P1,N170,N400
I,Excl_naive,sub-48,8,1449,-0.660,-6.366,2.371
I,Informed,sub-48,54,1308,5.715,-0.681,3.819
I,Informed,sub-48,120,1040,-1.365,-7.086,-0.431
I,Informed,sub-48,56,1195,-5.479,-7.640,-5.166
I,Naive,sub-48,14,1080,-6.164,-14.133,1.273
I,Naive,sub-48,100,1177,-5.265,0.553,-1.190
I,Excl_naive,sub-48,70,940,-9.103,-3.132,-1.829
I,Naive,sub-48,2,1344,-13.994,-5.526,2.751
I,Naive,sub-48,13,1711,9.250,-2.465,0.187
I,Excl_known,sub-48,113,1538,-12.358,-2.837,1.428
I,Informed,sub-48,81,1171,-3.131,-4.447,0.951
I,Naive,sub-48,104,1787,-22.273,-6.864,0.646
I,Naive,sub-48,15,1324,-1.887,-10.997,0.875
I,Informed,sub-48,108,1347,-5.587,-3.405,-4.604
I,Informed,sub-48,21,1842,4.513,13.196,1.220
I,Naive,sub-48,92,1726,-10.419,-6.286,6.412
I,Excl_naive,sub-48,67,1305,11.616,12.887,-2.063
I,Excl_naive,sub-48,65,1066,4.673,3.751,1.016
I,Informed,sub-48,114,1375,-9.170,-11.648,2.884
I,Naive,sub-48,66,1690,-3.731,-10.435,-1.431
I,Naive,sub-48,102,1918,-1.985,-6.664,4.662
I,Informed,sub-48,77,1950,9.877,4.344,1.106
I,Informed,sub-48,78,2364,-2.779,0.578,4.543
I,Naive,sub-48,61,1137,4.612,-2.829,2.161
I,Informed,sub-48,20,1936,-6.666,1.460,5.271
I,Naive,sub-48,33,1735,-2.481,-7.411,2.283
I,Naive,sub-48,5,2090,0.667,0.472,4.079
I,Informed,sub-48,57,959,0.971,-3.767,11.035
I,Naive,sub-48,68,1638,-20.101,-4.119,-0.885
I,Informed,sub-48,111,1464,-7.401,0.334,3.126
I,Naive,sub-48,4,1321,7.399,3.745,13.369
I,Informed,sub-48,30,1277,-2.460,-3.806,10.169
I,Excl_informed,sub-48,112,1358,-7.875,2.696,-7.901
I,Informed,sub-48,26,1046,-5.133,-0.216,0.045
I,Informed,sub-48,109,903,-5.310,-4.162,-6.180
I,Informed,sub-48,51,1536,3.718,-8.191,-3.563
I,Excl_informed,sub-48,85,1287,16.094,-9.290,-0.100
I,Excl_known,sub-48,76,1479,3.232,-0.562,-5.154
I,Naive,sub-48,99,1530,-6.618,-9.124,0.742
I,Naive,sub-48,69,1355,-1.595,5.842,3.257
I,Naive,sub-48,41,1077,-2.983,8.822,2.567
I,Excl_naive,sub-48,44,1610,-5.025,-10.166,3.167
I,Naive,sub-48,6,1419,-7.145,-4.623,2.758
I,Excl_informed,sub-48,46,1223,-13.649,-2.910,0.328
I,Informed,sub-48,49,2040,4.235,-1.026,2.311
