part,condition,subject_id,item_id,RT,P1,N170,N400
I,Naive,sub-04,69,995,4.247,5.015,-10.581
I,Excl_naive,sub-04,45,1123,0.871,-3.963,-5.009
I,Excl_known,sub-04,29,964,3.725,3.942,-3.076
I,Informed,sub-04,108,845,3.603,1.841,-7.439
I,Naive,sub-04,104,704,7.592,-1.196,10.072
I,Excl_informed,sub-04,78,945,0.325,1.369,-4.892
I,Naive,sub-04,7,637,2.461,3.560,-10.959
I,Naive,sub-04,12,727,0.633,-4.561,-7.922
I,Excl_informed,sub-04,46,959,-2.756,-2.983,-3.098
I,Naive,sub-04,68,814,8.796,1.304,-6.393
I,Informed,sub-04,120,699,17.447,7.989,-8.978
I,Naive,sub-04,36,548,-4.269,-3.577,-6.440
I,Naive,sub-04,98,948,2.606,-1.046,-6.605
I,Naive,sub-04,4,714,0.224,-0.895,-3.879
I,Informed,sub-04,23,665,2.971,0.431,-10.022
I,Informed,sub-04,53,752,2.309,5.891,-5.413
I,Excl_naive,sub-04,31,777,10.141,2.567,-3.439
I,Informed,sub-04,119,515,-0.645,-8.293,-2.069
I,Excl_informed,sub-04,25,993,4.197,-1.346,-3.715
I,Excl_informed,sub-04,51,716,3.565,0.869,-8.566
I,Informed,sub-04,76,743,6.088,-0.972,-7.930
I,Informed,sub-04,59,636,-0.587,-4.270,-1.854
I,Naive,sub-04,94,777,10.957,-0.164,-8.641
I,Informed,sub-04,28,880,-5.088,-9.476,-4.974
I,Naive,sub-04,72,851,4.429,2.511,-4.079
I,Excl_informed,sub-04,47,562,-3.069,-1.070,-3.005
I,Informed,sub-04,16,676,-2.135,-9.383,-6.051
I,Informed,sub-04,48,676,3.933,-2.816,-5.921
I,Naive,sub-04,2,766,2.232,-4.082,-3.058
I,Excl_informed,sub-04,20,632,4.561,-1.648,-1.409
I,Naive,sub-04,99,1074,0.585,-1.953,-7.298
I,Excl_informed,sub-04,106,672,4.875,-2.909,4.767
I,Naive,sub-04,15,626,3.120,-5.211,-2.928
I,Informed,sub-04,27,792,-1.246,-14.321,0.086
I,Excl_naive,sub-04,35,627,1.128,-7.127,-4.419
I,Informed,sub-04,114,876,3.061,-3.510,1.370
I,Informed,sub-04,19,695,12.341,2.358,-7.859
I,Informed,sub-04,58,774,2.208,-2.104,-9.665
I,Informed,sub-04,18,816,1.343,2.367,-9.257
I,Naive,sub-04,96,669,1.934,-5.007,-5.495
I,Naive,sub-04,97,792,4.008,-1.152,4.242
I,Excl_known,sub-04,105,781,6.445,-0.911,-5.253
I,Informed,sub-04,117,715,-1.166,6.301,-3.017
I,Naive,sub-04,43,867,2.015,-3.192,-5.936
I,Excl_known,sub-04,13,892,10.201,4.577,-2.188
I,Naive,sub-04,11,848,5.330,3.137,-2.333
I,Informed,sub-04,80,753,-2.105,-4.559,-4.395
I,Informed,sub-04,26,665,2.479,-5.841,-8.459
I,Naive,sub-04,65,1019,7.653,5.146,1.571
I,Informed,sub-04,88,757,1.913,5.122,-5.706
I,Informed,sub-04,109,755,4.855,1.979,-6.772
I,Naive,sub-04,73,1046,3.125,-0.917,-2.659
I,Informed,sub-04,115,642,1.182,-6.655,1.681
I,Informed,sub-04,118,1019,1.470,-2.337,-3.091
I,Informed,sub-04,24,753,10.513,2.985,-2.413
I,Informed,sub-04,49,753,8.641,-2.760,-0.982
I,Naive,sub-04,39,1064,-2.987,-0.854,-0.245
I,Naive,sub-04,10,708,3.160,4.029,-3.566
I,Naive,sub-04,42,634,0.574,-0.019,-1.328
I,Naive,sub-04,95,709,5.824,3.348,-7.455
I,Naive,sub-04,103,624,-3.079,-8.292,2.865
I,Informed,sub-04,113,666,4.783,-5.965,-0.112
I,Excl_naive,sub-04,41,709,7.269,-7.344,0.384
I,Naive,sub-04,1,601,0.190,0.608,-1.046
I,Excl_informed,sub-04,84,720,-4.525,-5.870,-7.074
I,Naive,sub-04,33,926,2.223,-3.835,-4.339
I,Informed,sub-04,55,699,2.784,-2.806,-4.606
I,Excl_naive,sub-04,8,567,2.307,-1.965,-5.774
I,Excl_known,sub-04,62,840,5.923,2.751,-7.334
I,Naive,sub-04,101,846,2.696,-5.821,-0.127
I,Naive,sub-04,71,546,5.447,-0.946,-1.529
I,Naive,sub-04,61,835,4.686,-0.804,-6.233
I,Excl_naive,sub-04,6,610,3.564,1.395,-1.792
I,Informed,sub-04,107,849,3.943,-1.253,-2.122
I,Naive,sub-04,67,549,5.192,-0.828,1.653
I,Naive,sub-04,92,675,1.961,0.474,-3.892
I,Informed,sub-04,21,594,6.558,2.845,-9.062
I,Excl_informed,sub-04,83,565,1.728,-2.191,-10.920
I,Informed,sub-04,22,681,2.895,-0.812,-2.985
I,Informed,sub-04,30,671,-1.605,-3.627,1.060
I,Excl_informed,sub-04,77,659,-2.013,-3.019,-10.009
I,Naive,sub-04,3,568,5.471,0.824,1.981
I,Naive,sub-04,40,582,15.685,2.468,-6.433
I,Informed,sub-04,56,492,-4.559,1.023,-6.115
I,Naive,sub-04,100,624,4.742,-5.662,3.039
I,Excl_known,sub-04,14,548,1.705,-3.193,-5.340
I,Informed,sub-04,79,402,3.160,-6.026,3.886
I,Informed,sub-04,86,555,3.890,8.433,-5.438
I,Naive,sub-04,32,433,3.878,-1.058,0.660
I,Informed,sub-04,112,581,-1.616,-1.653,-8.721
I,Informed,sub-04,116,610,5.854,9.220,-11.293
I,Naive,sub-04,38,435,4.237,1.564,4.384
I,Naive,sub-04,63,484,0.052,-0.403,-2.403
I,Informed,sub-04,89,396,-5.947,-12.336,-0.689
I,Naive,sub-04,75,621,6.041,3.017,-7.476
I,Naive,sub-04,102,469,-4.277,5.333,2.663
I,Informed,sub-04,17,485,2.417,2.758,-2.400
I,Informed,sub-04,87,644,5.629,-0.418,1.462
I,Informed,sub-04,60,365,0.594,-2.000,0.437
I,Excl_informed,sub-04,81,1232,7.123,-0.626,-1.602
I,Excl_known,sub-04,70,369,13.369,6.768,0.215
I,Informed,sub-04,90,570,8.772,5.337,1.533
I,Naive,sub-04,91,680,7.980,-1.396,-2.885
I,Excl_known,sub-04,64,420,7.501,6.315,-4.594
I,Naive,sub-04,74,488,-0.595,-2.123,0.767
I,Excl_informed,sub-04,85,396,2.215,-6.574,6.954
I,Informed,sub-04,82,627,4.428,0.507,-8.459
I,Excl_known,sub-04,52,404,2.991,-8.130,1.088
I,Naive,sub-04,5,424,4.659,-2.727,2.307
I,Excl_informed,sub-04,50,470,1.879,-2.137,3.381
I,Naive,sub-04,93,769,5.826,3.247,-1.015
I,Excl_known,sub-04,34,514,3.520,-3.631,-5.668
I,Excl_naive,sub-04,37,594,6.798,0.223,-2.681
I,Naive,sub-04,66,563,5.432,-1.194,-1.982
I,Naive,sub-04,9,699,-1.106,-6.746,4.320
I,Informed,sub-04,111,468,-4.326,-3.881,-8.419
I,Naive,sub-04,44,536,-2.631,9.335,-3.917
I,Excl_informed,sub-04,54,441,6.798,-2.157,4.293
I,Excl_known,sub-04,57,423,-1.790,-9.497,4.740
I,Informed,sub-04,110,572,1.494,-2.852,0.106
II,Naive,sub-04,32,853,9.290,5.987,-6.608
II,Naive,sub-04,100,910,2.473,0.153,-1.715
II,Informed,sub-04,59,612,-2.444,-4.859,-2.461
II,Naive,sub-04,38,626,5.050,3.307,-0.881
II,Naive,sub-04,33,716,6.732,-0.760,-5.980
II,Excl_known,sub-04,13,756,5.473,1.098,-3.242
II,Informed,sub-04,23,638,1.639,-2.051,-2.877
II,Naive,sub-04,15,717,-0.980,-3.982,-5.920
II,Naive,sub-04,102,561,6.449,3.020,-1.990
II,Excl_known,sub-04,29,579,-1.394,-1.870,-6.057
II,Informed,sub-04,107,616,3.297,0.595,-0.909
II,Informed,sub-04,117,681,1.286,-0.458,-11.611
II,Excl_known,sub-04,34,737,3.221,-5.279,-8.033
II,Excl_informed,sub-04,51,625,1.766,-0.466,-6.193
II,Informed,sub-04,116,608,0.882,-3.733,-7.106
II,Informed,sub-04,115,675,2.765,-9.273,0.425
II,Informed,sub-04,21,469,3.739,1.162,-2.532
II,Naive,sub-04,68,520,-3.372,-7.066,0.700
II,Informed,sub-04,112,852,-5.006,-10.970,-8.970
II,Informed,sub-04,26,765,3.079,-3.730,-0.633
II,Excl_known,sub-04,14,573,-2.552,-4.677,-1.209
II,Informed,sub-04,56,754,2.495,-0.969,0.769
