part,condition,subject_id,item_id,RT,P1,N170,N400
I,Naive,sub-38,65,2199,9.491,-0.151,2.547
I,Excl_informed,sub-38,54,1674,9.506,-0.671,-3.591
I,Excl_informed,sub-38,19,1376,5.255,4.355,1.186
I,Excl_informed,sub-38,89,1770,6.582,2.893,-2.323
I,Naive,sub-38,1,1424,10.850,-3.725,0.458
I,Naive,sub-38,63,1596,1.160,0.944,-3.689
I,Naive,sub-38,2,1793,17.588,4.431,-1.170
I,Informed,sub-38,120,2162,4.705,2.430,4.966
I,Excl_informed,sub-38,21,1540,4.414,-3.417,-5.502
I,Naive,sub-38,96,1838,6.914,0.084,6.223
I,Excl_informed,sub-38,79,1632,5.326,18.515,-5.345
I,Naive,sub-38,11,1419,1.672,-0.294,0.822
I,Naive,sub-38,8,1366,12.208,10.425,-4.760
I,Excl_informed,sub-38,55,846,-1.749,0.840,-4.172
I,Excl_informed,sub-38,108,939,0.370,1.847,-2.164
I,Naive,sub-38,91,957,-2.880,2.492,-0.570
I,Excl_informed,sub-38,112,1428,6.911,1.537,-3.271
I,Excl_informed,sub-38,60,1154,-0.083,5.395,3.185
I,Naive,sub-38,98,1324,0.684,-2.181,2.256
I,Naive,sub-38,94,688,3.790,-0.742,-2.739
I,Informed,sub-38,84,1068,8.010,-2.612,0.513
I,Informed,sub-38,116,565,6.425,10.396,1.895
I,Excl_known,sub-38,62,1523,12.755,14.548,-3.113
I,Informed,sub-38,30,1427,2.183,14.274,-2.936
I,Naive,sub-38,45,964,-7.954,-3.489,3.909
I,Informed,sub-38,80,1168,11.064,7.158,2.356
I,Informed,sub-38,58,1297,0.606,-3.736,1.364
I,Excl_informed,sub-38,90,1572,8.205,0.900,-2.749
I,Informed,sub-38,16,1537,0.021,-3.551,-9.933
I,Naive,sub-38,41,964,21.405,23.413,3.514
I,Excl_informed,sub-38,77,703,4.580,-7.504,-8.882
I,Naive,sub-38,12,551,-0.946,-3.549,-5.484
I,Informed,sub-38,25,1697,8.566,2.120,-5.514
I,Naive,sub-38,3,1200,2.420,-0.409,-1.238
I,Excl_informed,sub-38,49,0,-1.538,-3.701,-1.747
I,Naive,sub-38,36,759,2.217,6.428,-1.489
I,Excl_informed,sub-38,23,750,10.396,6.618,-2.774
I,Excl_informed,sub-38,78,1066,-12.572,-14.092,6.150
I,Naive,sub-38,6,1248,5.456,3.445,-2.728
I,Naive,sub-38,70,1041,4.322,2.014,-2.605
I,Excl_informed,sub-38,111,1577,6.547,-5.087,3.693
I,Naive,sub-38,73,1318,-2.965,-10.155,0.896
I,Informed,sub-38,59,934,5.384,3.039,-1.530
I,Naive,sub-38,95,1248,1.608,-1.866,7.476
I,Naive,sub-38,97,1168,6.819,7.239,-4.273
I,Informed,sub-38,52,1276,-6.392,-11.265,-0.178
I,Naive,sub-38,72,841,1.016,17.493,-5.236
I,Naive,sub-38,103,818,4.704,0.776,-6.263
I,Informed,sub-38,20,985,13.403,-5.210,-2.494
I,Excl_informed,sub-38,46,1170,-2.210,4.264,-4.806
I,Naive,sub-38,34,973,-3.407,2.463,-6.752
I,Naive,sub-38,32,1002,12.992,1.756,0.273
I,Naive,sub-38,61,883,8.787,2.847,1.421
I,Informed,sub-38,27,1296,2.700,-3.322,-6.929
I,Naive,sub-38,64,756,2.251,6.278,2.023
I,Informed,sub-38,22,1106,7.354,2.814,-2.707
I,Naive,sub-38,75,2094,-4.790,-6.670,-1.666
I,Naive,sub-38,93,990,8.928,5.314,-4.383
I,Informed,sub-38,110,1911,-3.381,-2.901,2.053
I,Excl_naive,sub-38,104,924,1.353,-5.301,-2.231
I,Naive,sub-38,10,1206,8.103,12.552,-5.751
I,Excl_known,sub-38,4,827,-2.274,-3.056,0.605
I,Naive,sub-38,5,693,0.304,0.127,1.151
I,Excl_informed,sub-38,48,688,6.813,3.667,6.417
I,Excl_known,sub-38,57,1130,10.283,9.709,-9.912
I,Informed,sub-38,88,867,12.186,5.570,-3.527
I,Excl_informed,sub-38,85,573,2.720,5.081,-2.276
I,Excl_informed,sub-38,109,1173,5.360,14.428,-4.921
I,Naive,sub-38,71,844,4.397,-1.873,-3.166
I,Informed,sub-38,107,889,10.660,5.745,-5.843
I,Excl_known,sub-38,53,882,7.255,1.500,3.650
I,Informed,sub-38,86,1758,-1.524,-0.098,3.574
I,Excl_known,sub-38,33,1188,3.667,8.179,2.911
I,Excl_informed,sub-38,115,1459,8.643,11.532,2.958
I,Naive,sub-38,15,822,8.006,-0.865,-2.771
I,Naive,sub-38,43,753,5.457,2.533,-4.213
I,Excl_informed,sub-38,28,2424,-3.416,-0.622,0.047
I,Excl_informed,sub-38,17,1340,-3.105,-3.963,-0.959
I,Excl_informed,sub-38,76,671,-1.591,-5.159,2.458
I,Excl_informed,sub-38,118,849,2.677,8.226,-0.333
I,Informed,sub-38,29,742,-1.652,1.137,3.030
I,Informed,sub-38,24,785,-1.209,5.389,-2.422
I,Naive,sub-38,68,767,21.403,6.373,3.774
I,Excl_informed,sub-38,56,644,7.244,-6.949,2.611
I,Excl_known,sub-38,14,1321,4.324,-10.303,-2.529
I,Informed,sub-38,119,1282,13.315,15.932,-8.794
I,Excl_informed,sub-38,83,1373,-2.059,-1.583,-0.926
I,Excl_known,sub-38,114,832,7.206,-3.586,-0.072
I,Naive,sub-38,67,690,-1.885,1.896,2.467
I,Informed,sub-38,26,1171,-7.238,4.925,-3.399
I,Naive,sub-38,101,1122,3.126,0.623,1.395
I,Excl_naive,sub-38,40,1500,8.193,-0.004,0.949
I,Excl_informed,sub-38,117,1731,-1.351,5.885,-1.925
I,Naive,sub-38,66,1032,-1.739,7.136,1.146
I,Naive,sub-38,42,693,-1.477,-2.633,-4.026
I,Naive,sub-38,38,1588,0.925,-10.976,10.752
I,Naive,sub-38,105,1904,9.654,12.512,-4.049
I,Naive,sub-38,35,947,22.622,1.946,0.273
I,Naive,sub-38,9,715,4.204,2.022,-5.864
I,Informed,sub-38,113,1158,-1.174,12.026,0.859
I,Naive,sub-38,7,521,7.780,1.484,1.028
I,Excl_informed,sub-38,50,981,0.839,9.932,1.484
I,Naive,sub-38,102,804,5.085,2.107,-3.883
I,Naive,sub-38,39,1050,-5.363,-0.408,-6.441
I,Naive,sub-38,100,1489,11.458,0.215,-9.655
I,Naive,sub-38,69,780,10.592,13.162,1.542
I,Naive,sub-38,99,652,-7.060,-0.833,-1.868
I,Excl_informed,sub-38,81,864,2.784,-6.431,-6.428
I,Excl_informed,sub-38,106,592,-8.774,2.239,-2.498
I,Excl_naive,sub-38,44,736,9.202,8.591,0.430
I,Naive,sub-38,37,1700,5.593,6.192,-1.152
I,Naive,sub-38,13,959,1.109,3.320,-4.041
I,Naive,sub-38,31,624,4.232,0.764,7.687
I,Excl_naive,sub-38,92,790,7.168,7.029,0.024
I,Informed,sub-38,82,639,-1.647,5.823,-9.985
I,Naive,sub-38,74,1580,14.245,3.915,-0.645
I,Excl_informed,sub-38,18,972,-8.529,-7.777,0.518
I,Informed,sub-38,47,775,1.458,5.482,5.000
I,Excl_informed,sub-38,87,753,-4.316,-0.165,1.339
II,Excl_known,sub-38,14,2289,9.331,3.489,-2.811
II,Informed,sub-38,27,2113,-3.989,-5.880,2.756
II,Naive,sub-38,72,1715,4.476,5.422,-1.677
II,Naive,sub-38,5,1529,5.324,-3.210,7.850
II,Excl_informed,sub-38,56,1774,10.757,2.506,9.679
II,Excl_informed,sub-38,112,1578,1.123,-3.668,16.530
II,Informed,sub-38,110,1693,11.878,2.742,4.058
II,Informed,sub-38,16,879,7.907,-11.168,8.368
II,Naive,sub-38,61,1081,22.292,11.047,2.658
II,Excl_naive,sub-38,92,943,-0.359,-0.115,4.804
II,Informed,sub-38,26,1067,-5.066,-5.427,4.447
II,Naive,sub-38,15,1204,-1.072,-4.082,3.191
II,Informed,sub-38,86,1030,10.224,3.474,-1.510
II,Naive,sub-38,68,1548,27.303,-1.290,7.198
II,Informed,sub-38,25,1644,7.279,2.084,-7.100
II,Excl_informed,sub-38,51,1242,-3.093,8.912,4.332
II,Naive,sub-38,98,839,-0.236,-2.988,0.516
II,Excl_known,sub-38,57,2006,7.922,0.668,3.187
II,Naive,sub-38,10,1875,8.741,-7.704,3.882
II,Informed,sub-38,84,1134,8.747,2.722,2.379
II,Informed,sub-38,82,1806,-2.929,-0.040,0.610
II,Informed,sub-38,120,930,6.712,-2.418,13.952
II,Naive,sub-38,102,1522,4.011,-3.840,3.231
II,Naive,sub-38,32,1105,7.229,3.534,0.267
II,Naive,sub-38,36,1001,9.935,1.551,4.460
II,Naive,sub-38,42,903,3.536,-1.911,6.313
II,Informed,sub-38,47,1643,2.290,-5.399,7.732
II,Informed,sub-38,116,1234,0.074,2.771,2.251
II,Naive,sub-38,13,1290,-7.705,-5.275,-0.295
II,Excl_naive,sub-38,44,1588,-0.998,-15.887,4.786
III,Informed,sub-38,110,1188,6.142,10.560,-7.577
III,Excl_known,sub-38,57,1261,5.171,7.303,-0.813
III,Naive,sub-38,10,1134,11.358,0.203,3.796
III,Naive,sub-38,36,1217,-2.092,-1.397,-1.571
III,Naive,sub-38,13,1024,8.001,2.814,-3.387
III,Naive,sub-38,32,926,4.924,6.942,-4.133
III,Informed,sub-38,82,1202,-0.511,3.674,-0.585
III,Informed,sub-38,25,746,0.794,4.672,0.175
III,Excl_known,sub-38,14,431,7.864,6.451,-0.579
III,Excl_informed,sub-38,112,780,5.688,16.512,2.909
III,Informed,sub-38,84,963,4.624,4.196,-0.617
III,Excl_naive,sub-38,92,774,8.319,4.488,-5.465
III,Excl_informed,sub-38,56,1260,2.998,-2.009,2.194
III,Informed,sub-38,86,1163,2.551,10.196,-7.491
III,Naive,sub-38,68,625,7.288,-1.956,-2.123
III,Informed,sub-38,116,830,13.910,7.923,6.897
III,Naive,sub-38,5,941,2.211,-5.250,-0.009
III,Informed,sub-38,16,1655,4.784,0.019,3.953
III,Naive,sub-38,15,674,3.818,6.502,-5.379
III,Informed,sub-38,120,1000,8.415,7.582,1.629
III,Informed,sub-38,26,1311,8.239,10.732,-2.934
III,Excl_informed,sub-38,51,697,12.134,2.581,4.755
III,Excl_naive,sub-38,44,1162,2.576,5.917,2.335
III,Naive,sub-38,102,986,5.373,-1.456,-2.247
III,Naive,sub-38,61,482,2.359,1.886,6.318
III,Informed,sub-38,47,987,-0.287,3.331,-0.393
III,Naive,sub-38,42,727,5.182,2.279,-7.293
III,Naive,sub-38,72,1545,5.905,-0.955,2.841
III,Informed,sub-38,27,843,13.656,6.532,-1.120
III,Naive,sub-38,98,1234,5.254,2.370,1.058
II,Excl_informed,sub-38,76,1437,4.144,-5.320,1.397
II,Naive,sub-38,101,1319,9.754,-2.669,10.728
II,Naive,sub-38,74,1007,7.574,4.767,11.320
II,Informed,sub-38,52,1515,-0.168,-5.417,-0.307
II,Excl_informed,sub-38,18,1850,12.531,-13.779,0.008
II,Naive,sub-38,75,521,3.495,-1.250,1.920
II,Naive,sub-38,11,1967,6.234,5.831,-7.361
II,Informed,sub-38,59,1445,-5.603,2.851,-3.604
II,Excl_informed,sub-38,106,563,1.947,-2.725,9.577
II,Informed,sub-38,22,1532,3.831,-4.995,0.991
II,Naive,sub-38,39,967,9.692,3.768,1.308
II,Naive,sub-38,95,900,-1.369,3.537,-5.239
II,Excl_informed,sub-38,89,725,7.016,1.092,1.260
II,Excl_informed,sub-38,81,720,-0.105,2.855,0.501
II,Excl_informed,sub-38,46,731,5.578,0.915,-2.942
II,Naive,sub-38,31,1390,2.411,-12.074,3.122
II,Excl_informed,sub-38,28,1393,-0.475,-6.133,9.190
II,Naive,sub-38,41,831,6.278,1.605,7.752
II,Naive,sub-38,91,881,13.892,23.951,-0.301
II,Naive,sub-38,67,1529,4.355,2.184,2.183
II,Excl_informed,sub-38,87,932,-2.413,-9.215,-0.756
II,Excl_naive,sub-38,104,1433,-1.539,-3.770,3.611
II,Excl_known,sub-38,114,1438,15.876,5.254,-1.639
II,Naive,sub-38,70,1093,-7.540,7.793,1.748
II,Naive,sub-38,96,1251,1.014,4.901,-1.637
II,Naive,sub-38,8,719,-8.154,-3.849,1.183
II,Excl_informed,sub-38,17,0,7.904,0.686,-0.932
II,Naive,sub-38,97,992,5.804,8.454,-8.401
II,Informed,sub-38,107,1546,18.679,4.729,7.856
III,Naive,sub-38,97,1835,6.924,-0.404,-3.226
III,Excl_informed,sub-38,46,584,-13.695,-8.418,2.457
III,Naive,sub-38,70,921,2.783,1.832,4.529
III,Excl_informed,sub-38,76,1284,-0.068,-6.179,-3.348
III,Informed,sub-38,59,1370,6.276,14.054,-10.373
III,Informed,sub-38,119,1488,-4.154,8.328,-3.016
III,Informed,sub-38,52,1333,-8.683,-0.357,-5.985
III,Excl_informed,sub-38,18,1084,4.355,3.121,-4.425
III,Excl_known,sub-38,114,1629,19.351,11.833,2.088
III,Naive,sub-38,31,942,-3.488,-5.653,-2.375
