part,condition,subject_id,item_id,RT,P1,N170,N400
I,Naive,sub-17,56,1384,1.395,3.748,-10.235
I,Informed,sub-17,12,1101,-8.130,1.638,-0.400
I,Informed,sub-17,38,1407,-0.037,3.135,-4.207
I,Excl_naive,sub-17,111,1176,-6.802,-1.301,-4.109
I,Naive,sub-17,78,1246,8.700,5.211,0.242
I,Informed,sub-17,42,1464,5.245,8.889,-7.154
I,Excl_informed,sub-17,6,883,13.964,14.389,-3.807
I,Naive,sub-17,54,1748,7.034,10.397,-5.616
I,Excl_informed,sub-17,62,1162,-4.771,4.556,-5.887
I,Excl_naive,sub-17,22,1345,-0.421,3.049,-2.032
I,Informed,sub-17,75,1016,9.464,3.485,-6.122
I,Excl_naive,sub-17,84,989,8.581,10.382,0.583
I,Excl_naive,sub-17,21,892,10.293,11.060,-4.210
I,Naive,sub-17,23,1745,6.131,6.983,1.142
I,Naive,sub-17,30,1394,11.950,19.376,-3.405
I,Naive,sub-17,108,1144,8.445,8.594,-4.181
I,Excl_naive,sub-17,20,1157,1.142,-0.348,-5.693
I,Excl_naive,sub-17,77,1115,-7.292,6.338,-5.795
I,Excl_naive,sub-17,120,1036,8.911,7.501,-7.287
I,Naive,sub-17,76,1741,5.518,4.402,1.194
I,Excl_informed,sub-17,15,892,4.074,10.636,-1.031
I,Excl_informed,sub-17,61,846,5.017,4.014,-5.503
I,Excl_informed,sub-17,3,640,0.986,19.725,-9.119
I,Informed,sub-17,34,817,-0.089,24.894,1.064
I,Excl_informed,sub-17,39,848,-10.666,2.790,-0.973
I,Excl_naive,sub-17,110,1277,-5.376,5.111,-1.280
I,Naive,sub-17,58,689,-7.161,6.928,-4.546
I,Naive,sub-17,24,1403,0.045,4.138,-1.150
I,Excl_naive,sub-17,47,1448,6.601,-0.086,-1.668
I,Naive,sub-17,19,952,4.908,11.707,-5.798
I,Excl_informed,sub-17,97,765,1.443,12.786,-3.503
I,Naive,sub-17,107,1610,-2.711,7.166,-6.262
I,Naive,sub-17,86,1493,4.086,6.502,-3.703
I,Informed,sub-17,35,1418,-5.491,3.494,-11.467
I,Excl_naive,sub-17,118,1141,-6.470,-1.776,-4.176
I,Naive,sub-17,85,986,7.009,8.047,1.764
I,Excl_naive,sub-17,26,1375,-7.709,-0.679,-3.152
I,Naive,sub-17,60,1289,-8.287,3.482,0.052
I,Informed,sub-17,74,785,1.956,5.357,-0.072
I,Informed,sub-17,33,1412,6.195,1.281,1.531
I,Naive,sub-17,17,1026,7.445,11.394,-4.152
I,Informed,sub-17,11,818,13.649,12.393,-3.269
I,Excl_informed,sub-17,71,508,-4.171,2.616,-5.966
I,Naive,sub-17,52,1039,-6.025,-5.311,-5.134
I,Excl_informed,sub-17,2,989,-2.499,1.106,-2.049
I,Excl_naive,sub-17,116,598,5.068,17.585,-13.997
I,Naive,sub-17,112,510,1.219,14.164,-9.189
I,Naive,sub-17,81,674,9.302,4.581,0.169
I,Informed,sub-17,40,1035,-1.313,9.149,-0.727
I,Naive,sub-17,48,1286,6.964,9.412,-5.273
I,Excl_naive,sub-17,27,1062,-3.701,4.210,-6.599
I,Informed,sub-17,37,1444,0.594,5.776,-9.775
I,Excl_informed,sub-17,95,985,2.656,8.655,-0.036
I,Excl_known,sub-17,96,534,6.997,7.574,-6.987
I,Excl_informed,sub-17,4,1122,8.639,0.240,-1.293
I,Excl_naive,sub-17,115,976,-0.145,13.040,-8.481
I,Naive,sub-17,82,925,-0.271,8.609,-0.738
I,Excl_naive,sub-17,53,1061,4.794,8.040,4.912
I,Naive,sub-17,29,1183,-3.580,3.512,-3.381
I,Naive,sub-17,113,1030,-5.538,21.099,-2.035
I,Informed,sub-17,67,723,4.195,3.567,-5.854
I,Naive,sub-17,16,939,-11.298,-2.802,3.060
I,Informed,sub-17,64,815,5.467,5.359,-2.844
I,Excl_known,sub-17,57,887,-10.919,10.283,-4.427
I,Informed,sub-17,94,1357,4.928,12.625,-4.065
I,Excl_naive,sub-17,119,886,-4.600,-1.130,-5.485
I,Naive,sub-17,90,1114,3.385,10.663,0.451
I,Informed,sub-17,43,824,9.669,14.127,5.453
I,Excl_known,sub-17,18,1024,1.449,5.196,-5.814
I,Excl_informed,sub-17,102,949,-3.390,9.606,2.078
I,Informed,sub-17,1,654,-8.131,0.159,1.972
I,Informed,sub-17,13,933,-6.159,0.597,-2.236
I,Excl_informed,sub-17,103,1458,-0.658,10.000,-5.552
I,Informed,sub-17,44,1132,3.366,6.270,-5.173
I,Informed,sub-17,93,791,6.783,14.453,-4.680
I,Informed,sub-17,70,895,-2.323,7.724,2.744
I,Excl_informed,sub-17,63,620,-0.681,0.980,-5.148
I,Excl_informed,sub-17,99,700,0.442,1.767,0.408
I,Excl_informed,sub-17,36,832,0.414,17.783,-0.484
I,Excl_informed,sub-17,69,672,-3.645,14.518,-3.415
I,Informed,sub-17,92,1244,4.622,8.154,0.646
I,Informed,sub-17,91,1338,2.440,4.706,-4.403
I,Informed,sub-17,45,1426,-1.599,-0.683,-3.551
I,Informed,sub-17,65,1212,4.943,11.486,-4.649
I,Excl_informed,sub-17,72,1000,13.559,12.435,-3.811
I,Naive,sub-17,79,1103,1.598,3.760,-4.166
