part,condition,subject_id,item_id,RT,P1,N170,N400
I,Naive,sub-31,57,0,-2.522,-0.303,4.064
I,Excl_naive,sub-31,120,0,5.281,-0.415,1.782
I,Excl_informed,sub-31,73,0,6.080,7.315,3.644
I,Naive,sub-31,119,0,4.924,6.518,1.062
I,Excl_informed,sub-31,3,0,11.771,-9.724,2.208
I,Naive,sub-31,26,0,23.989,21.829,1.949
I,Excl_informed,sub-31,97,0,5.700,-8.184,-4.790
I,Informed,sub-31,104,0,-1.332,-7.420,-0.401
I,Naive,sub-31,19,0,1.035,-1.173,-3.711
I,Naive,sub-31,51,0,-2.136,12.387,0.743
I,Excl_informed,sub-31,8,0,2.258,-0.266,0.120
I,Excl_informed,sub-31,74,0,-1.070,6.571,16.884
I,Excl_informed,sub-31,36,0,12.435,3.765,-2.687
I,Naive,sub-31,112,0,6.147,1.385,-3.971
I,Naive,sub-31,47,0,-3.140,-6.947,-1.234
I,Excl_informed,sub-31,31,0,-11.163,-0.630,-5.922
I,Naive,sub-31,25,0,-6.135,1.730,0.825
I,Naive,sub-31,115,0,4.495,-6.600,1.952
I,Excl_informed,sub-31,62,0,-4.272,-5.693,-3.373
I,Excl_informed,sub-31,70,0,10.551,13.019,-0.726
I,Naive,sub-31,58,0,4.618,-8.317,4.765
I,Excl_informed,sub-31,65,0,3.239,5.221,2.681
I,Excl_informed,sub-31,43,0,1.653,8.426,-2.198
I,Excl_informed,sub-31,37,0,-3.969,-5.320,0.810
I,Naive,sub-31,49,0,5.952,2.059,2.820
I,Informed,sub-31,34,0,7.396,-2.091,3.880
I,Naive,sub-31,114,0,0.188,-2.465,5.741
I,Informed,sub-31,10,0,7.363,5.309,-1.525
I,Naive,sub-31,83,0,10.828,8.794,3.245
I,Naive,sub-31,80,0,-3.798,-0.060,5.334
I,Excl_informed,sub-31,32,0,-2.297,0.831,-4.142
I,Naive,sub-31,52,0,3.663,-5.390,5.197
I,Excl_informed,sub-31,95,0,11.037,3.852,-0.981
I,Excl_informed,sub-31,7,0,2.536,-9.247,5.977
I,Naive,sub-31,16,0,-8.090,3.134,-0.867
I,Naive,sub-31,116,0,9.970,1.620,0.189
I,Naive,sub-31,77,0,6.858,3.715,-8.321
I,Excl_informed,sub-31,9,0,1.319,4.994,-6.333
I,Naive,sub-31,90,0,-3.028,-3.608,4.690
I,Excl_informed,sub-31,66,0,4.128,-2.723,2.452
I,Excl_informed,sub-31,39,0,-1.515,-1.518,-3.645
I,Naive,sub-31,109,0,17.583,15.510,4.601
I,Naive,sub-31,110,0,-4.317,-3.590,-7.922
I,Naive,sub-31,56,0,11.292,15.113,7.025
I,Naive,sub-31,46,0,12.538,8.229,4.245
I,Informed,sub-31,101,0,10.592,5.124,2.840
I,Excl_informed,sub-31,63,0,1.540,-6.229,0.598
I,Excl_informed,sub-31,11,0,0.650,3.738,-0.047
I,Excl_informed,sub-31,91,0,-1.009,-5.327,-0.460
I,Naive,sub-31,107,0,7.158,-0.477,-0.891
I,Excl_informed,sub-31,96,0,-3.093,-4.058,0.071
I,Naive,sub-31,87,0,2.087,-11.491,5.552
I,Excl_informed,sub-31,100,0,8.552,1.247,-0.384
I,Naive,sub-31,27,0,8.514,-11.878,4.938
I,Informed,sub-31,14,0,0.820,-4.955,1.268
I,Excl_informed,sub-31,6,0,7.157,-2.023,-0.444
I,Naive,sub-31,50,1312,2.159,-2.641,3.258
I,Excl_informed,sub-31,61,1898,1.439,-0.103,0.618
I,Excl_informed,sub-31,15,1568,2.068,-2.279,-1.545
I,Excl_informed,sub-31,35,1453,1.942,-5.443,-0.833
I,Excl_informed,sub-31,5,1980,3.372,-3.260,-2.397
I,Informed,sub-31,94,1146,-0.766,-2.760,2.814
I,Excl_informed,sub-31,75,0,2.560,0.258,-6.915
I,Excl_informed,sub-31,64,1243,-4.491,-2.944,-1.826
I,Naive,sub-31,82,2486,-4.320,4.086,0.205
I,Naive,sub-31,106,2609,-5.920,-4.045,0.850
I,Naive,sub-31,23,1695,-2.344,-8.928,5.248
I,Informed,sub-31,40,2248,1.190,-3.397,1.410
I,Informed,sub-31,38,1631,-5.547,-6.266,0.527
I,Naive,sub-31,85,2430,-1.769,-0.983,-0.576
I,Naive,sub-31,53,1334,-3.627,4.080,-1.966
I,Naive,sub-31,24,1566,0.788,0.658,-2.566
I,Excl_informed,sub-31,69,1578,-4.853,0.857,-1.435
I,Naive,sub-31,89,1783,0.632,-7.913,4.993
I,Naive,sub-31,118,1751,-2.663,-5.784,1.389
I,Excl_informed,sub-31,42,1036,-0.117,-9.094,-1.728
I,Naive,sub-31,117,1477,-1.659,-2.907,2.195
I,Excl_informed,sub-31,103,1829,-15.051,-26.859,7.196
I,Excl_informed,sub-31,98,1347,-4.333,-5.157,-6.961
