part,condition,subject_id,item_id,RT,P1,N170,N400
I,Excl_informed,sub-18,59,2855,3.628,6.904,-2.723
I,Excl_informed,sub-18,76,2172,9.915,10.046,1.094
I,Excl_naive,sub-18,70,1573,5.577,14.869,-4.036
I,Excl_informed,sub-18,90,2488,0.600,11.010,-3.604
I,Naive,sub-18,93,1250,2.932,7.916,1.621
I,Excl_naive,sub-18,103,0,-0.173,1.764,-5.244
I,Informed,sub-18,120,2757,-5.948,6.094,-2.794
I,Excl_naive,sub-18,67,0,-3.425,8.984,-3.991
I,Excl_known,sub-18,57,2260,3.301,2.884,-6.770
I,Informed,sub-18,53,2509,1.950,13.837,-2.178
I,Excl_naive,sub-18,39,1889,-1.629,5.924,0.479
I,Excl_informed,sub-18,50,2400,7.441,8.581,-4.593
I,Naive,sub-18,94,973,-1.100,5.810,-2.471
I,Excl_naive,sub-18,31,0,9.452,10.191,-3.056
I,Excl_naive,sub-18,6,2361,5.352,9.873,-0.866
I,Excl_naive,sub-18,72,1819,11.314,7.275,3.981
I,Excl_known,sub-18,97,1853,-6.570,0.676,-4.650
I,Excl_informed,sub-18,51,1600,-5.777,-3.150,3.615
I,Naive,sub-18,62,1984,13.156,13.321,-0.216
I,Excl_naive,sub-18,63,1328,-5.909,8.194,-7.248
I,Naive,sub-18,35,1807,1.111,9.084,0.769
I,Naive,sub-18,32,1266,1.105,1.811,-0.621
I,Excl_informed,sub-18,118,1903,2.724,9.955,-0.333
I,Excl_known,sub-18,108,1324,-2.474,6.350,0.270
I,Naive,sub-18,9,1298,-1.803,1.831,-0.800
I,Informed,sub-18,119,0,-0.271,10.187,2.900
I,Informed,sub-18,113,2856,3.799,7.424,-2.563
I,Excl_informed,sub-18,83,970,2.902,5.025,-0.415
I,Naive,sub-18,75,1235,-5.824,-0.681,0.949
I,Informed,sub-18,117,2550,2.118,1.481,-5.861
I,Informed,sub-18,60,914,-1.384,2.551,3.772
I,Naive,sub-18,38,1286,0.734,6.924,4.387
I,Excl_informed,sub-18,49,1036,3.544,13.507,4.844
I,Informed,sub-18,48,1107,5.391,11.868,0.750
I,Naive,sub-18,8,825,9.711,10.425,-1.568
I,Informed,sub-18,84,864,4.192,8.168,-6.694
I,Informed,sub-18,114,1070,-0.125,3.477,-2.845
I,Informed,sub-18,77,1349,7.276,3.097,-0.885
I,Excl_naive,sub-18,33,1380,-0.063,8.689,-5.141
I,Excl_informed,sub-18,80,1762,-1.061,5.495,-6.876
I,Informed,sub-18,116,2236,-0.540,6.121,-3.509
I,Excl_informed,sub-18,56,1703,6.069,9.572,-11.015
I,Excl_informed,sub-18,106,1960,-4.009,9.024,0.513
I,Excl_known,sub-18,23,1649,-2.439,13.353,4.097
I,Excl_informed,sub-18,52,1379,2.731,1.064,-1.474
I,Informed,sub-18,27,1442,-2.030,-1.359,3.736
I,Informed,sub-18,47,1889,-6.026,2.705,0.057
I,Informed,sub-18,115,851,-2.091,0.825,1.571
I,Excl_informed,sub-18,46,1233,0.396,6.353,-2.040
I,Naive,sub-18,36,1139,0.190,9.597,-0.840
I,Naive,sub-18,13,2362,1.427,10.377,-9.652
I,Naive,sub-18,100,2110,2.691,4.580,0.811
I,Informed,sub-18,30,2482,-0.711,10.009,-2.505
I,Naive,sub-18,43,2515,-0.984,6.713,0.927
I,Naive,sub-18,74,1570,2.829,7.617,0.551
I,Naive,sub-18,96,2651,-2.268,-1.420,4.190
I,Excl_naive,sub-18,42,831,9.861,8.352,-0.891
I,Informed,sub-18,54,2698,-3.192,-4.711,3.489
I,Informed,sub-18,17,2279,-7.299,-2.905,-5.186
I,Naive,sub-18,15,953,7.245,6.767,-10.494
I,Excl_naive,sub-18,104,906,7.060,-2.745,4.592
I,Naive,sub-18,99,954,-4.420,9.314,1.257
I,Naive,sub-18,12,1682,6.485,3.104,1.658
I,Excl_naive,sub-18,61,898,3.171,12.829,0.070
I,Informed,sub-18,79,956,2.115,12.583,1.883
I,Naive,sub-18,40,2961,-1.881,-0.770,5.378
I,Informed,sub-18,81,1009,0.279,0.984,10.521
I,Excl_informed,sub-18,21,2218,5.654,9.266,-2.847
I,Excl_naive,sub-18,102,1746,1.765,4.060,-2.276
I,Naive,sub-18,68,2385,4.525,2.057,1.468
I,Naive,sub-18,45,1762,-4.391,-0.897,-0.607
I,Excl_naive,sub-18,3,822,0.926,6.745,5.633
I,Naive,sub-18,95,1628,7.054,9.617,4.822
I,Excl_informed,sub-18,110,2958,-0.132,5.512,-4.191
I,Naive,sub-18,65,2428,-3.889,4.081,-6.119
I,Naive,sub-18,11,2088,8.483,14.305,-5.323
I,Excl_informed,sub-18,85,1914,-0.801,1.073,3.668
I,Informed,sub-18,87,1320,-1.271,5.308,9.167
I,Excl_informed,sub-18,111,1579,10.187,14.181,-4.265
I,Excl_naive,sub-18,92,785,6.933,12.173,-5.585
I,Excl_informed,sub-18,28,731,7.056,6.257,9.460
I,Excl_naive,sub-18,44,1464,1.988,2.195,-3.959
I,Informed,sub-18,88,733,-5.252,1.979,0.724
I,Excl_naive,sub-18,73,1115,8.044,13.978,-4.531
I,Excl_naive,sub-18,105,1055,-1.727,5.009,3.394
I,Excl_informed,sub-18,20,2434,8.805,9.160,3.327
I,Naive,sub-18,71,1876,-3.683,8.999,-0.342
I,Excl_naive,sub-18,1,1762,0.791,6.850,1.883
I,Excl_naive,sub-18,4,2144,6.933,5.386,4.425
I,Excl_informed,sub-18,89,1181,0.497,3.721,-0.496
I,Informed,sub-18,112,2564,-6.490,1.106,-0.825
I,Informed,sub-18,26,2058,7.847,17.928,-0.198
I,Excl_naive,sub-18,14,1741,0.261,-3.662,1.780
I,Informed,sub-18,24,1550,-0.517,-0.785,5.624
I,Excl_known,sub-18,101,2162,12.632,5.426,-0.744
I,Informed,sub-18,16,1144,1.747,12.522,-3.814
I,Informed,sub-18,55,1312,8.824,5.158,4.301
I,Naive,sub-18,34,1294,5.313,7.687,1.681
I,Informed,sub-18,25,1714,4.070,5.076,10.040
I,Excl_naive,sub-18,91,2358,-2.724,1.607,-0.975
I,Naive,sub-18,37,1859,-2.606,7.759,-1.251
I,Naive,sub-18,41,990,-0.755,9.402,-1.725
I,Excl_informed,sub-18,109,1242,3.391,7.700,3.806
I,Informed,sub-18,22,1912,5.987,5.029,-6.097
I,Informed,sub-18,29,909,-5.482,1.544,1.507
I,Excl_informed,sub-18,58,2012,1.903,2.583,-0.596
I,Informed,sub-18,18,1130,-5.121,1.577,1.270
