part,condition,subject_id,item_id,RT,P1,N170,N400
I,Excl_known,sub-40,79,767,12.831,4.820,-1.399
I,Informed,sub-40,57,1175,6.569,6.723,-4.738
I,Excl_known,sub-40,6,1321,16.098,8.663,-2.536
I,Informed,sub-40,108,911,7.956,8.883,5.675
I,Excl_known,sub-40,42,1079,10.162,10.772,-4.496
I,Excl_informed,sub-40,106,1396,17.622,16.511,1.966
I,Excl_naive,sub-40,97,1363,11.714,5.402,11.700
I,Informed,sub-40,54,1043,2.849,-1.112,3.067
I,Informed,sub-40,24,1146,0.202,-0.680,-6.990
I,Informed,sub-40,82,1527,5.553,8.427,-3.372
I,Excl_known,sub-40,21,840,9.168,9.906,-2.895
I,Naive,sub-40,10,1233,0.547,7.218,-7.723
I,Informed,sub-40,90,1135,9.548,6.722,6.317
I,Excl_informed,sub-40,113,1508,7.594,0.505,3.181
I,Naive,sub-40,92,961,10.514,5.089,2.370
I,Naive,sub-40,44,1644,11.524,11.137,-7.154
I,Excl_informed,sub-40,59,1805,13.480,8.825,-3.013
I,Excl_informed,sub-40,28,841,1.814,6.195,-1.311
I,Excl_naive,sub-40,4,1430,2.208,0.584,-1.666
I,Informed,sub-40,76,2135,-6.943,-2.669,0.062
I,Excl_informed,sub-40,55,821,11.464,8.531,0.718
I,Informed,sub-40,80,895,4.968,5.367,-0.943
I,Excl_naive,sub-40,7,916,6.187,2.968,-5.263
I,Naive,sub-40,94,1127,8.142,15.663,-1.414
I,Excl_informed,sub-40,19,1760,0.145,-1.991,-3.156
I,Informed,sub-40,51,1235,12.577,13.925,-8.410
I,Informed,sub-40,86,1007,16.343,9.025,1.497
I,Naive,sub-40,74,1553,5.794,7.121,-9.432
I,Informed,sub-40,25,1654,28.316,15.524,-1.527
I,Informed,sub-40,50,1332,-2.482,12.222,5.578
I,Informed,sub-40,111,1750,0.205,15.401,-1.377
I,Excl_informed,sub-40,84,1195,6.574,4.822,-0.374
I,Naive,sub-40,39,1072,-5.989,4.545,-6.166
I,Naive,sub-40,63,1504,3.950,3.044,-4.884
I,Excl_informed,sub-40,114,1073,0.689,7.976,-1.143
I,Naive,sub-40,12,1744,11.399,-6.854,7.818
I,Naive,sub-40,13,1820,12.670,10.623,-0.450
I,Excl_known,sub-40,87,1365,8.051,7.472,-4.857
I,Excl_informed,sub-40,83,1317,18.753,17.009,2.747
I,Informed,sub-40,29,1653,-0.612,12.164,-3.653
I,Naive,sub-40,38,2142,-2.014,3.410,1.754
I,Naive,sub-40,32,1528,5.690,7.760,3.891
I,Naive,sub-40,41,1158,8.793,-0.003,-0.700
I,Naive,sub-40,33,1427,-0.676,1.455,-9.442
I,Naive,sub-40,70,1104,16.607,8.052,-1.149
I,Excl_naive,sub-40,2,2096,12.032,-2.288,1.240
I,Excl_informed,sub-40,115,1158,-1.592,4.624,7.798
I,Informed,sub-40,77,1208,12.748,6.885,-4.107
I,Naive,sub-40,62,1445,5.267,12.401,1.442
I,Informed,sub-40,88,2275,-5.845,3.007,0.025
I,Informed,sub-40,20,1505,6.578,15.401,3.883
I,Informed,sub-40,109,974,9.040,3.556,-1.976
I,Excl_informed,sub-40,85,1375,5.381,4.509,-2.101
I,Naive,sub-40,72,987,2.324,9.698,3.459
I,Naive,sub-40,37,1840,4.929,8.554,-2.758
I,Informed,sub-40,47,1831,-2.277,-7.072,3.776
I,Naive,sub-40,11,1082,5.880,2.271,10.473
I,Excl_informed,sub-40,46,1331,4.329,2.680,2.730
I,Excl_naive,sub-40,36,1880,7.802,9.440,6.909
I,Excl_known,sub-40,95,2195,10.302,11.640,-5.414
I,Excl_informed,sub-40,112,1200,10.850,6.823,4.039
I,Informed,sub-40,119,1172,-0.043,-8.703,3.054
I,Excl_naive,sub-40,98,1269,-4.741,-3.980,3.146
I,Informed,sub-40,89,1889,4.032,2.559,-0.383
I,Naive,sub-40,75,1749,14.018,8.101,5.308
I,Naive,sub-40,66,910,1.951,9.653,9.240
I,Naive,sub-40,102,2195,5.800,0.059,-0.251
I,Naive,sub-40,15,779,-0.884,6.058,-0.008
I,Informed,sub-40,48,2098,10.760,7.711,-8.338
I,Informed,sub-40,53,2215,5.029,5.613,2.658
I,Informed,sub-40,22,2280,9.520,4.187,6.232
I,Naive,sub-40,65,1611,12.098,7.720,6.356
I,Naive,sub-40,91,751,-1.161,-3.262,-4.477
I,Excl_naive,sub-40,14,1026,9.917,6.371,5.090
I,Naive,sub-40,1,878,-0.091,4.130,5.659
I,Informed,sub-40,110,1122,7.514,2.207,-0.815
I,Excl_naive,sub-40,68,2108,-0.797,3.243,2.133
I,Excl_naive,sub-40,9,2646,-0.063,-2.020,1.571
I,Naive,sub-40,101,1566,4.857,-4.606,2.175
I,Excl_known,sub-40,34,1915,7.247,2.430,3.663
I,Informed,sub-40,18,1288,1.949,7.127,-1.833
I,Naive,sub-40,96,1249,3.570,1.498,5.954
I,Naive,sub-40,69,2551,7.790,10.379,6.355
I,Excl_informed,sub-40,17,2223,9.204,8.586,-4.103
I,Excl_informed,sub-40,23,1731,2.503,10.553,-2.226
I,Excl_known,sub-40,107,2680,9.098,0.898,1.580
I,Informed,sub-40,26,2980,1.872,7.012,-4.890
I,Naive,sub-40,45,0,5.749,3.364,-8.388
I,Excl_known,sub-40,40,1124,20.053,17.154,3.211
I,Excl_known,sub-40,105,1899,2.017,10.455,0.373
I,Naive,sub-40,73,1450,2.404,1.795,2.676
I,Excl_known,sub-40,5,1373,3.006,4.436,5.558
I,Excl_informed,sub-40,120,2084,8.185,0.670,5.084
I,Naive,sub-40,3,1775,-1.193,2.775,3.597
I,Excl_informed,sub-40,56,1055,2.703,-3.590,5.033
I,Naive,sub-40,35,1662,7.508,8.598,-4.471
I,Excl_informed,sub-40,81,1089,11.779,8.010,9.611
I,Excl_naive,sub-40,103,1550,28.461,18.328,1.450
I,Informed,sub-40,78,1167,4.740,4.144,0.129
I,Informed,sub-40,27,1787,0.515,-2.671,6.720
I,Informed,sub-40,16,1672,16.587,5.889,1.974
I,Excl_known,sub-40,58,2062,3.144,-0.675,-0.474
I,Excl_naive,sub-40,64,1759,7.547,2.309,0.040
I,Excl_naive,sub-40,67,959,19.505,4.582,-7.555
I,Naive,sub-40,71,1011,8.484,23.605,-1.298
I,Naive,sub-40,93,1329,12.986,12.487,-4.250
I,Naive,sub-40,61,1803,20.557,-0.367,9.146
I,Naive,sub-40,8,1563,8.925,17.024,0.564
I,Excl_known,sub-40,49,1086,0.821,-1.916,1.706
I,Informed,sub-40,30,1335,16.776,17.912,0.717
I,Informed,sub-40,116,1771,-0.997,9.203,-5.880
I,Excl_known,sub-40,117,1542,-5.142,0.907,-3.502
I,Naive,sub-40,31,2071,15.616,5.744,4.910
I,Informed,sub-40,60,715,4.903,-1.337,0.400
I,Excl_informed,sub-40,118,1106,7.463,6.736,4.693
I,Naive,sub-40,43,790,7.093,3.506,3.545
I,Naive,sub-40,100,1091,13.536,3.805,-2.590
I,Informed,sub-40,52,1006,14.994,7.605,4.368
II,Naive,sub-40,13,2468,1.923,-1.225,-0.231
II,Excl_known,sub-40,21,1471,13.770,2.120,-1.388
II,Excl_known,sub-40,95,2328,2.764,6.424,2.347
II,Naive,sub-40,96,1221,4.641,7.286,1.240
II,Naive,sub-40,43,1958,6.269,0.610,5.628
II,Naive,sub-40,39,1954,16.430,7.257,5.077
II,Excl_known,sub-40,34,1706,-3.900,-1.183,-2.927
II,Informed,sub-40,86,1565,15.520,15.411,3.193
II,Informed,sub-40,51,1719,5.562,6.629,11.246
II,Excl_informed,sub-40,59,1963,2.475,0.789,1.885
II,Naive,sub-40,45,2157,19.986,9.997,9.161
II,Excl_informed,sub-40,118,2535,-10.348,6.162,8.299
II,Informed,sub-40,26,1257,-10.501,5.449,6.591
II,Naive,sub-40,32,1385,4.287,1.699,2.452
II,Excl_informed,sub-40,23,1394,17.061,13.989,3.951
II,Informed,sub-40,57,1228,11.749,10.515,10.138
II,Informed,sub-40,52,1501,-4.732,-6.589,-0.457
II,Excl_informed,sub-40,19,2334,3.682,0.990,5.978
II,Naive,sub-40,8,2265,1.370,3.174,-0.738
II,Naive,sub-40,12,2380,-2.848,-6.480,0.465
II,Informed,sub-40,109,1922,-4.532,10.352,0.659
II,Excl_informed,sub-40,84,559,10.380,7.963,2.259
II,Excl_informed,sub-40,120,0,3.803,7.245,2.506
II,Naive,sub-40,74,1396,13.768,4.418,1.446
II,Excl_naive,sub-40,98,986,5.618,-3.217,4.914
II,Excl_naive,sub-40,7,2284,6.274,5.074,-4.629
II,Naive,sub-40,93,1285,12.077,6.594,5.192
II,Excl_informed,sub-40,46,1521,6.080,-4.969,1.020
II,Excl_informed,sub-40,55,1487,-4.434,-11.319,9.506
II,Naive,sub-40,65,1217,2.475,7.303,3.699
III,Naive,sub-40,65,1231,5.654,-0.643,14.592
III,Informed,sub-40,109,1198,15.705,9.525,-3.209
III,Excl_naive,sub-40,7,1538,-2.220,9.013,2.251
III,Naive,sub-40,8,1008,3.297,7.724,8.111
III,Informed,sub-40,52,746,3.612,-0.020,5.188
III,Informed,sub-40,86,1355,9.979,-5.905,3.038
III,Naive,sub-40,43,1069,2.927,-1.264,1.450
III,Excl_known,sub-40,21,1292,4.814,5.769,-15.353
III,Excl_naive,sub-40,98,746,4.567,-7.878,2.536
III,Excl_informed,sub-40,55,675,6.991,-1.449,6.153
III,Excl_informed,sub-40,46,820,7.930,2.941,1.907
III,Naive,sub-40,12,1189,-8.238,-8.995,3.471
III,Excl_informed,sub-40,84,1319,2.827,10.332,3.641
III,Excl_informed,sub-40,19,1390,1.120,4.972,3.186
III,Excl_informed,sub-40,118,1289,20.089,17.194,5.322
III,Excl_informed,sub-40,59,1112,-0.147,-9.200,-0.304
III,Informed,sub-40,57,996,-4.235,-2.151,-0.614
III,Excl_informed,sub-40,120,1137,15.870,10.665,3.448
III,Excl_informed,sub-40,23,1994,7.631,7.474,2.335
III,Informed,sub-40,51,1121,10.064,8.287,3.661
III,Excl_known,sub-40,34,1231,-8.703,6.717,-0.794
III,Naive,sub-40,39,709,5.545,10.281,6.237
III,Naive,sub-40,93,741,-9.219,7.653,-6.122
III,Informed,sub-40,26,899,9.564,3.726,1.650
III,Naive,sub-40,74,722,6.540,3.611,-0.530
III,Excl_known,sub-40,95,1250,0.166,10.166,-1.016
III,Naive,sub-40,45,650,2.525,0.659,6.193
III,Naive,sub-40,13,1237,19.353,5.444,1.755
III,Naive,sub-40,32,786,13.405,-1.768,8.734
III,Naive,sub-40,96,1062,3.387,-0.988,6.180
II,Naive,sub-40,44,2006,0.744,0.755,-0.602
II,Informed,sub-40,30,1483,-0.086,2.750,7.472
II,Informed,sub-40,119,1051,16.011,-1.473,7.493
II,Excl_informed,sub-40,56,1558,-6.581,-1.055,6.205
II,Naive,sub-40,10,1611,4.210,-4.104,8.367
II,Excl_known,sub-40,6,1122,-0.091,-2.820,6.425
II,Naive,sub-40,100,1137,7.178,-9.625,0.776
II,Naive,sub-40,71,1611,4.741,4.783,-3.661
II,Excl_naive,sub-40,67,997,12.884,3.973,4.541
II,Naive,sub-40,62,1575,-5.882,-9.653,-1.396
II,Excl_informed,sub-40,106,1196,10.812,8.349,3.545
II,Informed,sub-40,82,1541,-0.025,-3.063,-4.818
II,Naive,sub-40,15,1931,16.157,1.359,1.085
II,Informed,sub-40,48,1741,4.991,12.254,-7.171
II,Excl_informed,sub-40,28,1960,-0.172,1.574,2.273
II,Informed,sub-40,111,1376,-1.036,-7.735,0.877
II,Excl_known,sub-40,105,1270,0.531,8.922,-2.200
II,Naive,sub-40,63,1213,4.316,-5.319,4.774
II,Informed,sub-40,22,1621,2.878,11.279,0.938
II,Excl_known,sub-40,107,1334,2.807,-0.587,5.844
II,Naive,sub-40,102,2361,9.802,2.343,4.979
II,Naive,sub-40,61,1425,17.687,1.650,6.277
II,Excl_informed,sub-40,115,1264,9.409,0.594,6.536
II,Naive,sub-40,101,1544,1.682,-3.789,0.570
