VPNummer	Version	l_r	Wdh	StimID	Bild	Stichwort1	Stichwort2	Bed	bek_unbek	BedTrigger	Taste	Tastencode	RT
VP_03	1	r	211	87	Maiskolben-Entkoerner.bmp	Brief	wiegen	falsch	unbekannt	222	3	202	1673	
VP_03	1	r	211	21	spannungsgeraet.bmp	Fußstütze	reiten	falsch	unbekannt	222	2	203	1389	
VP_03	1	r	211	115	wagenradschloss.bmp	Angelschnur	kurbeln	falsch	unbekannt	222	2	203	1557	
VP_03	1	r	211	121	kasse.bmp				bekannt	230	4	201	1040	
VP_03	1	r	211	121	brecheisen.bmp				bekannt	230	3	202	987	
VP_03	1	r	211	90	elektroschockspiel.bmp	Weinfass	Loch einschlagen	falsch	unbekannt	222	1	204	1015	
VP_03	1	r	211	25	cork_inserter.bmp	Pferd	im Moor laufen	falsch	unbekannt	222	3	202	1168	
VP_03	1	r	211	121	dusche.bmp				bekannt	230	4	201	819	
VP_03	1	r	211	121	videokassette.bmp				bekannt	230	4	201	721	
VP_03	1	r	211	88	Ball-Wurfmaschine.bmp	Radiergummi	mit Strom betreiben	falsch	unbekannt	222	2	203	813	
VP_03	1	r	211	69	filar_micrometer.bmp	Sternenbilder	vermessen	richtig	unbekannt	221	1	204	949	
VP_03	1	r	211	58	elektrisches_radiergummi.bmp	Münzen	aufbewahren	falsch	unbekannt	222	2	203	989	
VP_03	1	r	211	106	uhrwerk.bmp	altes Ritual	hacken	falsch	unbekannt	222	1	204	858	
VP_03	1	r	211	54	steigbuegel.bmp	Stromstärke	messen	falsch	unbekannt	222	2	203	888	
VP_03	1	r	211	121	klavier.bmp				bekannt	230	4	201	703	
VP_03	1	r	211	24	weinfassoeffner.bmp	Tier	einfangen	falsch	unbekannt	222	3	202	842	
VP_03	1	r	211	121	feuerzeug.bmp				bekannt	230	4	201	673	
VP_03	1	r	211	113	Autobatterie-Spannungstester.bmp	Becher	Schall auffangen	falsch	unbekannt	222	2	203	1174	
VP_03	1	r	211	121	wasserkocher.bmp				bekannt	230	4	201	675	
VP_03	1	r	211	78	Messerschleifer.bmp	Schritte	vergrößern	falsch	unbekannt	222	3	202	934	
VP_03	1	r	211	52	mandelnentferner.bmp	Film	aufspulen	falsch	unbekannt	222	2	203	1469	
VP_03	1	r	211	121	handy.bmp				bekannt	230	4	201	702	
VP_03	1	r	211	121	tesaroller.bmp				bekannt	230	4	201	651	
VP_03	1	r	211	121	hanteln.bmp				bekannt	230	4	201	692	
VP_03	1	r	211	93	Kuenstliches Herz.bmp	Herz	durch Maschine ersetzen	richtig	unbekannt	221	1	204	926	
VP_03	1	r	211	12	trimmdichgeraet.bmp	Körper	trainieren	richtig	unbekannt	221	3	202	1131	
VP_03	1	r	211	11	Elektro-Akkordeon.bmp	Akkordeon	spielen	richtig	unbekannt	221	1	204	1220	
VP_03	1	r	211	121	gitarre.bmp				bekannt	230	4	201	690	
VP_03	1	r	211	121	stethoskop.bmp				bekannt	230	4	201	868	
VP_03	1	r	211	45	rasierklingenschaerfer.bmp	Rasierklinge	schärfen	richtig	unbekannt	221	2	203	1227	
VP_03	1	r	211	79	tibetischer_leierkasten.bmp	Fass	anheben	falsch	unbekannt	222	2	203	1392	
VP_03	1	r	211	121	schraubenzieher.bmp				bekannt	230	4	201	1526	
VP_03	1	r	211	50	Glasresonanz-Cello.bmp	Kork	flach pressen	falsch	unbekannt	222	2	203	1154	
VP_03	1	r	211	121	slotmachine.bmp				bekannt	230	4	201	802	
VP_03	1	r	211	48	Flammenwerfer-Aufsatz.bmp	Uhrzeit	anzeigen	falsch	unbekannt	222	2	203	1205	
VP_03	1	r	211	61	schwimmer.bmp	Angel	Köder markieren	richtig	unbekannt	221	2	203	1556	
VP_03	1	r	211	121	astschere.bmp				bekannt	230	4	201	891	
VP_03	1	r	211	108	schluesselloch-cutter.bmp	Automat	Eier ausbrüten	falsch	unbekannt	222	1	204	1183	
