VPNummer	Version	l_r	Wdh	StimID	Bild	Stichwort1	Stichwort2	Bed	bek_unbek	BedTrigger	Taste	Tastencode	RT
VP_02	2	l	211	19	Brikettpresse.bmp	Briketts	pressen	richtig	unbekannt	221	4	204	1482	
VP_02	2	l	211	10	schreibmaschine.bmp	Pferdehuf	Halt geben	falsch	unbekannt	222	3	203	1037	
VP_02	2	l	211	13	paint_scraper.bmp	von Hand	zentrifugieren	falsch	unbekannt	222	4	204	1192	
VP_02	2	l	211	1	galvanometer.bmp	Makkaroni	formen	falsch	unbekannt	222	4	204	1052	
VP_02	2	l	211	27	Korngarbengreifer.bmp	Korngarbe	greifen	richtig	unbekannt	221	3	203	917	
VP_02	2	l	211	25	cork_inserter.bmp	Flaschenkorken	einführen	richtig	unbekannt	221	3	203	983	
VP_02	2	l	211	50	Glasresonanz-Cello.bmp	Glaskörper	musizieren	richtig	unbekannt	221	3	203	1229	
VP_02	2	l	211	15	mikroskop.bmp	Katzenklo	sich selbst reinigen	falsch	unbekannt	222	4	204	1065	
VP_02	2	l	211	121	fernglas.bmp				bekannt	230	1	201	931	
VP_02	2	l	211	121	videokassette.bmp				bekannt	230	1	201	635	
VP_02	2	l	211	116	Eierwaage.bmp	Eier	wiegen	richtig	unbekannt	221	4	204	872	
VP_02	2	l	211	121	waschbecken.bmp				bekannt	230	1	201	833	
VP_02	2	l	211	62	Selbstreinigendes_Katzenklo.bmp	Tankfüllstand	messen	falsch	unbekannt	222	3	203	1356	
VP_02	2	l	211	21	spannungsgeraet.bmp	Spannung	erzeugen	richtig	unbekannt	221	4	204	979	
VP_02	2	l	211	121	zange.bmp				bekannt	230	1	201	769	
VP_02	2	l	211	46	plattenheber.bmp	heiße Platten	anheben	richtig	unbekannt	221	4	204	1006	
VP_02	2	l	211	26	Huehnereier-Brutautomat.bmp	Automat	Eier ausbrüten	richtig	unbekannt	221	4	204	1229	
VP_02	2	l	211	121	schneebesen.bmp				bekannt	230	1	201	880	
VP_02	2	l	211	121	lineal.bmp				bekannt	230	1	201	700	
VP_02	2	l	211	121	korkenzieher.bmp				bekannt	230	1	201	521	
VP_02	2	l	211	121	raclette-grill.bmp				bekannt	230	4	204	906	
VP_02	2	l	211	31	Kurvenmalgeraet.bmp	Nussöl	pressen	falsch	unbekannt	222	4	204	1151	
VP_02	2	l	211	121	radio.bmp				bekannt	230	1	201	940	
VP_02	2	l	211	30	Grossfisch-Angelkurbel.bmp	Angelschnur	kurbeln	richtig	unbekannt	221	4	204	1166	
VP_02	2	l	211	52	mandelnentferner.bmp	Mandeln	operieren	richtig	unbekannt	221	1	201	1542	
VP_02	2	l	211	90	elektroschockspiel.bmp	Elektroschock	spielen	richtig	unbekannt	221	1	201	1388	
VP_02	2	l	211	121	rasierpinsel.bmp				bekannt	230	1	201	869	
VP_02	2	l	211	74	Brenneisen.bmp	Luftdruck	messen	falsch	unbekannt	222	3	203	957	
VP_02	2	l	211	121	kinderwagen.bmp				bekannt	230	1	201	736	
VP_02	2	l	211	85	Rituelles_Hackmesser.bmp	altes Ritual	hacken	richtig	unbekannt	221	4	204	920	
VP_02	2	l	211	105	dieselstandmessgeraet.bmp	Tonpott	trommeln	falsch	unbekannt	222	4	204	1305	
VP_02	2	l	211	38	Flaschentrockner.bmp	Bleistift	anspitzen	falsch	unbekannt	222	4	204	1203	
VP_02	2	l	211	121	bohrmaschine.bmp				bekannt	230	1	201	776	
VP_02	2	l	211	112	mundsperrer.bmp	Mund	offen halten	richtig	unbekannt	221	4	204	1441	
VP_02	2	l	211	70	Morse-Geraet.bmp	Feldanbau	häckseln	falsch	unbekannt	222	4	204	1612	
VP_02	2	l	211	121	zollstock.bmp				bekannt	230	1	201	749	
VP_02	2	l	211	79	tibetischer_leierkasten.bmp	Leierkasten	klingen	richtig	unbekannt	221	3	203	1536	
VP_02	2	l	211	121	uhr.bmp				bekannt	230	1	201	666	
VP_02	2	l	211	121	buerste.bmp				bekannt	230	1	201	581	
VP_02	2	l	211	121	kamera.bmp				bekannt	230	1	201	738	
VP_02	2	l	211	42	pferdeueberschuh.bmp	Zäpfchen	pressen	falsch	unbekannt	222	3	203	1119	
VP_02	2	l	211	121	nagelfeile.bmp				bekannt	230	1	201	739	
VP_02	2	l	211	8	Eierkarton-Presse.bmp	Tabak	zermahlen	falsch	unbekannt	222	4	204	1182	
VP_02	2	l	211	92	Erzeugt_statische_Ladung.bmp	Musikgerät	stampfen	falsch	unbekannt	222	4	204	2119	
VP_02	2	l	211	121	gitarre.bmp				bekannt	230	1	201	827	
VP_02	2	l	211	121	radiergummi.bmp				bekannt	230	1	201	1302	
VP_02	2	l	211	121	schalter.bmp				bekannt	230	1	201	702	
VP_02	2	l	211	121	kopfhoerer.bmp				bekannt	230	1	201	643	
VP_02	2	l	211	98	Mechanische_Erektionshilfe.bmp	Waffe	werfen	falsch	unbekannt	222	3	203	1451	
VP_02	2	l	211	23	Bandagen-Roller.bmp	Bandage	rollen	richtig	unbekannt	221	4	204	1358	
VP_02	2	l	211	121	dosenoeffner.bmp				bekannt	230	1	201	2282	
VP_02	2	l	211	87	Maiskolben-Entkoerner.bmp	Maiskolben	entkörnen	richtig	unbekannt	221	4	204	1755	
VP_02	2	l	211	121	kehrschaufel.bmp				bekannt	230	1	201	604	
VP_02	2	l	211	121	steckdose.bmp				bekannt	230	1	201	587	
VP_02	2	l	211	121	telefon.bmp				bekannt	230	1	201	830	
VP_02	2	l	211	121	leiter.bmp				bekannt	230	1	201	607	
VP_02	2	l	211	121	naehmaschine.bmp				bekannt	230	1	201	1116	
VP_02	2	l	211	121	saege.bmp				bekannt	230	1	201	557	
VP_02	2	l	211	97	Korkenpresse_2.bmp	Sternenbilder	vermessen	falsch	unbekannt	222	4	204	2115	
