VPNummer	Version	l_r	Wdh	StimID	Bild	Stichwort1	Stichwort2	Bed	bek_unbek	BedTrigger	Taste	Tastencode	RT
VP_24	2	r	211	108	schluesselloch-cutter.bmp	Schlüsselloch	stanzen	richtig	unbekannt	221	2	203	2699	
VP_24	2	r	211	22	anesthesia_inhaler.bmp	Narkosemittel	abgeben	richtig	unbekannt	221	0	0	0	
VP_24	2	r	211	121	schaumloeffel.bmp				bekannt	230	4	201	1131	
VP_24	2	r	211	121	naehmaschine.bmp				bekannt	230	4	201	919	
VP_24	2	r	211	96	kerzenloescher.bmp	Körper	trainieren	falsch	unbekannt	222	4	201	1189	
VP_24	2	r	211	19	Brikettpresse.bmp	Briketts	pressen	richtig	unbekannt	221	3	202	1354	
VP_24	2	r	211	92	Erzeugt_statische_Ladung.bmp	Musikgerät	stampfen	falsch	unbekannt	222	2	203	2341	
VP_24	2	r	211	121	gluehbirne.bmp				bekannt	230	4	201	971	
VP_24	2	r	211	89	planimeter.bmp	Zeichnungen	vermessen	richtig	unbekannt	221	3	202	1544	
VP_24	2	r	211	82	tablettenteiler.bmp	Tabletten	zerteilen	richtig	unbekannt	221	1	204	1278	
VP_24	2	r	211	121	radiergummi.bmp				bekannt	230	4	201	1009	
VP_24	2	r	211	46	plattenheber.bmp	heiße Platten	anheben	richtig	unbekannt	221	0	0	0	
VP_24	2	r	211	121	telefon.bmp				bekannt	230	4	201	622	
VP_24	2	r	211	121	eierschneider.bmp				bekannt	230	4	201	1440	
VP_24	2	r	211	121	aschenbecher.bmp				bekannt	230	4	201	817	
VP_24	2	r	211	121	gabel.bmp				bekannt	230	4	201	577	
VP_24	2	r	211	121	rechen.bmp				bekannt	230	4	201	788	
VP_24	2	r	211	121	fahrrad.bmp				bekannt	230	4	201	1386	
VP_24	2	r	211	121	brille.bmp				bekannt	230	4	201	552	
VP_24	2	r	211	121	kehrschaufel.bmp				bekannt	230	4	201	559	
VP_24	2	r	211	121	klavier.bmp				bekannt	230	4	201	572	
VP_24	2	r	211	121	buerste.bmp				bekannt	230	4	201	498	
VP_24	2	r	211	121	ventilator.bmp				bekannt	230	4	201	728	
VP_24	2	r	211	121	spritze.bmp				bekannt	230	4	201	681	
VP_24	2	r	211	9	Baum-Klettereisen.bmp	Rotation	Ladung erzeugen	falsch	unbekannt	222	2	203	1511	
VP_24	2	r	211	121	kaefig.bmp				bekannt	230	4	201	758	
VP_24	2	r	211	121	trommel.bmp				bekannt	230	4	201	579	
VP_24	2	r	211	20	orgelpfeife.bmp	Orgelton	erzeugen	richtig	unbekannt	221	3	202	1352	
VP_24	2	r	211	69	filar_micrometer.bmp	Schnurlot	absenken	falsch	unbekannt	222	3	202	1354	
VP_24	2	r	211	121	schneebesen.bmp				bekannt	230	4	201	605	
VP_24	2	r	211	56	einkufiger_schlitten.bmp	Schnee	rodeln	richtig	unbekannt	221	3	202	1329	
VP_24	2	r	211	121	zahnbuerste.bmp				bekannt	230	4	201	842	
VP_24	2	r	211	121	foehn.bmp				bekannt	230	4	201	517	
VP_24	2	r	211	88	Ball-Wurfmaschine.bmp	Ball	katapultieren	richtig	unbekannt	221	2	203	1970	
VP_24	2	r	211	121	sieb.bmp				bekannt	230	4	201	569	
VP_24	2	r	211	121	sichel.bmp				bekannt	230	4	201	648	
VP_24	2	r	211	121	trillerpfeife.bmp				bekannt	230	4	201	659	
VP_24	2	r	211	121	kassette.bmp				bekannt	230	4	201	604	
VP_24	2	r	211	72	schneekette.bmp	Geschwindigkeit	ermitteln	falsch	unbekannt	222	3	202	1428	
VP_24	2	r	211	121	sattel.bmp				bekannt	230	4	201	1954	
VP_24	2	r	211	121	besen.bmp				bekannt	230	4	201	643	
VP_24	2	r	211	121	buerostuhl.bmp				bekannt	230	4	201	766	
VP_24	2	r	211	121	schalter.bmp				bekannt	230	4	201	648	
VP_24	2	r	211	94	seilschneider.bmp	Akkordeon	spielen	falsch	unbekannt	222	3	202	1477	
VP_24	2	r	211	121	rasenmaeher.bmp				bekannt	230	4	201	919	
VP_24	2	r	211	121	waage.bmp				bekannt	230	4	201	660	
VP_24	2	r	211	121	nagelfeile.bmp				bekannt	230	4	201	748	
VP_24	2	r	211	121	angel.bmp				bekannt	230	4	201	788	
VP_24	2	r	211	53	toaster.bmp	Toastbrot	rösten	richtig	unbekannt	221	4	201	839	
VP_24	2	r	211	97	Korkenpresse_2.bmp	Sternenbilder	vermessen	falsch	unbekannt	222	2	203	2294	
VP_24	2	r	211	35	karbidlampe.bmp	Knie	fixieren	falsch	unbekannt	222	3	202	1723	
VP_24	2	r	211	121	korkenzieher.bmp				bekannt	230	4	201	879	
VP_24	2	r	211	119	Muenzspender.bmp	Münzen	aufbewahren	richtig	unbekannt	221	1	204	1497	
VP_24	2	r	211	1	galvanometer.bmp	Makkaroni	formen	falsch	unbekannt	222	1	204	1793	
VP_24	2	r	211	107	Windgeschwindigkeitsmesser.bmp	Windgeschwindigkeit	messen	richtig	unbekannt	221	2	203	2386	
VP_24	2	r	211	37	Saemaschine.bmp	Fass	öffnen	falsch	unbekannt	222	2	203	2601	
VP_24	2	r	211	121	buegel.bmp				bekannt	230	4	201	725	
VP_24	2	r	211	121	raclette-grill.bmp				bekannt	230	3	202	1576	
