VPNummer	Version	l_r	Wdh	StimID	Bild	Stichwort1	Stichwort2	Bed	bek_unbek	BedTrigger	Taste	Tastencode	RT
VP_23	1	r	211	121	milchschaeumer.bmp				bekannt	230	4	201	970	
VP_23	1	r	211	121	stempel.bmp				bekannt	230	4	201	685	
VP_23	1	r	211	121	wasserkocher.bmp				bekannt	230	4	201	668	
VP_23	1	r	211	94	seilschneider.bmp	Seil	schneiden	richtig	unbekannt	221	2	203	2371	
VP_23	1	r	211	121	tacker.bmp				bekannt	230	4	201	933	
VP_23	1	r	211	121	kamera.bmp				bekannt	230	4	201	1054	
VP_23	1	r	211	83	hebel_fuer_fassbauer.bmp	Mikroskop-Proben	schneiden	falsch	unbekannt	222	2	203	1374	
VP_23	1	r	211	121	stethoskop.bmp				bekannt	230	4	201	900	
VP_23	1	r	211	36	antizaungurt.bmp	Kuh	vom Zaun abhalten	richtig	unbekannt	221	2	203	1678	
VP_23	1	r	211	121	kompass.bmp				bekannt	230	4	201	1305	
VP_23	1	r	211	121	mikrowelle.bmp				bekannt	230	4	201	794	
VP_23	1	r	211	121	diabolo.bmp				bekannt	230	4	201	1229	
VP_23	1	r	211	121	naehmaschine.bmp				bekannt	230	3	202	922	
VP_23	1	r	211	121	mikrofon.bmp				bekannt	230	4	201	765	
VP_23	1	r	211	24	weinfassoeffner.bmp	Tier	einfangen	falsch	unbekannt	222	3	202	1523	
VP_23	1	r	211	121	handschellen.bmp				bekannt	230	4	201	860	
VP_23	1	r	211	121	klavier.bmp				bekannt	230	4	201	717	
VP_23	1	r	211	47	filmrolle.bmp	Mund	offen halten	falsch	unbekannt	222	1	204	2226	
VP_23	1	r	211	95	Fischwaage.bmp	Fisch	wiegen	richtig	unbekannt	221	2	203	1492	
VP_23	1	r	211	119	Muenzspender.bmp	Kutschrad	anschließen	falsch	unbekannt	222	2	203	1524	
VP_23	1	r	211	45	rasierklingenschaerfer.bmp	Rasierklinge	schärfen	richtig	unbekannt	221	2	203	1673	
VP_23	1	r	211	121	schere.bmp				bekannt	230	4	201	682	
VP_23	1	r	211	80	Buchbinder.bmp	Löcher	bohren	falsch	unbekannt	222	3	202	1286	
VP_23	1	r	211	76	galvanometer_2.bmp	Mandeln	operieren	falsch	unbekannt	222	1	204	1476	
VP_23	1	r	211	121	spritze.bmp				bekannt	230	4	201	676	
VP_23	1	r	211	121	wecker.bmp				bekannt	230	4	201	630	
VP_23	1	r	211	115	wagenradschloss.bmp	Angelschnur	kurbeln	falsch	unbekannt	222	1	204	1513	
VP_23	1	r	211	26	Huehnereier-Brutautomat.bmp	Windgeschwindigkeit	messen	falsch	unbekannt	222	3	202	1677	
VP_23	1	r	211	82	tablettenteiler.bmp	Blumentopf	sich selbst wässern	falsch	unbekannt	222	2	203	1475	
VP_23	1	r	211	121	buerste.bmp				bekannt	230	4	201	1156	
VP_23	1	r	211	121	giesskanne.bmp				bekannt	230	4	201	767	
VP_23	1	r	211	81	korkenpresse.bmp	Elektroschock	spielen	falsch	unbekannt	222	1	204	1260	
VP_23	1	r	211	77	tierfalle.bmp	Maiskolben	entkörnen	falsch	unbekannt	222	1	204	1203	
VP_23	1	r	211	121	trichter.bmp				bekannt	230	4	201	1170	
VP_23	1	r	211	121	schaumloeffel.bmp				bekannt	230	4	201	609	
VP_23	1	r	211	121	kopfhoerer.bmp				bekannt	230	4	201	620	
VP_23	1	r	211	88	Ball-Wurfmaschine.bmp	Radiergummi	mit Strom betreiben	falsch	unbekannt	222	2	203	1508	
VP_23	1	r	211	121	uhr.bmp				bekannt	230	4	201	825	
VP_23	1	r	211	121	brille.bmp				bekannt	230	4	201	862	
VP_23	1	r	211	63	pleximeter.bmp	Körper	untersuchen	richtig	unbekannt	221	1	204	1520	
VP_23	1	r	211	5	mausefalle.bmp	Mausefalle	zuschnappen	richtig	unbekannt	221	1	204	2528	
VP_23	1	r	211	121	locher.bmp				bekannt	230	4	201	660	
VP_23	1	r	211	121	kuchenform.bmp				bekannt	230	4	201	729	
VP_23	1	r	211	54	steigbuegel.bmp	Stromstärke	messen	falsch	unbekannt	222	1	204	1097	
VP_23	1	r	211	121	radiergummi.bmp				bekannt	230	4	201	1077	
VP_23	1	r	211	61	schwimmer.bmp	Angel	Köder markieren	richtig	unbekannt	221	2	203	1757	
VP_23	1	r	211	121	fernseher.bmp				bekannt	230	4	201	679	
VP_23	1	r	211	93	Kuenstliches Herz.bmp	Herz	durch Maschine ersetzen	richtig	unbekannt	221	1	204	1604	
VP_23	1	r	211	121	tesaroller.bmp				bekannt	230	4	201	863	
