VPNummer	Version	l_r	Wdh	StimID	Bild	Stichwort1	Stichwort2	Bed	bek_unbek	BedTrigger	Taste	Tastencode	RT
VP_11	1	r	211	121	lampe.bmp				bekannt	230	4	201	1322	
VP_11	1	r	211	26	Huehnereier-Brutautomat.bmp	Windgeschwindigkeit	messen	falsch	unbekannt	222	3	202	1818	
VP_11	1	r	211	121	wasserkocher.bmp				bekannt	230	4	201	706	
VP_11	1	r	211	121	thermometer.bmp				bekannt	230	4	201	988	
VP_11	1	r	211	66	Buecher-Offenhalter.bmp	Buch	offen halten	richtig	unbekannt	221	1	204	1924	
VP_11	1	r	211	63	pleximeter.bmp	Körper	untersuchen	richtig	unbekannt	221	1	204	2141	
VP_11	1	r	211	121	koffer.bmp				bekannt	230	4	201	778	
VP_11	1	r	211	40	kimkim.bmp	Tonpott	trommeln	richtig	unbekannt	221	3	202	1702	
VP_11	1	r	211	121	waschmaschine.bmp				bekannt	230	4	201	715	
VP_11	1	r	211	41	Sprengstoff-Zuender.bmp	Sprengstoffexplosion	auslösen	richtig	unbekannt	221	2	203	2155	
VP_11	1	r	211	121	axt.bmp				bekannt	230	4	201	976	
VP_11	1	r	211	121	kassette.bmp				bekannt	230	4	201	796	
VP_11	1	r	211	121	tischtennisschlaeger.bmp				bekannt	230	4	201	763	
VP_11	1	r	211	94	seilschneider.bmp	Seil	schneiden	richtig	unbekannt	221	3	202	2094	
VP_11	1	r	211	102	Handzentrifuge.bmp	von Hand	zentrifugieren	richtig	unbekannt	221	2	203	2962	
VP_11	1	r	211	121	besen.bmp				bekannt	230	4	201	1194	
VP_11	1	r	211	121	gabel.bmp				bekannt	230	4	201	770	
VP_11	1	r	211	121	waschbecken.bmp				bekannt	230	4	201	832	
VP_11	1	r	211	121	gewehr.bmp				bekannt	230	4	201	777	
VP_11	1	r	211	62	Selbstreinigendes_Katzenklo.bmp	Katzenklo	sich selbst reinigen	richtig	unbekannt	221	3	202	2935	
VP_11	1	r	211	121	handruehrgeraet.bmp				bekannt	230	4	201	1653	
VP_11	1	r	211	121	sparschwein.bmp				bekannt	230	4	201	608	
VP_11	1	r	211	17	grammophonnadel.bmp	Ball	katapultieren	falsch	unbekannt	222	2	203	1959	
VP_11	1	r	211	27	Korngarbengreifer.bmp	Treibhaus	heizen	falsch	unbekannt	222	4	201	1875	
VP_11	1	r	211	121	reibe.bmp				bekannt	230	4	201	949	
VP_11	1	r	211	68	Roemisches_Senklot.bmp	Schnurlot	absenken	richtig	unbekannt	221	1	204	2622	
VP_11	1	r	211	121	buegeleisen.bmp				bekannt	230	4	201	850	
VP_11	1	r	211	90	elektroschockspiel.bmp	Weinfass	Loch einschlagen	falsch	unbekannt	222	2	203	2501	
VP_11	1	r	211	121	kinderwagen.bmp				bekannt	230	4	201	520	
VP_11	1	r	211	121	taschenmesser.bmp				bekannt	230	4	201	628	
VP_11	1	r	211	121	aschenbecher.bmp				bekannt	230	4	201	796	
VP_11	1	r	211	53	toaster.bmp	Autobatterie	Spannung testen	falsch	unbekannt	222	3	202	2353	
VP_11	1	r	211	121	maulschluessel.bmp				bekannt	230	4	201	558	
VP_11	1	r	211	121	zollstock.bmp				bekannt	230	4	201	672	
VP_11	1	r	211	15	mikroskop.bmp	Pflanzenteile	vergrößern	richtig	unbekannt	221	1	204	2680	
VP_11	1	r	211	60	Telegraphier-Geraet.bmp	Toastbrot	rösten	falsch	unbekannt	222	2	203	1892	
VP_11	1	r	211	48	Flammenwerfer-Aufsatz.bmp	Uhrzeit	anzeigen	falsch	unbekannt	222	0	0	0	
VP_11	1	r	211	121	buegel.bmp				bekannt	230	4	201	779	
VP_11	1	r	211	104	ninjasterne.bmp	Waffe	werfen	richtig	unbekannt	221	2	203	1729	
VP_11	1	r	211	99	heliotrop.bmp	Streckenmaß	Sonnenlicht nutzen	richtig	unbekannt	221	2	203	1941	
VP_11	1	r	211	54	steigbuegel.bmp	Stromstärke	messen	falsch	unbekannt	222	2	203	2001	
VP_11	1	r	211	121	wecker.bmp				bekannt	230	4	201	612	
VP_11	1	r	211	61	schwimmer.bmp	Angel	Köder markieren	richtig	unbekannt	221	2	203	2108	
VP_11	1	r	211	49	mikrotom.bmp	heiße Platten	anheben	falsch	unbekannt	222	2	203	1812	
