VPNummer	Version	l_r	Wdh	StimID	Bild	Stichwort1	Stichwort2	Bed	bek_unbek	BedTrigger	Taste	Tastencode	RT
VP_06	2	l	211	25	cork_inserter.bmp	Flaschenkorken	einführen	richtig	unbekannt	221	0	0	0	
VP_06	2	l	211	73	mechanisches_tachometer.bmp	Mausefalle	zuschnappen	falsch	unbekannt	222	0	0	0	
VP_06	2	l	211	105	dieselstandmessgeraet.bmp	Tonpott	trommeln	falsch	unbekannt	222	0	0	0	
VP_06	2	l	211	121	sieb.bmp				bekannt	230	0	0	0	
VP_06	2	l	211	121	kaffeemaschine.bmp				bekannt	230	0	0	0	
VP_06	2	l	211	121	waschmaschine.bmp				bekannt	230	1	201	1129	
VP_06	2	l	211	121	schraubenzieher.bmp				bekannt	230	4	204	2197	
VP_06	2	l	211	121	handy.bmp				bekannt	230	1	201	879	
VP_06	2	l	211	104	ninjasterne.bmp	elektrische Spannung	prüfen	falsch	unbekannt	222	3	203	2029	
VP_06	2	l	211	121	kuchenform.bmp				bekannt	230	1	201	1159	
VP_06	2	l	211	121	naehmaschine.bmp				bekannt	230	1	201	913	
VP_06	2	l	211	101	pianostimmgeraet.bmp	Eierkarton	pressen	falsch	unbekannt	222	3	203	1503	
VP_06	2	l	211	49	mikrotom.bmp	Mikroskop-Proben	schneiden	richtig	unbekannt	221	1	201	1781	
VP_06	2	l	211	121	dosenoeffner.bmp				bekannt	230	1	201	1276	
VP_06	2	l	211	11	Elektro-Akkordeon.bmp	Seil	schneiden	falsch	unbekannt	222	4	204	1320	
VP_06	2	l	211	102	Handzentrifuge.bmp	Lieferungen	abzählen	falsch	unbekannt	222	4	204	1319	
VP_06	2	l	211	121	trichter.bmp				bekannt	230	1	201	833	
VP_06	2	l	211	121	eierschneider.bmp				bekannt	230	1	201	1059	
VP_06	2	l	211	6	Goldmuenzen-Waage.bmp	Farbe	vom Fenster abschleifen	falsch	unbekannt	222	1	201	1858	
VP_06	2	l	211	33	Zaepfchenpresse.bmp	Unkraut	jäten	falsch	unbekannt	222	1	201	1919	
VP_06	2	l	211	121	saege.bmp				bekannt	230	1	201	951	
VP_06	2	l	211	121	trillerpfeife.bmp				bekannt	230	1	201	719	
VP_06	2	l	211	121	gabel.bmp				bekannt	230	1	201	544	
VP_06	2	l	211	121	regenschirm.bmp				bekannt	230	1	201	550	
VP_06	2	l	211	10	schreibmaschine.bmp	Pferdehuf	Halt geben	falsch	unbekannt	222	4	204	1371	
