VPNummer	Version	l_r	Wdh	StimID	Bild	Stichwort1	Stichwort2	Bed	bek_unbek	BedTrigger	Taste	Tastencode	RT
VP_09	1	l	211	121	gabel.bmp				bekannt	230	1	201	597	
VP_09	1	l	211	121	klavier.bmp				bekannt	230	1	201	707	
VP_09	1	l	211	121	pfeife.bmp				bekannt	230	1	201	576	
VP_09	1	l	211	85	Rituelles_Hackmesser.bmp	Spannung	erzeugen	falsch	unbekannt	222	4	204	1135	
VP_09	1	l	211	57	Nussknacker.bmp	Ziegelsteine	formen	falsch	unbekannt	222	3	203	1550	
VP_09	1	l	211	52	mandelnentferner.bmp	Film	aufspulen	falsch	unbekannt	222	4	204	1281	
VP_09	1	l	211	121	steckdose.bmp				bekannt	230	1	201	621	
VP_09	1	l	211	66	Buecher-Offenhalter.bmp	Buch	offen halten	richtig	unbekannt	221	4	204	1018	
VP_09	1	l	211	44	Nussoelpressmaschine.bmp	Nussöl	pressen	richtig	unbekannt	221	2	202	1990	
VP_09	1	l	211	121	rechen.bmp				bekannt	230	1	201	1271	
VP_09	1	l	211	50	Glasresonanz-Cello.bmp	Kork	flach pressen	falsch	unbekannt	222	3	203	2163	
VP_09	1	l	211	104	ninjasterne.bmp	Waffe	werfen	richtig	unbekannt	221	4	204	2383	
VP_09	1	l	211	121	naehmaschine.bmp				bekannt	230	1	201	845	
VP_09	1	l	211	86	Historische_Waschmaschine.bmp	Türgelenk	Feuer überstehen	falsch	unbekannt	222	2	202	1932	
VP_09	1	l	211	12	trimmdichgeraet.bmp	Körper	trainieren	richtig	unbekannt	221	4	204	2240	
VP_09	1	l	211	9	Baum-Klettereisen.bmp	Baum	erklettern	richtig	unbekannt	221	4	204	2240	
VP_09	1	l	211	31	Kurvenmalgeraet.bmp	Kurven	malen	richtig	unbekannt	221	4	204	1866	
VP_09	1	l	211	121	tacker.bmp				bekannt	230	1	201	616	
VP_09	1	l	211	121	uhr.bmp				bekannt	230	1	201	371	
VP_09	1	l	211	121	gewehr.bmp				bekannt	230	1	201	533	
VP_09	1	l	211	121	kassette.bmp				bekannt	230	1	201	632	
VP_09	1	l	211	121	trommel.bmp				bekannt	230	1	201	502	
VP_09	1	l	211	100	Luftdruckmessgeraete.bmp	Luftdruck	messen	richtig	unbekannt	221	3	203	2714	
