VPNummer	Version	l_r	Wdh	StimID	Bild	Stichwort1	Stichwort2	Bed	bek_unbek	BedTrigger	Taste	Tastencode	RT
VP_12	2	r	211	121	steckdose.bmp				bekannt	230	4	201	1393	
VP_12	2	r	211	121	trillerpfeife.bmp				bekannt	230	4	201	962	
VP_12	2	r	211	121	eierschneider.bmp				bekannt	230	4	201	1143	
VP_12	2	r	211	121	klobuerste.bmp				bekannt	230	4	201	847	
VP_12	2	r	211	5	mausefalle.bmp	Brillenglas	zuschneiden	falsch	unbekannt	222	1	204	1913	
VP_12	2	r	211	121	buerostuhl.bmp				bekannt	230	4	201	886	
VP_12	2	r	211	95	Fischwaage.bmp	Herz	durch Maschine ersetzen	falsch	unbekannt	222	1	204	1650	
VP_12	2	r	211	112	mundsperrer.bmp	Mund	offen halten	richtig	unbekannt	221	1	204	2971	
VP_12	2	r	211	26	Huehnereier-Brutautomat.bmp	Automat	Eier ausbrüten	richtig	unbekannt	221	0	0	0	
VP_12	2	r	211	121	ventilator.bmp				bekannt	230	4	201	959	
VP_12	2	r	211	121	kinderwagen.bmp				bekannt	230	4	201	985	
VP_12	2	r	211	121	sieb.bmp				bekannt	230	4	201	959	
VP_12	2	r	211	25	cork_inserter.bmp	Flaschenkorken	einführen	richtig	unbekannt	221	1	204	1047	
VP_12	2	r	211	121	sparschwein.bmp				bekannt	230	4	201	1103	
VP_12	2	r	211	117	Selbstwaessernder_Blumentopf.bmp	Blumentopf	sich selbst wässern	richtig	unbekannt	221	1	204	1819	
VP_12	2	r	211	121	naehmaschine.bmp				bekannt	230	4	201	2058	
VP_12	2	r	211	121	kuchenform.bmp				bekannt	230	4	201	724	
VP_12	2	r	211	121	hanteln.bmp				bekannt	230	4	201	915	
VP_12	2	r	211	34	dosenoeffner_fuer_faesser.bmp	Pflanzenteile	vergrößern	falsch	unbekannt	222	1	204	2728	
VP_12	2	r	211	80	Buchbinder.bmp	Buch	binden	richtig	unbekannt	221	1	204	1808	
VP_12	2	r	211	121	kuechenmaschine.bmp				bekannt	230	4	201	879	
VP_12	2	r	211	23	Bandagen-Roller.bmp	Bandage	rollen	richtig	unbekannt	221	0	0	0	
VP_12	2	r	211	53	toaster.bmp	Toastbrot	rösten	richtig	unbekannt	221	1	204	1497	
VP_12	2	r	211	37	Saemaschine.bmp	Fass	öffnen	falsch	unbekannt	222	1	204	798	
VP_12	2	r	211	88	Ball-Wurfmaschine.bmp	Ball	katapultieren	richtig	unbekannt	221	1	204	1076	
VP_12	2	r	211	121	gluehbirne.bmp				bekannt	230	4	201	745	
VP_12	2	r	211	121	schluessel.bmp				bekannt	230	4	201	578	
VP_12	2	r	211	115	wagenradschloss.bmp	Kutschrad	anschließen	richtig	unbekannt	221	1	204	791	
VP_12	2	r	211	121	pfannenwender.bmp				bekannt	230	4	201	736	
VP_12	2	r	211	121	schaufel.bmp				bekannt	230	4	201	926	
VP_12	2	r	211	43	Bleistiftspitzer.bmp	Angel	Köder markieren	falsch	unbekannt	222	1	204	1882	
VP_12	2	r	211	24	weinfassoeffner.bmp	Weinfass	Loch einschlagen	richtig	unbekannt	221	0	0	0	
VP_12	2	r	211	121	hammer.bmp				bekannt	230	4	201	1594	
VP_12	2	r	211	61	schwimmer.bmp	Baum	erklettern	falsch	unbekannt	222	4	201	2120	
VP_12	2	r	211	121	spritze.bmp				bekannt	230	4	201	1052	
VP_12	2	r	211	2	nudelmaschine.bmp	Kuh	vom Zaun abhalten	falsch	unbekannt	222	1	204	1162	
VP_12	2	r	211	3	Knochensaege.bmp	Streckenmaß	Sonnenlicht nutzen	falsch	unbekannt	222	1	204	2064	
VP_12	2	r	211	75	Tabakschneider.bmp	Flaschen	trocknen	falsch	unbekannt	222	1	204	1419	
VP_12	2	r	211	65	drahtbieger.bmp	Bergbaustollen	beleuchten	falsch	unbekannt	222	1	204	1320	
VP_12	2	r	211	121	bohrmaschine.bmp				bekannt	230	4	201	882	
VP_12	2	r	211	121	tacker.bmp				bekannt	230	4	201	810	
VP_12	2	r	211	111	Vakuumpumpe.bmp	Luft	abpumpen	richtig	unbekannt	221	1	204	1753	
VP_12	2	r	211	97	Korkenpresse_2.bmp	Sternenbilder	vermessen	falsch	unbekannt	222	1	204	1352	
VP_12	2	r	211	121	gewehr.bmp				bekannt	230	4	201	1274	
VP_12	2	r	211	121	sattel.bmp				bekannt	230	4	201	1457	
VP_12	2	r	211	121	handy.bmp				bekannt	230	4	201	691	
VP_12	2	r	211	21	spannungsgeraet.bmp	Spannung	erzeugen	richtig	unbekannt	221	2	203	1672	
VP_12	2	r	211	121	flaschenoeffner.bmp				bekannt	230	4	201	1127	
VP_12	2	r	211	121	tischtennisschlaeger.bmp				bekannt	230	4	201	966	
VP_12	2	r	211	92	Erzeugt_statische_Ladung.bmp	Musikgerät	stampfen	falsch	unbekannt	222	2	203	1991	
VP_12	2	r	211	81	korkenpresse.bmp	Kork	flach pressen	richtig	unbekannt	221	1	204	1763	
VP_12	2	r	211	29	4erbohrer.bmp	Löcher	bohren	richtig	unbekannt	221	0	0	0	
VP_12	2	r	211	121	schere.bmp				bekannt	230	4	201	906	
VP_12	2	r	211	121	handruehrgeraet.bmp				bekannt	230	4	201	689	
VP_12	2	r	211	55	feuertuergelenk.bmp	Türgelenk	Feuer überstehen	richtig	unbekannt	221	4	201	863	
VP_12	2	r	211	121	klavier.bmp				bekannt	230	4	201	1147	
VP_12	2	r	211	48	Flammenwerfer-Aufsatz.bmp	Waffe	entflammen	richtig	unbekannt	221	1	204	900	
VP_12	2	r	211	121	waage.bmp				bekannt	230	4	201	836	
VP_12	2	r	211	57	Nussknacker.bmp	Nüsse	aufbrechen	richtig	unbekannt	221	2	203	1309	
VP_12	2	r	211	40	kimkim.bmp	Piano	stimmen	falsch	unbekannt	222	1	204	1294	
