VPNummer	Version	l_r	Wdh	StimID	Bild	Stichwort1	Stichwort2	Bed	bek_unbek	BedTrigger	Taste	Tastencode	RT
VP_17	1	l	211	121	tesaroller.bmp				bekannt	230	1	201	1416	
VP_17	1	l	211	121	lineal.bmp				bekannt	230	1	201	731	
VP_17	1	l	211	56	einkufiger_schlitten.bmp	Dampf	zerstäuben	falsch	unbekannt	222	4	204	1384	
VP_17	1	l	211	121	zange.bmp				bekannt	230	1	201	797	
VP_17	1	l	211	121	regenschirm.bmp				bekannt	230	1	201	621	
VP_17	1	l	211	121	schalter.bmp				bekannt	230	1	201	625	
VP_17	1	l	211	12	trimmdichgeraet.bmp	Körper	trainieren	richtig	unbekannt	221	4	204	1101	
VP_17	1	l	211	38	Flaschentrockner.bmp	Flaschen	trocknen	richtig	unbekannt	221	4	204	1407	
VP_17	1	l	211	111	Vakuumpumpe.bmp	Briketts	pressen	falsch	unbekannt	222	4	204	1176	
VP_17	1	l	211	78	Messerschleifer.bmp	Schritte	vergrößern	falsch	unbekannt	222	3	203	1246	
VP_17	1	l	211	121	gluehbirne.bmp				bekannt	230	1	201	635	
VP_17	1	l	211	121	schluessel.bmp				bekannt	230	1	201	718	
VP_17	1	l	211	121	fueller.bmp				bekannt	230	1	201	1173	
VP_17	1	l	211	42	pferdeueberschuh.bmp	Pferdehuf	Halt geben	richtig	unbekannt	221	4	204	1464	
VP_17	1	l	211	6	Goldmuenzen-Waage.bmp	Goldmünzen	wiegen	richtig	unbekannt	221	3	203	883	
VP_17	1	l	211	54	steigbuegel.bmp	Stromstärke	messen	falsch	unbekannt	222	4	204	1748	
VP_17	1	l	211	121	dosenoeffner.bmp				bekannt	230	1	201	1110	
VP_17	1	l	211	62	Selbstreinigendes_Katzenklo.bmp	Katzenklo	sich selbst reinigen	richtig	unbekannt	221	3	203	1162	
VP_17	1	l	211	121	gitarre.bmp				bekannt	230	1	201	630	
VP_17	1	l	211	121	pfeife.bmp				bekannt	230	1	201	462	
VP_17	1	l	211	121	foehn.bmp				bekannt	230	1	201	495	
VP_17	1	l	211	22	anesthesia_inhaler.bmp	Nüsse	aufbrechen	falsch	unbekannt	222	4	204	1345	
VP_17	1	l	211	121	steckdose.bmp				bekannt	230	1	201	633	
VP_17	1	l	211	75	Tabakschneider.bmp	Tabak	zermahlen	richtig	unbekannt	221	3	203	1016	
VP_17	1	l	211	121	kehrschaufel.bmp				bekannt	230	1	201	671	
VP_17	1	l	211	121	sattel.bmp				bekannt	230	1	201	945	
VP_17	1	l	211	84	pferdeschuh.bmp	Luft	abpumpen	falsch	unbekannt	222	4	204	989	
VP_17	1	l	211	21	spannungsgeraet.bmp	Fußstütze	reiten	falsch	unbekannt	222	4	204	892	
VP_17	1	l	211	121	schraubenzieher.bmp				bekannt	230	1	201	549	
VP_17	1	l	211	121	puerierstab.bmp				bekannt	230	1	201	610	
