VPNummer	Version	l_r	Wdh	StimID	Bild	Stichwort1	Stichwort2	Bed	bek_unbek	BedTrigger	Taste	Tastencode	RT
VP_10	2	l	211	53	toaster.bmp	Toastbrot	rösten	richtig	unbekannt	221	3	203	1413	
VP_10	2	l	211	121	sparschwein.bmp				bekannt	230	1	201	829	
VP_10	2	l	211	121	thermometer.bmp				bekannt	230	1	201	589	
VP_10	2	l	211	121	puerierstab.bmp				bekannt	230	1	201	872	
VP_10	2	l	211	121	raclette-grill.bmp				bekannt	230	1	201	649	
VP_10	2	l	211	54	steigbuegel.bmp	Fußstütze	reiten	richtig	unbekannt	221	3	203	1107	
VP_10	2	l	211	121	rasierpinsel.bmp				bekannt	230	1	201	943	
VP_10	2	l	211	121	lineal.bmp				bekannt	230	1	201	777	
VP_10	2	l	211	100	Luftdruckmessgeraete.bmp	Knochen	sägen	falsch	unbekannt	222	3	203	1224	
VP_10	2	l	211	121	korkenzieher.bmp				bekannt	230	1	201	709	
VP_10	2	l	211	26	Huehnereier-Brutautomat.bmp	Automat	Eier ausbrüten	richtig	unbekannt	221	2	202	1249	
VP_10	2	l	211	121	axt.bmp				bekannt	230	1	201	835	
VP_10	2	l	211	121	hacke.bmp				bekannt	230	1	201	577	
VP_10	2	l	211	121	stempel.bmp				bekannt	230	1	201	715	
VP_10	2	l	211	121	brecheisen.bmp				bekannt	230	3	203	1565	
VP_10	2	l	211	121	kasse.bmp				bekannt	230	1	201	1017	
VP_10	2	l	211	121	kompass.bmp				bekannt	230	1	201	872	
VP_10	2	l	211	121	trompete.bmp				bekannt	230	1	201	580	
VP_10	2	l	211	109	ziegelformer.bmp	Ziegelsteine	formen	richtig	unbekannt	221	3	203	1133	
VP_10	2	l	211	50	Glasresonanz-Cello.bmp	Glaskörper	musizieren	richtig	unbekannt	221	4	204	1206	
VP_10	2	l	211	18	glasschneider.bmp	Glas	schneiden	richtig	unbekannt	221	3	203	1431	
VP_10	2	l	211	39	Thermopneumatische_Uhr.bmp	Körper	untersuchen	falsch	unbekannt	222	3	203	1586	
VP_10	2	l	211	121	kuchenform.bmp				bekannt	230	1	201	721	
VP_10	2	l	211	121	handruehrgeraet.bmp				bekannt	230	1	201	578	
VP_10	2	l	211	121	waschbecken.bmp				bekannt	230	1	201	754	
VP_10	2	l	211	78	Messerschleifer.bmp	Messer	schleifen	richtig	unbekannt	221	1	201	1476	
VP_10	2	l	211	121	maulschluessel.bmp				bekannt	230	1	201	767	
VP_10	2	l	211	121	kaefig.bmp				bekannt	230	1	201	668	
VP_10	2	l	211	52	mandelnentferner.bmp	Mandeln	operieren	richtig	unbekannt	221	3	203	1218	
VP_10	2	l	211	121	wasserkocher.bmp				bekannt	230	1	201	585	
VP_10	2	l	211	35	karbidlampe.bmp	Knie	fixieren	falsch	unbekannt	222	3	203	1368	
VP_10	2	l	211	121	gabel.bmp				bekannt	230	1	201	613	
VP_10	2	l	211	110	Becher-Grammophon.bmp	Becher	Schall auffangen	richtig	unbekannt	221	3	203	1291	
VP_10	2	l	211	121	waschmaschine.bmp				bekannt	230	1	201	738	
VP_10	2	l	211	3	Knochensaege.bmp	Streckenmaß	Sonnenlicht nutzen	falsch	unbekannt	222	4	204	1427	
VP_10	2	l	211	121	brille.bmp				bekannt	230	1	201	654	
VP_10	2	l	211	121	salzstreuer.bmp				bekannt	230	1	201	547	
VP_10	2	l	211	121	kopfhoerer.bmp				bekannt	230	1	201	608	
VP_10	2	l	211	121	eierschneider.bmp				bekannt	230	1	201	659	
VP_10	2	l	211	81	korkenpresse.bmp	Kork	flach pressen	richtig	unbekannt	221	1	201	1772	
VP_10	2	l	211	12	trimmdichgeraet.bmp	Buch	offen halten	falsch	unbekannt	222	3	203	1551	
VP_10	2	l	211	121	sieb.bmp				bekannt	230	1	201	1043	
VP_10	2	l	211	121	steckdose.bmp				bekannt	230	1	201	476	
VP_10	2	l	211	121	zirkel.bmp				bekannt	230	1	201	680	
VP_10	2	l	211	121	nudelholz.bmp				bekannt	230	1	201	457	
VP_10	2	l	211	121	trichter.bmp				bekannt	230	1	201	450	
VP_10	2	l	211	111	Vakuumpumpe.bmp	Luft	abpumpen	richtig	unbekannt	221	3	203	1252	
VP_10	2	l	211	121	pfannenwender.bmp				bekannt	230	1	201	815	
VP_10	2	l	211	121	uhr.bmp				bekannt	230	1	201	598	
VP_10	2	l	211	58	elektrisches_radiergummi.bmp	Radiergummi	mit Strom betreiben	richtig	unbekannt	221	3	203	1498	
VP_10	2	l	211	121	lampe.bmp				bekannt	230	1	201	1764	
VP_10	2	l	211	121	taschenmesser.bmp				bekannt	230	1	201	901	
VP_10	2	l	211	77	tierfalle.bmp	Tier	einfangen	richtig	unbekannt	221	3	203	2186	
VP_10	2	l	211	121	mikrowelle.bmp				bekannt	230	1	201	543	
VP_10	2	l	211	121	schalter.bmp				bekannt	230	1	201	527	
VP_10	2	l	211	121	buegel.bmp				bekannt	230	1	201	1445	
VP_10	2	l	211	28	Briefwaage.bmp	Brief	wiegen	richtig	unbekannt	221	4	204	1423	
VP_10	2	l	211	101	pianostimmgeraet.bmp	Eierkarton	pressen	falsch	unbekannt	222	1	201	1181	
VP_10	2	l	211	121	feuerzeug.bmp				bekannt	230	1	201	733	
VP_10	2	l	211	121	rechen.bmp				bekannt	230	1	201	676	
VP_10	2	l	211	120	loetlampe.bmp	Brenner	löten	richtig	unbekannt	221	4	204	1252	
VP_10	2	l	211	121	zange.bmp				bekannt	230	1	201	751	
VP_10	2	l	211	31	Kurvenmalgeraet.bmp	Nussöl	pressen	falsch	unbekannt	222	4	204	1338	
VP_10	2	l	211	98	Mechanische_Erektionshilfe.bmp	Waffe	werfen	falsch	unbekannt	222	4	204	1537	
VP_10	2	l	211	121	tischtennisschlaeger.bmp				bekannt	230	1	201	845	
VP_10	2	l	211	115	wagenradschloss.bmp	Kutschrad	anschließen	richtig	unbekannt	221	2	202	1124	
VP_10	2	l	211	75	Tabakschneider.bmp	Flaschen	trocknen	falsch	unbekannt	222	2	202	1713	
VP_10	2	l	211	95	Fischwaage.bmp	Herz	durch Maschine ersetzen	falsch	unbekannt	222	3	203	1115	
VP_10	2	l	211	121	radiergummi.bmp				bekannt	230	4	204	1265	
VP_10	2	l	211	121	schere.bmp				bekannt	230	1	201	774	
VP_10	2	l	211	121	anker.bmp				bekannt	230	1	201	890	
VP_10	2	l	211	121	gluehbirne.bmp				bekannt	230	1	201	561	
VP_10	2	l	211	114	Sonnenlichtsintensitaetsmesser.bmp	Sonnenlicht	Intensität messen	richtig	unbekannt	221	3	203	1247	
VP_10	2	l	211	121	reibe.bmp				bekannt	230	1	201	693	
VP_10	2	l	211	121	spritze.bmp				bekannt	230	1	201	1231	
VP_10	2	l	211	121	mikrofon.bmp				bekannt	230	1	201	828	
VP_10	2	l	211	121	kamm.bmp				bekannt	230	1	201	547	
VP_10	2	l	211	121	dosenoeffner.bmp				bekannt	230	1	201	1101	
VP_10	2	l	211	121	milchschaeumer.bmp				bekannt	230	1	201	581	
VP_10	2	l	211	49	mikrotom.bmp	Mikroskop-Proben	schneiden	richtig	unbekannt	221	3	203	1307	
VP_10	2	l	211	121	trommel.bmp				bekannt	230	1	201	838	
VP_10	2	l	211	33	Zaepfchenpresse.bmp	Unkraut	jäten	falsch	unbekannt	222	4	204	1252	
VP_10	2	l	211	121	angel.bmp				bekannt	230	1	201	1013	
VP_10	2	l	211	47	filmrolle.bmp	Film	aufspulen	richtig	unbekannt	221	1	201	990	
VP_10	2	l	211	34	dosenoeffner_fuer_faesser.bmp	Pflanzenteile	vergrößern	falsch	unbekannt	222	3	203	1357	
VP_10	2	l	211	121	diabolo.bmp				bekannt	230	1	201	789	
VP_10	2	l	211	69	filar_micrometer.bmp	Schnurlot	absenken	falsch	unbekannt	222	3	203	1408	
VP_10	2	l	211	113	Autobatterie-Spannungstester.bmp	Autobatterie	Spannung testen	richtig	unbekannt	221	3	203	1235	
VP_10	2	l	211	87	Maiskolben-Entkoerner.bmp	Maiskolben	entkörnen	richtig	unbekannt	221	3	203	1029	
VP_10	2	l	211	19	Brikettpresse.bmp	Briketts	pressen	richtig	unbekannt	221	3	203	2009	
VP_10	2	l	211	121	pfeife.bmp				bekannt	230	1	201	832	
VP_10	2	l	211	45	rasierklingenschaerfer.bmp	Kurven	malen	falsch	unbekannt	222	4	204	1325	
VP_10	2	l	211	16	krawattenaufhaenger.bmp	Krawatten	aufhängen	richtig	unbekannt	221	4	204	883	
VP_10	2	l	211	121	buerste.bmp				bekannt	230	1	201	520	
VP_10	2	l	211	121	fueller.bmp				bekannt	230	1	201	976	
VP_10	2	l	211	117	Selbstwaessernder_Blumentopf.bmp	Blumentopf	sich selbst wässern	richtig	unbekannt	221	3	203	1882	
VP_10	2	l	211	121	bohrmaschine.bmp				bekannt	230	1	201	699	
VP_10	2	l	211	48	Flammenwerfer-Aufsatz.bmp	Waffe	entflammen	richtig	unbekannt	221	3	203	967	
VP_10	2	l	211	24	weinfassoeffner.bmp	Weinfass	Loch einschlagen	richtig	unbekannt	221	4	204	1250	
VP_10	2	l	211	43	Bleistiftspitzer.bmp	Angel	Köder markieren	falsch	unbekannt	222	4	204	922	
VP_10	2	l	211	30	Grossfisch-Angelkurbel.bmp	Angelschnur	kurbeln	richtig	unbekannt	221	4	204	1945	
VP_10	2	l	211	121	handschellen.bmp				bekannt	230	1	201	717	
VP_10	2	l	211	72	schneekette.bmp	Geschwindigkeit	ermitteln	falsch	unbekannt	222	3	203	1845	
VP_10	2	l	211	83	hebel_fuer_fassbauer.bmp	Fass	anheben	richtig	unbekannt	221	3	203	979	
VP_10	2	l	211	32	radiofrequenzeinsteller.bmp	Erektion	helfen	falsch	unbekannt	222	4	204	737	
VP_10	2	l	211	108	schluesselloch-cutter.bmp	Schlüsselloch	stanzen	richtig	unbekannt	221	4	204	636	
VP_10	2	l	211	121	regenschirm.bmp				bekannt	230	1	201	504	
VP_10	2	l	211	121	tesaroller.bmp				bekannt	230	1	201	607	
VP_10	2	l	211	7	Knie-Schraubstock.bmp	Buchstaben	tippen	falsch	unbekannt	222	3	203	1295	
VP_10	2	l	211	71	Stampf-Fiedel.bmp	Goldmünzen	wiegen	falsch	unbekannt	222	3	203	860	
