VPNummer	Version	l_r	Wdh	StimID	Bild	Stichwort1	Stichwort2	Bed	bek_unbek	BedTrigger	Taste	Tastencode	RT
VP_07	1	r	211	63	pleximeter.bmp	Körper	untersuchen	richtig	unbekannt	221	1	204	1344	
VP_07	1	r	211	81	korkenpresse.bmp	Elektroschock	spielen	falsch	unbekannt	222	2	203	1432	
VP_07	1	r	211	121	naehmaschine.bmp				bekannt	230	4	201	990	
VP_07	1	r	211	121	wecker.bmp				bekannt	230	4	201	781	
VP_07	1	r	211	113	Autobatterie-Spannungstester.bmp	Becher	Schall auffangen	falsch	unbekannt	222	1	204	1026	
VP_07	1	r	211	107	Windgeschwindigkeitsmesser.bmp	Waffe	entflammen	falsch	unbekannt	222	2	203	1009	
VP_07	1	r	211	39	Thermopneumatische_Uhr.bmp	Uhr	mit Wärme betreiben	richtig	unbekannt	221	1	204	957	
VP_07	1	r	211	21	spannungsgeraet.bmp	Fußstütze	reiten	falsch	unbekannt	222	2	203	941	
VP_07	1	r	211	121	tischtennisschlaeger.bmp				bekannt	230	4	201	689	
VP_07	1	r	211	43	Bleistiftspitzer.bmp	Bleistift	anspitzen	richtig	unbekannt	221	1	204	925	
VP_07	1	r	211	121	regenschirm.bmp				bekannt	230	4	201	683	
VP_07	1	r	211	31	Kurvenmalgeraet.bmp	Kurven	malen	richtig	unbekannt	221	1	204	741	
VP_07	1	r	211	121	raclette-grill.bmp				bekannt	230	1	204	926	
VP_07	1	r	211	71	Stampf-Fiedel.bmp	Musikgerät	stampfen	richtig	unbekannt	221	1	204	819	
VP_07	1	r	211	121	ventilator.bmp				bekannt	230	4	201	543	
VP_07	1	r	211	5	mausefalle.bmp	Mausefalle	zuschnappen	richtig	unbekannt	221	2	203	905	
VP_07	1	r	211	99	heliotrop.bmp	Streckenmaß	Sonnenlicht nutzen	richtig	unbekannt	221	2	203	972	
VP_07	1	r	211	6	Goldmuenzen-Waage.bmp	Goldmünzen	wiegen	richtig	unbekannt	221	3	202	922	
VP_07	1	r	211	121	locher.bmp				bekannt	230	4	201	815	
VP_07	1	r	211	121	radio.bmp				bekannt	230	4	201	715	
VP_07	1	r	211	36	antizaungurt.bmp	Kuh	vom Zaun abhalten	richtig	unbekannt	221	4	201	976	
VP_07	1	r	211	121	pfeffermuehle.bmp				bekannt	230	4	201	750	
